PLAYER_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,eligible_for_tensor,excluded_from_embedding_training_low_volume
202346,Dominique Jones,2010,1,2010-11,14,44,14,0.3181818181818182,1,0
202346,Dominique Jones,2010,2,2011-12,22,73,29,0.3972602739726027,1,0
202346,Dominique Jones,2010,3,2012-13,23,108,40,0.37037037037037035,1,0
202347,Quincy Pondexter,2010,1,2010-11,52,180,73,0.40555555555555556,1,0
202347,Quincy Pondexter,2010,2,2011-12,57,238,108,0.453781512605042,1,0
202347,Quincy Pondexter,2010,3,2012-13,57,298,128,0.42953020134228187,1,0
202347,Quincy Pondexter,2010,4,2013-14,13,79,31,0.3924050632911392,1,0
202348,Jordan Crawford,2010,1,2010-11,42,499,192,0.3847695390781563,1,0
202348,Jordan Crawford,2010,2,2011-12,64,871,349,0.4006888633754305,1,0
202348,Jordan Crawford,2010,3,2012-13,70,722,301,0.4168975069252078,1,0
202348,Jordan Crawford,2010,4,2013-14,81,786,327,0.41603053435114506,1,0
202349,Greivis Vasquez,2010,1,2010-11,65,229,95,0.4148471615720524,1,0
202349,Greivis Vasquez,2010,2,2011-12,66,523,225,0.43021032504780116,1,0
202349,Greivis Vasquez,2010,3,2012-13,78,1009,438,0.43409316154608524,1,0
202349,Greivis Vasquez,2010,4,2013-14,78,655,277,0.42290076335877863,1,0
202350,Daniel Orton,2010,2,2011-12,12,30,17,0.5666666666666667,1,0
202350,Daniel Orton,2010,3,2012-13,10,26,12,0.46153846153846156,1,0
202350,Daniel Orton,2010,4,2013-14,15,47,21,0.44680851063829785,1,0
202351,Lazar Hayward,2010,1,2010-11,37,152,55,0.3618421052631579,1,0
202351,Lazar Hayward,2010,2,2011-12,16,38,13,0.34210526315789475,1,0
202351,Lazar Hayward,2010,3,2012-13,4,10,2,0.2,0,1
202354,Dexter Pittman,2010,1,2010-11,2,3,1,0.3333333333333333,0,1
202354,Dexter Pittman,2010,2,2011-12,25,94,44,0.46808510638297873,1,0
202354,Dexter Pittman,2010,3,2012-13,5,11,4,0.36363636363636365,0,1
202354,Dexter Pittman,2010,4,2013-14,1,1,0,0.0,0,1
202355,Hassan Whiteside,2010,2,2011-12,12,27,12,0.4444444444444444,1,0
202356,Armon Johnson,2010,1,2010-11,24,100,46,0.46,1,0
202356,Armon Johnson,2010,2,2011-12,9,43,20,0.46511627906976744,1,0
202359,Darington Hobson,2010,2,2011-12,2,13,2,0.15384615384615385,0,1
202360,Andy Rautins,2010,1,2010-11,4,7,3,0.42857142857142855,0,1
202361,Landry Fields,2010,1,2010-11,82,599,299,0.4991652754590985,1,0
202361,Landry Fields,2010,2,2011-12,66,513,236,0.4600389863547758,1,0
202361,Landry Fields,2010,3,2012-13,48,223,102,0.45739910313901344,1,0
202361,Landry Fields,2010,4,2013-14,20,67,27,0.40298507462686567,1,0
202362,Lance Stephenson,2010,1,2010-11,11,38,13,0.34210526315789475,1,0
202362,Lance Stephenson,2010,2,2011-12,37,124,47,0.3790322580645161,1,0
202362,Lance Stephenson,2010,3,2012-13,78,597,275,0.46063651591289784,1,0
202362,Lance Stephenson,2010,4,2013-14,78,866,427,0.4930715935334873,1,0
202363,Jarvis Varnado,2010,3,2012-13,6,7,3,0.42857142857142855,0,1
202363,Jarvis Varnado,2010,4,2013-14,19,60,36,0.6,1,0
202365,Devin Ebanks,2010,1,2010-11,17,51,21,0.4117647058823529,1,0
202365,Devin Ebanks,2010,2,2011-12,21,89,37,0.4157303370786517,1,0
202365,Devin Ebanks,2010,3,2012-13,19,71,24,0.3380281690140845,1,0
202366,Jerome Jordan,2010,2,2011-12,14,33,17,0.5151515151515151,1,0
202374,Solomon Alabi,2010,1,2010-11,6,15,3,0.2,0,1
202374,Solomon Alabi,2010,2,2011-12,9,36,13,0.3611111111111111,1,0
202376,Luke Harangody,2010,1,2010-11,46,206,79,0.38349514563106796,1,0
202376,Luke Harangody,2010,2,2011-12,18,65,23,0.35384615384615387,1,0
202377,Pape Sy,2010,1,2010-11,3,6,2,0.3333333333333333,0,1
202378,Willie Warren,2010,1,2010-11,14,35,13,0.37142857142857144,1,0
202379,Jeremy Evans,2010,1,2010-11,38,115,76,0.6608695652173913,1,0
202379,Jeremy Evans,2010,2,2011-12,17,42,27,0.6428571428571429,1,0
202379,Jeremy Evans,2010,3,2012-13,23,44,27,0.6136363636363636,1,0
202379,Jeremy Evans,2010,4,2013-14,64,332,175,0.5271084337349398,1,0
202380,Hamady Ndiaye,2010,1,2010-11,4,5,4,0.8,0,1
202380,Hamady Ndiaye,2010,2,2011-12,1,1,0,0.0,0,1
202380,Hamady Ndiaye,2010,4,2013-14,6,9,3,0.3333333333333333,0,1
202382,Derrick Caracter,2010,1,2010-11,28,66,32,0.48484848484848486,1,0
202385,Ryan Reid,2010,2,2011-12,3,5,4,0.8,0,1
202681,Kyrie Irving,2011,1,2011-12,51,744,350,0.47043010752688175,1,0
202681,Kyrie Irving,2011,2,2012-13,59,1068,484,0.45318352059925093,1,0
202681,Kyrie Irving,2011,3,2013-14,71,1235,532,0.4307692307692308,1,0
202681,Kyrie Irving,2011,4,2014-15,75,1232,576,0.4675324675324675,1,0
202682,Derrick Williams,2011,1,2011-12,66,497,205,0.4124748490945674,1,0
202682,Derrick Williams,2011,2,2012-13,78,785,338,0.4305732484076433,1,0
202682,Derrick Williams,2011,3,2013-14,77,482,206,0.42738589211618255,1,0
202682,Derrick Williams,2011,4,2014-15,69,485,217,0.44742268041237115,1,0
202683,Enes Freedom,2011,1,2011-12,61,236,117,0.4957627118644068,1,0
202683,Enes Freedom,2011,2,2012-13,70,379,206,0.5435356200527705,1,0
202683,Enes Freedom,2011,3,2013-14,80,853,419,0.4912075029308324,1,0
202683,Enes Freedom,2011,4,2014-15,75,928,482,0.5193965517241379,1,0
202684,Tristan Thompson,2011,1,2011-12,60,441,194,0.4399092970521542,1,0
202684,Tristan Thompson,2011,2,2012-13,82,798,390,0.48872180451127817,1,0
202684,Tristan Thompson,2011,3,2013-14,82,760,363,0.4776315789473684,1,0
202684,Tristan Thompson,2011,4,2014-15,81,488,267,0.5471311475409836,1,0
202685,Jonas Valančiūnas,2011,2,2012-13,60,366,204,0.5573770491803278,1,0
202685,Jonas Valančiūnas,2011,3,2013-14,81,676,359,0.5310650887573964,1,0
202685,Jonas Valančiūnas,2011,4,2014-15,80,652,373,0.5720858895705522,1,0
202686,Jan Vesely,2011,1,2011-12,50,218,117,0.536697247706422,1,0
202686,Jan Vesely,2011,2,2012-13,40,114,57,0.5,1,0
202686,Jan Vesely,2011,3,2013-14,47,173,89,0.5144508670520231,1,0
202687,Bismack Biyombo,2011,1,2011-12,60,278,129,0.46402877697841727,1,0
202687,Bismack Biyombo,2011,2,2012-13,77,346,156,0.4508670520231214,1,0
202687,Bismack Biyombo,2011,3,2013-14,66,144,88,0.6111111111111112,1,0
202687,Bismack Biyombo,2011,4,2014-15,53,186,101,0.543010752688172,1,0
202688,Brandon Knight,2011,1,2011-12,66,765,319,0.4169934640522876,1,0
202688,Brandon Knight,2011,2,2012-13,75,878,357,0.40660592255125283,1,0
202688,Brandon Knight,2011,3,2013-14,71,1092,461,0.42216117216117216,1,0
202688,Brandon Knight,2011,4,2014-15,63,888,375,0.4222972972972973,1,0
202689,Kemba Walker,2011,1,2011-12,66,765,281,0.3673202614379085,1,0
202689,Kemba Walker,2011,2,2012-13,82,1238,526,0.42487883683360256,1,0
202689,Kemba Walker,2011,3,2013-14,73,1136,449,0.39524647887323944,1,0
202689,Kemba Walker,2011,4,2014-15,62,977,378,0.38689866939611056,1,0
202690,Jimmer Fredette,2011,1,2011-12,61,446,172,0.38565022421524664,1,0
202690,Jimmer Fredette,2011,2,2012-13,67,409,172,0.42053789731051344,1,0
202690,Jimmer Fredette,2011,3,2013-14,47,226,107,0.47345132743362833,1,0
202690,Jimmer Fredette,2011,4,2014-15,41,166,63,0.3795180722891566,1,0
202691,Klay Thompson,2011,1,2011-12,66,718,318,0.4428969359331476,1,0
202691,Klay Thompson,2011,2,2012-13,82,1202,508,0.4226289517470882,1,0
202691,Klay Thompson,2011,3,2013-14,81,1256,559,0.4450636942675159,1,0
202691,Klay Thompson,2011,4,2014-15,77,1297,602,0.46414803392444104,1,0
202692,Alec Burks,2011,1,2011-12,59,356,153,0.4297752808988764,1,0
202692,Alec Burks,2011,2,2012-13,63,388,163,0.42010309278350516,1,0
202692,Alec Burks,2011,3,2013-14,78,824,380,0.46116504854368934,1,0
202692,Alec Burks,2011,4,2014-15,27,299,121,0.40468227424749165,1,0
202693,Markieff Morris,2011,1,2011-12,60,435,174,0.4,1,0
202693,Markieff Morris,2011,2,2012-13,82,651,266,0.40860215053763443,1,0
202693,Markieff Morris,2011,3,2013-14,80,840,411,0.48928571428571427,1,0
202693,Markieff Morris,2011,4,2014-15,82,1098,512,0.4663023679417122,1,0
202694,Marcus Morris Sr.,2011,1,2011-12,16,54,16,0.2962962962962963,1,0
202694,Marcus Morris Sr.,2011,2,2012-13,77,522,222,0.42528735632183906,1,0
202694,Marcus Morris Sr.,2011,3,2013-14,82,648,288,0.4444444444444444,1,0
202694,Marcus Morris Sr.,2011,4,2014-15,81,760,331,0.4355263157894737,1,0
202695,Kawhi Leonard,2011,1,2011-12,64,404,199,0.49257425742574257,1,0
202695,Kawhi Leonard,2011,2,2012-13,58,526,260,0.49429657794676807,1,0
202695,Kawhi Leonard,2011,3,2013-14,66,645,337,0.5224806201550387,1,0
202695,Kawhi Leonard,2011,4,2014-15,64,822,394,0.4793187347931874,1,0
202696,Nikola Vučević,2011,1,2011-12,49,291,131,0.45017182130584193,1,0
202696,Nikola Vučević,2011,2,2012-13,77,889,461,0.5185601799775028,1,0
202696,Nikola Vučević,2011,3,2013-14,57,696,353,0.507183908045977,1,0
202696,Nikola Vučević,2011,4,2014-15,74,1206,631,0.5232172470978441,1,0
202697,Iman Shumpert,2011,1,2011-12,59,531,214,0.4030131826741996,1,0
202697,Iman Shumpert,2011,2,2012-13,45,273,109,0.3992673992673993,1,0
202697,Iman Shumpert,2011,3,2013-14,74,484,183,0.378099173553719,1,0
202697,Iman Shumpert,2011,4,2014-15,61,470,193,0.4106382978723404,1,0
202698,Chris Singleton,2011,1,2011-12,63,312,116,0.3717948717948718,1,0
202698,Chris Singleton,2011,2,2012-13,47,241,92,0.3817427385892116,1,0
202698,Chris Singleton,2011,3,2013-14,18,67,25,0.373134328358209,1,0
202699,Tobias Harris,2011,1,2011-12,39,169,79,0.46745562130177515,1,0
202699,Tobias Harris,2011,2,2012-13,50,512,233,0.455078125,1,0
202699,Tobias Harris,2011,3,2013-14,61,716,332,0.46368715083798884,1,0
202699,Tobias Harris,2011,4,2014-15,68,947,442,0.46673706441393875,1,0
202700,Donatas Motiejunas,2011,2,2012-13,41,213,97,0.45539906103286387,1,0
202700,Donatas Motiejunas,2011,3,2013-14,58,291,131,0.45017182130584193,1,0
202700,Donatas Motiejunas,2011,4,2014-15,70,700,353,0.5042857142857143,1,0
202701,Nolan Smith,2011,1,2011-12,41,180,67,0.37222222222222223,1,0
202701,Nolan Smith,2011,2,2012-13,36,114,42,0.3684210526315789,1,0
202702,Kenneth Faried,2011,1,2011-12,46,309,181,0.5857605177993528,1,0
202702,Kenneth Faried,2011,2,2012-13,79,689,380,0.5515239477503628,1,0
202702,Kenneth Faried,2011,3,2013-14,80,820,447,0.5451219512195122,1,0
202702,Kenneth Faried,2011,4,2014-15,75,733,373,0.5088676671214188,1,0
202703,Nikola Mirotic,2011,4,2014-15,77,623,253,0.406099518459069,1,0
202704,Reggie Jackson,2011,1,2011-12,43,158,51,0.3227848101265823,1,0
202704,Reggie Jackson,2011,2,2012-13,65,320,149,0.465625,1,0
202704,Reggie Jackson,2011,3,2013-14,80,907,403,0.44432194046306506,1,0
202704,Reggie Jackson,2011,4,2014-15,77,993,432,0.4350453172205438,1,0
202705,MarShon Brooks,2011,1,2011-12,56,640,274,0.428125,1,0
202705,MarShon Brooks,2011,2,2012-13,65,335,155,0.4626865671641791,1,0
202705,MarShon Brooks,2011,3,2013-14,31,125,57,0.456,1,0
202706,Jordan Hamilton,2011,1,2011-12,25,111,48,0.43243243243243246,1,0
202706,Jordan Hamilton,2011,2,2012-13,37,200,84,0.42,1,0
202706,Jordan Hamilton,2011,3,2013-14,60,376,147,0.39095744680851063,1,0
202706,Jordan Hamilton,2011,4,2014-15,9,35,14,0.4,1,0
202707,JaJuan Johnson,2011,1,2011-12,29,121,54,0.4462809917355372,1,0
202708,Norris Cole,2011,1,2011-12,64,449,177,0.39420935412026725,1,0
202708,Norris Cole,2011,2,2012-13,77,424,179,0.4221698113207547,1,0
202708,Norris Cole,2011,3,2013-14,81,500,207,0.414,1,0
202708,Norris Cole,2011,4,2014-15,75,556,229,0.4118705035971223,1,0
202709,Cory Joseph,2011,1,2011-12,22,70,22,0.3142857142857143,1,0
202709,Cory Joseph,2011,2,2012-13,23,110,51,0.4636363636363636,1,0
202709,Cory Joseph,2011,3,2013-14,59,265,126,0.47547169811320755,1,0
202709,Cory Joseph,2011,4,2014-15,73,409,207,0.5061124694376528,1,0
202710,Jimmy Butler III,2011,1,2011-12,27,79,32,0.4050632911392405,1,0
202710,Jimmy Butler III,2011,2,2012-13,79,510,239,0.46862745098039216,1,0
202710,Jimmy Butler III,2011,3,2013-14,67,691,275,0.3979739507959479,1,0
202710,Jimmy Butler III,2011,4,2014-15,65,911,421,0.4621295279912184,1,0
202711,Bojan Bogdanovic,2011,4,2014-15,76,576,261,0.453125,1,0
202712,Justin Harper,2011,1,2011-12,8,31,9,0.2903225806451613,1,0
202713,Kyle Singler,2011,2,2012-13,82,640,275,0.4296875,1,0
202713,Kyle Singler,2011,3,2013-14,80,598,269,0.4498327759197324,1,0
202713,Kyle Singler,2011,4,2014-15,78,446,172,0.38565022421524664,1,0
202714,Shelvin Mack,2011,1,2011-12,62,220,88,0.4,1,0
202714,Shelvin Mack,2011,2,2012-13,26,126,58,0.4603174603174603,1,0
202714,Shelvin Mack,2011,3,2013-14,71,501,209,0.4171656686626746,1,0
202714,Shelvin Mack,2011,4,2014-15,51,292,117,0.4006849315068493,1,0
202715,Tyler Honeycutt,2011,1,2011-12,9,24,8,0.3333333333333333,0,1
202715,Tyler Honeycutt,2011,2,2012-13,6,11,3,0.2727272727272727,0,1
202716,Jordan Williams,2011,1,2011-12,36,152,77,0.506578947368421,1,0
202717,Trey Thompkins,2011,1,2011-12,20,61,24,0.39344262295081966,1,0
202718,Chandler Parsons,2011,1,2011-12,62,548,248,0.45255474452554745,1,0
202718,Chandler Parsons,2011,2,2012-13,76,939,456,0.48562300319488816,1,0
202718,Chandler Parsons,2011,3,2013-14,74,985,464,0.47106598984771575,1,0
202718,Chandler Parsons,2011,4,2014-15,66,829,383,0.4620024125452352,1,0
202719,Jeremy Tyler,2011,1,2011-12,37,209,88,0.42105263157894735,1,0
202719,Jeremy Tyler,2011,2,2012-13,13,24,9,0.375,0,1
202719,Jeremy Tyler,2011,3,2013-14,33,116,60,0.5172413793103449,1,0
202720,Jon Leuer,2011,1,2011-12,42,191,97,0.5078534031413613,1,0
202720,Jon Leuer,2011,2,2012-13,21,52,25,0.4807692307692308,1,0
202720,Jon Leuer,2011,3,2013-14,44,246,121,0.491869918699187,1,0
202720,Jon Leuer,2011,4,2014-15,56,273,121,0.4432234432234432,1,0
202721,Darius Morris,2011,1,2011-12,17,41,17,0.4146341463414634,1,0
202721,Darius Morris,2011,2,2012-13,43,187,73,0.39037433155080214,1,0
202721,Darius Morris,2011,3,2013-14,23,96,39,0.40625,1,0
202721,Darius Morris,2011,4,2014-15,33,106,36,0.33962264150943394,1,0
202723,Malcolm Lee,2011,1,2011-12,18,59,23,0.3898305084745763,1,0
202723,Malcolm Lee,2011,2,2012-13,15,75,29,0.38666666666666666,1,0
202723,Malcolm Lee,2011,4,2014-15,1,1,0,0.0,0,1
202724,Charles Jenkins,2011,1,2011-12,44,290,130,0.4482758620689655,1,0
202724,Charles Jenkins,2011,2,2012-13,40,121,49,0.4049586776859504,1,0
202725,Josh Harrellson,2011,1,2011-12,34,149,63,0.4228187919463087,1,0
202725,Josh Harrellson,2011,2,2012-13,4,9,4,0.4444444444444444,0,1
202725,Josh Harrellson,2011,3,2013-14,26,82,38,0.4634146341463415,1,0
202726,Andrew Goudelock,2011,1,2011-12,37,174,68,0.39080459770114945,1,0
202726,Andrew Goudelock,2011,2,2012-13,1,2,0,0.0,0,1
202727,Travis Leslie,2011,1,2011-12,6,14,5,0.35714285714285715,0,1
202728,Keith Benson,2011,1,2011-12,1,1,0,0.0,0,1
202729,Josh Selby,2011,1,2011-12,25,70,25,0.35714285714285715,1,0
202729,Josh Selby,2011,2,2012-13,7,22,6,0.2727272727272727,0,1
202730,Lavoy Allen,2011,1,2011-12,38,167,79,0.47305389221556887,1,0
202730,Lavoy Allen,2011,2,2012-13,77,454,206,0.45374449339207046,1,0
202730,Lavoy Allen,2011,3,2013-14,59,300,134,0.44666666666666666,1,0
202730,Lavoy Allen,2011,4,2014-15,57,299,141,0.47157190635451507,1,0
202731,Vernon Macklin,2011,1,2011-12,12,35,19,0.5428571428571428,1,0
202732,DeAndre Liggins,2011,1,2011-12,9,25,12,0.48,1,0
202732,DeAndre Liggins,2011,2,2012-13,23,47,21,0.44680851063829785,1,0
202732,DeAndre Liggins,2011,3,2013-14,1,1,1,1.0,0,1
202734,E'Twaun Moore,2011,1,2011-12,32,113,43,0.3805309734513274,1,0
202734,E'Twaun Moore,2011,2,2012-13,74,598,237,0.3963210702341137,1,0
202734,E'Twaun Moore,2011,3,2013-14,78,456,195,0.4276315789473684,1,0
202734,E'Twaun Moore,2011,4,2014-15,43,139,62,0.4460431654676259,1,0
202738,Isaiah Thomas,2011,1,2011-12,61,570,256,0.44912280701754387,1,0
202738,Isaiah Thomas,2011,2,2012-13,78,831,366,0.4404332129963899,1,0
202738,Isaiah Thomas,2011,3,2013-14,72,1096,496,0.45255474452554745,1,0
202738,Isaiah Thomas,2011,4,2014-15,67,794,335,0.42191435768261965,1,0
203076,Anthony Davis,2012,1,2012-13,64,675,349,0.5170370370370371,1,0
203076,Anthony Davis,2012,2,2013-14,67,1005,522,0.5194029850746269,1,0
203076,Anthony Davis,2012,3,2014-15,68,1196,642,0.5367892976588629,1,0
203076,Anthony Davis,2012,4,2015-16,61,1134,560,0.49382716049382713,1,0
203077,Michael Kidd-Gilchrist,2012,1,2012-13,78,613,281,0.45840130505709625,1,0
203077,Michael Kidd-Gilchrist,2012,2,2013-14,62,353,167,0.4730878186968839,1,0
203077,Michael Kidd-Gilchrist,2012,3,2014-15,55,482,224,0.46473029045643155,1,0
203077,Michael Kidd-Gilchrist,2012,4,2015-16,7,61,33,0.5409836065573771,1,0
203078,Bradley Beal,2012,1,2012-13,56,687,282,0.4104803493449782,1,0
203078,Bradley Beal,2012,2,2013-14,73,1148,481,0.4189895470383275,1,0
203078,Bradley Beal,2012,3,2014-15,63,851,363,0.42655699177438305,1,0
203078,Bradley Beal,2012,4,2015-16,55,796,359,0.4510050251256281,1,0
203079,Dion Waiters,2012,1,2012-13,61,815,336,0.41226993865030676,1,0
203079,Dion Waiters,2012,2,2013-14,70,993,430,0.43303121852970794,1,0
203079,Dion Waiters,2012,3,2014-15,80,946,375,0.3964059196617336,1,0
203079,Dion Waiters,2012,4,2015-16,78,705,282,0.4,1,0
203080,Thomas Robinson,2012,1,2012-13,69,321,138,0.42990654205607476,1,0
203080,Thomas Robinson,2012,2,2013-14,66,293,141,0.4812286689419795,1,0
203080,Thomas Robinson,2012,3,2014-15,51,258,126,0.4883720930232558,1,0
203080,Thomas Robinson,2012,4,2015-16,64,290,130,0.4482758620689655,1,0
203081,Damian Lillard,2012,1,2012-13,82,1286,553,0.43001555209953346,1,0
203081,Damian Lillard,2012,2,2013-14,82,1303,553,0.4244052187260169,1,0
203081,Damian Lillard,2012,3,2014-15,82,1358,590,0.43446244477172313,1,0
203081,Damian Lillard,2012,4,2015-16,75,1470,618,0.4204081632653061,1,0
203082,Terrence Ross,2012,1,2012-13,70,454,186,0.40969162995594716,1,0
203082,Terrence Ross,2012,2,2013-14,81,745,317,0.425503355704698,1,0
203082,Terrence Ross,2012,3,2014-15,82,750,309,0.412,1,0
203082,Terrence Ross,2012,4,2015-16,73,621,270,0.43478260869565216,1,0
203083,Andre Drummond,2012,1,2012-13,58,342,208,0.6081871345029239,1,0
203083,Andre Drummond,2012,2,2013-14,81,768,479,0.6236979166666666,1,0
203083,Andre Drummond,2012,3,2014-15,82,959,494,0.5151199165797706,1,0
203083,Andre Drummond,2012,4,2015-16,81,1056,551,0.521780303030303,1,0
203084,Harrison Barnes,2012,1,2012-13,81,628,276,0.4394904458598726,1,0
203084,Harrison Barnes,2012,2,2013-14,77,679,271,0.39911634756995584,1,0
203084,Harrison Barnes,2012,3,2014-15,82,655,316,0.48244274809160304,1,0
203084,Harrison Barnes,2012,4,2015-16,66,633,295,0.4660347551342812,1,0
203085,Austin Rivers,2012,1,2012-13,59,390,145,0.3717948717948718,1,0
203085,Austin Rivers,2012,2,2013-14,66,471,192,0.40764331210191085,1,0
203085,Austin Rivers,2012,3,2014-15,76,495,203,0.4101010101010101,1,0
203085,Austin Rivers,2012,4,2015-16,67,513,226,0.4405458089668616,1,0
203086,Meyers Leonard,2012,1,2012-13,58,276,151,0.5471014492753623,1,0
203086,Meyers Leonard,2012,2,2013-14,32,90,41,0.45555555555555555,1,0
203086,Meyers Leonard,2012,3,2014-15,50,244,125,0.5122950819672131,1,0
203086,Meyers Leonard,2012,4,2015-16,60,432,195,0.4513888888888889,1,0
203087,Jeremy Lamb,2012,1,2012-13,15,68,24,0.35294117647058826,1,0
203087,Jeremy Lamb,2012,2,2013-14,77,607,263,0.4332784184514003,1,0
203087,Jeremy Lamb,2012,3,2014-15,43,248,104,0.41935483870967744,1,0
203087,Jeremy Lamb,2012,4,2015-16,65,509,230,0.4518664047151277,1,0
203088,Kendall Marshall,2012,1,2012-13,40,151,56,0.3708609271523179,1,0
203088,Kendall Marshall,2012,2,2013-14,54,419,170,0.40572792362768495,1,0
203088,Kendall Marshall,2012,3,2014-15,24,101,46,0.45544554455445546,1,0
203088,Kendall Marshall,2012,4,2015-16,29,117,43,0.36752136752136755,1,0
203089,John Henson,2012,1,2012-13,57,336,162,0.48214285714285715,1,0
203089,John Henson,2012,2,2013-14,70,639,344,0.5383411580594679,1,0
203089,John Henson,2012,3,2014-15,64,346,196,0.5664739884393064,1,0
203089,John Henson,2012,4,2015-16,55,291,164,0.563573883161512,1,0
203090,Maurice Harkless,2012,1,2012-13,75,562,260,0.4626334519572954,1,0
203090,Maurice Harkless,2012,2,2013-14,78,481,224,0.4656964656964657,1,0
203090,Maurice Harkless,2012,3,2014-15,38,156,63,0.40384615384615385,1,0
203090,Maurice Harkless,2012,4,2015-16,75,411,195,0.4744525547445255,1,0
203091,Royce White,2012,2,2013-14,1,1,0,0.0,0,1
203092,Tyler Zeller,2012,1,2012-13,76,559,245,0.43828264758497315,1,0
203092,Tyler Zeller,2012,2,2013-14,60,289,156,0.5397923875432526,1,0
203092,Tyler Zeller,2012,3,2014-15,81,619,340,0.5492730210016155,1,0
203092,Tyler Zeller,2012,4,2015-16,57,290,138,0.47586206896551725,1,0
203093,Terrence Jones,2012,1,2012-13,15,94,43,0.4574468085106383,1,0
203093,Terrence Jones,2012,2,2013-14,75,712,386,0.5421348314606742,1,0
203093,Terrence Jones,2012,3,2014-15,33,298,158,0.5302013422818792,1,0
203093,Terrence Jones,2012,4,2015-16,48,366,165,0.45081967213114754,1,0
203094,Andrew Nicholson,2012,1,2012-13,73,486,256,0.5267489711934157,1,0
203094,Andrew Nicholson,2012,2,2013-14,71,419,180,0.4295942720763723,1,0
203094,Andrew Nicholson,2012,3,2014-15,34,190,83,0.4368421052631579,1,0
203094,Andrew Nicholson,2012,4,2015-16,49,310,146,0.47096774193548385,1,0
203095,Evan Fournier,2012,1,2012-13,34,152,75,0.4934210526315789,1,0
203095,Evan Fournier,2012,2,2013-14,74,543,228,0.4198895027624309,1,0
203098,John Jenkins,2012,1,2012-13,54,294,131,0.445578231292517,1,0
203098,John Jenkins,2012,2,2013-14,10,42,16,0.38095238095238093,1,0
203098,John Jenkins,2012,3,2014-15,20,99,49,0.494949494949495,1,0
203098,John Jenkins,2012,4,2015-16,37,160,71,0.44375,1,0
203099,Jared Cunningham,2012,1,2012-13,4,14,6,0.42857142857142855,0,1
203099,Jared Cunningham,2012,2,2013-14,7,21,6,0.2857142857142857,0,1
203099,Jared Cunningham,2012,3,2014-15,16,33,12,0.36363636363636365,1,0
203099,Jared Cunningham,2012,4,2015-16,27,105,36,0.34285714285714286,1,0
203100,Tony Wroten,2012,1,2012-13,23,86,33,0.38372093023255816,1,0
203100,Tony Wroten,2012,2,2013-14,71,801,343,0.4282147315855181,1,0
203100,Tony Wroten,2012,3,2014-15,30,430,175,0.4069767441860465,1,0
203100,Tony Wroten,2012,4,2015-16,8,65,22,0.3384615384615385,1,0
203101,Miles Plumlee,2012,1,2012-13,11,21,5,0.23809523809523808,0,1
203101,Miles Plumlee,2012,2,2013-14,80,553,286,0.5171790235081374,1,0
203101,Miles Plumlee,2012,3,2014-15,66,254,136,0.5354330708661418,1,0
203101,Miles Plumlee,2012,4,2015-16,51,233,140,0.6008583690987125,1,0
203102,Arnett Moultrie,2012,1,2012-13,38,134,78,0.582089552238806,1,0
203102,Arnett Moultrie,2012,2,2013-14,12,38,16,0.42105263157894735,1,0
203103,Perry Jones III,2012,1,2012-13,32,99,39,0.3939393939393939,1,0
203103,Perry Jones III,2012,2,2013-14,49,180,83,0.46111111111111114,1,0
203103,Perry Jones III,2012,3,2014-15,37,181,73,0.40331491712707185,1,0
203104,Marquis Teague,2012,1,2012-13,28,113,43,0.3805309734513274,1,0
203104,Marquis Teague,2012,2,2013-14,34,119,38,0.31932773109243695,1,0
203105,Festus Ezeli,2012,1,2012-13,64,169,74,0.4378698224852071,1,0
203105,Festus Ezeli,2012,3,2014-15,41,139,76,0.5467625899280576,1,0
203105,Festus Ezeli,2012,4,2015-16,45,228,125,0.5482456140350878,1,0
203106,Jeffery Taylor,2012,1,2012-13,75,399,172,0.43107769423558895,1,0
203106,Jeffery Taylor,2012,2,2013-14,25,216,82,0.37962962962962965,1,0
203106,Jeffery Taylor,2012,3,2014-15,27,114,45,0.39473684210526316,1,0
203108,Bernard James,2012,1,2012-13,32,102,53,0.5196078431372549,1,0
203108,Bernard James,2012,2,2013-14,11,22,11,0.5,0,1
203108,Bernard James,2012,3,2014-15,10,27,12,0.4444444444444444,1,0
203109,Jae Crowder,2012,1,2012-13,73,364,141,0.3873626373626374,1,0
203109,Jae Crowder,2012,2,2013-14,70,295,130,0.4406779661016949,1,0
203109,Jae Crowder,2012,3,2014-15,77,542,229,0.4225092250922509,1,0
203109,Jae Crowder,2012,4,2015-16,73,811,360,0.4438964241676942,1,0
203110,Draymond Green,2012,1,2012-13,71,254,84,0.33070866141732286,1,0
203110,Draymond Green,2012,2,2013-14,82,457,187,0.40919037199124725,1,0
203110,Draymond Green,2012,3,2014-15,79,765,339,0.44313725490196076,1,0
203110,Draymond Green,2012,4,2015-16,81,818,401,0.4902200488997555,1,0
203111,Orlando Johnson,2012,1,2012-13,43,179,72,0.4022346368715084,1,0
203111,Orlando Johnson,2012,2,2013-14,38,113,36,0.3185840707964602,1,0
203111,Orlando Johnson,2012,4,2015-16,6,34,9,0.2647058823529412,1,0
203112,Quincy Acy,2012,1,2012-13,25,75,42,0.56,1,0
203112,Quincy Acy,2012,2,2013-14,50,141,66,0.46808510638297873,1,0
