tensor_index,PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,cohort_label,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4
2176,203901,Elfrid Payton,2014,4,2017-18,63,667,329,0.4932533733133433,draft,11.033293,3.2893877,2.6251302,12.489385,2.0319307,-2.4443636,10.847443,-8.345638,22.436579,6.691534,4.2151704,17.176956,-15.936104,6.013176,-5.9342566,-1.4135613,-5.8445435,9.879928,17.256989,-16.74446,-18.813519,11.635328,-9.8088665,12.280718,4,Midrange Shot Creators,0.9998782944670245,0.001218762894720645,1.8633888747996128e-09,0.0001217036695852615,1.5573719161858239e-77,3.119092838277904e-267,0.9998782944670245
2177,203902,Semaj Christon,2014,3,2016-17,57,216,76,0.3518518518518518,draft,3.5488663,-0.87853086,-3.3132977,13.52087,8.273106,-3.7351165,4.879513,-5.7764683,14.438337,0.38812765,1.0156585,11.018854,-2.4636037,-3.6490192,1.326448,-2.2865164,-3.0708232,2.9570594,11.274282,-11.112164,-13.442416,6.338511,-7.927496,2.560318,1,Balanced Three-Level Scorers,0.9740466531545776,0.12038107718976028,2.5189453350021383e-13,0.9740466531545776,8.843370881618112e-28,2.480624287664567e-177,0.025953346845171796
2178,203903,Jordan Clarkson,2014,1,2014-15,56,596,267,0.447986577181208,draft,9.0669565,-3.0881562,0.40608817,15.199357,8.718227,-0.05932975,0.12901068,-7.030881,15.169855,-1.2674218,2.8490326,9.1057,-6.212617,3.9027848,-7.324257,-0.090731144,-2.627141,6.4989715,6.504753,-8.0167885,-16.713612,7.365308,-6.4370623,4.1583123,0,Rim Pressure Drivers,0.9213423922845914,0.28305806565756036,0.9213423922845914,0.0015393473710966178,1.090427526727409e-22,2.843576671158376e-21,0.0771182603443123
2179,203903,Jordan Clarkson,2014,2,2015-16,79,1095,474,0.4328767123287671,draft,7.015315,5.810588,4.293672,12.903954,4.1172156,4.500269,-0.10365957,2.7206326,6.3184156,-13.777685,3.6008642,8.361617,-1.1172235,4.350252,-12.072933,2.627418,3.1834683,11.989274,-0.022719085,-4.046638,-24.950214,7.7500486,-5.303766,3.2307312,1,Balanced Three-Level Scorers,0.9999998895266263,1.880090136926447e-06,6.313828821032982e-25,0.9999998895266263,0.0,0.0,1.1047337323972035e-07
2180,203903,Jordan Clarkson,2014,3,2016-17,82,1067,475,0.4451733833177132,draft,5.9778366,-3.5770695,0.23287356,14.322195,4.7851553,1.3363733,6.460124,-5.88805,13.822634,-1.5784993,-0.61005896,13.380367,-6.0528936,8.725649,-2.3932223,-3.4846268,-5.180316,6.7122073,7.165052,-10.077412,-17.72905,2.8132136,-9.326496,6.3106647,0,Rim Pressure Drivers,0.9998340162390513,0.0016315401692148027,0.9998340162390513,4.566308279516884e-06,7.784359577094439e-126,4.0942049980016005e-162,0.00016141745266604935
2181,203903,Jordan Clarkson,2014,4,2017-18,81,954,430,0.450733752620545,draft,6.4083376,-0.9781304,0.04560837,11.397846,1.2358854,2.5553126,6.3671246,-4.1744113,17.36929,-2.6940007,0.11046845,9.692926,-9.127196,4.377452,-4.307045,0.7799653,-2.8896718,5.6867323,7.162875,-7.6767235,-19.98497,4.0952377,-6.124774,9.164361,0,Rim Pressure Drivers,0.9982925432051971,0.012738789545347379,0.9982925432051971,3.015262785478043e-05,6.609821125137382e-103,7.298768495394941e-47,0.0016773041669464746
2182,203906,Devyn Marble,2014,1,2014-15,13,44,14,0.3181818181818182,draft,1.4747789,-16.155489,-3.2277312,18.211037,-0.7052028,-1.2500927,-3.862883,-0.02630353,19.323145,5.0337057,7.1661797,8.785359,-2.5921998,-1.8522371,-3.0071487,-1.2133267,4.3582897,0.5817596,11.170456,1.9666634,-23.743614,3.6693475,1.1782856,1.9687583,4,Midrange Shot Creators,0.6240361372416025,0.662053622696986,1.6427463472129888e-53,1.2812974985771863e-20,0.3759638627583805,1.2469179623413307e-14,0.6240361372416025
2183,203906,Devyn Marble,2014,2,2015-16,21,71,21,0.2957746478873239,draft,10.835901,-1.5643066,4.953476,4.4495296,-0.608691,-2.3254216,3.6383548,-2.6246357,18.934204,4.460064,-0.438015,9.555724,-7.188863,-0.86614937,-4.1628423,7.234416,-4.9527483,3.623132,11.88448,-4.253358,-8.645583,1.7990773,-3.2892976,6.4603586,4,Midrange Shot Creators,0.5507739444116869,0.6879822992210465,8.297173991657051e-22,2.5410784484941258e-11,0.4492260554298043,1.3309477004994416e-10,0.5507739444116869
2184,203909,KJ McDaniels,2014,1,2014-15,59,434,172,0.3963133640552995,draft,11.052686,-6.3088984,-2.9821625,15.31839,9.070217,-6.8789325,10.024625,-5.7675223,10.594285,4.8759556,7.914501,16.038263,-1.9765124,-4.185057,-11.292679,3.8769114,-1.6148603,14.807667,5.598445,-12.469202,-16.08765,10.063221,-10.554174,-5.2999954,4,Midrange Shot Creators,0.8275456743571902,0.5072602728036406,0.15909021731966272,6.474810539231852e-10,8.050193493022903e-05,0.013283605740738587,0.8275456743571902
2185,203909,KJ McDaniels,2014,2,2015-16,27,72,29,0.4027777777777778,draft,16.958553,-10.172646,0.09125602,13.324133,13.339858,-10.888977,9.462106,-5.5046587,8.432358,-0.15391076,14.714762,16.709175,-0.75193,-14.112105,-16.12165,1.0286523,2.4437637,21.23201,-0.8935535,-20.515835,-9.794812,11.068693,-22.283712,-12.613795,3,Interior Finishers,0.8524378749525895,0.4263389353273042,4.643356124440596e-31,1.1781060454415037e-43,0.14616905421900736,0.8524378749525895,0.0013930708284026923
2186,203909,KJ McDaniels,2014,3,2016-17,39,169,77,0.4556213017751479,draft,10.317799,-1.7767646,-3.9706864,17.37429,11.138582,-3.422865,6.3300114,1.1427915,9.05999,-7.773237,3.947078,13.494965,-1.5175546,2.5191636,-12.925498,5.4149084,-0.0069640353,17.91791,1.8849041,-14.429359,-18.515522,10.377691,-14.492638,5.3979797,4,Midrange Shot Creators,0.9998343417543255,0.0016088275610432283,0.00016553217415405758,1.2607151484953066e-07,3.0865092892006892e-176,5.2343443309067424e-92,0.9998343417543255
2187,203910,Nick Johnson,2014,1,2014-15,25,75,26,0.3466666666666667,draft,14.124201,9.265575,7.5112877,12.002874,5.966775,-7.300329,-11.384672,11.261229,3.8711028,-11.173941,19.830275,6.8614235,-2.47746,-0.4661054,-16.094841,9.829821,5.0861664,23.078243,-2.7712727,0.8588059,-19.289375,15.512928,-1.2007248,5.948632,4,Midrange Shot Creators,1.0,1.0735168774829018e-40,2.2284761139628276e-102,3.885187134340279e-42,0.0,0.0,1.0
2188,203912,C.J. Wilcox,2014,1,2014-15,15,38,16,0.4210526315789473,draft,1.5640218,-6.660703,5.8630037,18.332481,1.246881,1.1569552,5.6596456,-13.258199,6.3965297,-14.235674,3.5795097,5.286744,-21.140678,-7.496567,0.6405374,-11.784338,-6.759361,2.5053785,15.322932,-12.650131,-19.894272,5.551423,-3.9204998,5.6535735,1,Balanced Three-Level Scorers,0.9919672577087311,0.04675218383237852,1.6373980199524734e-73,0.9919672577087311,8.769528481638342e-41,2.382651542301773e-38,0.008032742291266503
2189,203912,C.J. Wilcox,2014,2,2015-16,18,65,26,0.4,draft,-3.8337064,-3.334029,0.46627146,8.36809,10.1032295,-1.1696568,5.925775,-3.529899,11.298651,-8.664007,-9.058469,20.494452,-8.30258,-1.0004278,12.0417385,-5.701804,-8.4100275,3.3231556,17.985828,-14.005513,-16.722235,-6.2085238,-18.573807,4.537126,1,Balanced Three-Level Scorers,1.0,6.0451562323843815e-15,6.450667573636775e-62,1.0,1.4682285374520935e-138,0.0,2.1878149949729906e-16
2190,203912,C.J. Wilcox,2014,3,2016-17,14,31,8,0.2580645161290322,draft,3.1041484,-8.736613,1.9808842,3.2797909,2.029774,0.34705687,-8.411111,-6.2978334,10.521081,-19.052107,0.8783982,-1.009248,-6.003578,-14.755363,-0.5164752,-7.153529,-0.34220457,3.2300286,1.9810416,-6.867978,-9.575083,0.17882127,-11.008486,0.34683,4,Midrange Shot Creators,0.9999738989931076,0.0003015586360939855,1.6929697862108393e-40,2.6101004786478237e-05,1.5126185087376518e-32,2.1087304278171517e-12,0.9999738989931076
2191,203914,Gary Harris,2014,1,2014-15,48,217,66,0.304147465437788,draft,5.6276093,-5.4029417,-1.287231,13.18164,5.338312,-2.1123896,5.331201,2.1018436,11.654532,-0.98534644,3.224729,6.3422356,-0.82723546,-1.973934,-3.019845,2.4475236,-0.8032262,3.4607415,1.666944,-5.1945124,-14.822198,3.6985846,-3.4786992,1.6472058,4,Midrange Shot Creators,0.9948043952533304,0.03333936624227209,0.005001434478605792,0.0001941702680654321,4.879966620809407e-75,4.37050553433239e-37,0.9948043952533304
2192,203914,Gary Harris,2014,2,2015-16,76,764,359,0.4698952879581152,draft,7.3590174,-7.19017,-0.8450977,19.144396,11.410201,-0.121902466,13.545506,0.120695114,11.470972,-2.969004,0.8168918,13.793989,-5.665744,5.942403,-3.6669934,-1.4170754,-5.3883767,9.671671,-2.2736647,-12.471218,-20.811073,5.1271214,-12.066476,6.7542305,0,Rim Pressure Drivers,0.996189278659412,0.027632458134512268,0.996189278659412,0.0021735012855679282,0.0,3.170302621913969e-150,0.0016372200550179659
2193,203914,Gary Harris,2014,3,2016-17,57,634,320,0.5047318611987381,draft,7.755639,-11.253997,-0.1469531,16.256975,10.44372,-7.3422384,5.3801813,-5.722753,12.570761,2.6608706,2.3980482,21.59301,-11.548883,5.499864,-2.7652416,-3.3228834,-9.548046,14.279509,3.2267764,-9.905985,-19.112453,4.6655126,-14.773376,6.163105,4,Midrange Shot Creators,0.992764389257718,0.047858719400436484,0.003938371025765875,0.003297239716514149,3.547245341822456e-137,5.164674628169987e-187,0.992764389257718
2194,203914,Gary Harris,2014,4,2017-18,67,907,440,0.4851157662624035,draft,7.269738,-1.9041781,5.7603235,15.253017,4.5345645,3.512112,-3.0665913,-2.9038796,8.152188,-9.1515255,5.4050817,12.9333,-14.66378,11.802584,-7.188104,-3.273265,-9.262716,11.566502,5.192195,-3.5601718,-24.239437,1.028217,-2.6966274,13.276147,1,Balanced Three-Level Scorers,0.9999367165751214,0.0006767803195072319,6.302455311225978e-05,0.9999367165751214,0.0,4.175787523032758e-140,2.5887175973585306e-07
2195,203915,Spencer Dinwiddie,2014,1,2014-15,31,167,51,0.3053892215568862,draft,3.668342,-4.9380946,-0.3517688,12.110369,8.7741,-1.7831013,-3.615821,4.5490294,9.507556,-9.8604965,0.415177,6.248149,-9.391422,0.973783,-3.5672455,3.4447155,-3.3269262,5.468196,9.771497,-9.36626,-11.869061,2.7639482,-5.972765,12.804325,4,Midrange Shot Creators,0.9998642112986117,0.0013448978289229373,5.096577924775701e-19,0.00013578870126155484,6.85393523429345e-30,1.2584769998816413e-13,0.9998642112986117
2196,203915,Spencer Dinwiddie,2014,2,2015-16,11,54,19,0.3518518518518518,draft,11.307274,-11.640909,-4.229619,21.030651,18.517233,-2.7480543,-0.54638505,-1.3445944,12.903942,-10.636377,10.282009,3.6794865,-10.026331,-7.577084,-12.196057,12.009448,3.594091,14.852743,10.16494,-15.240133,-10.14458,14.644949,-13.073448,5.944518,4,Midrange Shot Creators,0.9999588729372948,0.0004564620154138226,2.541338697228287e-51,1.2837145098118462e-23,4.112706271127319e-05,8.851662774726837e-35,0.9999588729372948
2197,203915,Spencer Dinwiddie,2014,3,2016-17,58,301,134,0.4451827242524916,draft,-2.19081,3.563451,-6.619717,14.621752,-2.323965,2.3994205,15.254955,-1.2575916,-0.14742362,-11.8440695,4.2706847,16.272211,1.4861099,9.762039,0.95173883,-2.2630925,-2.0461218,18.310827,4.296032,-9.21962,-22.71498,1.0152916,-6.7968216,6.831335,1,Balanced Three-Level Scorers,1.0,9.258271106913933e-30,3.350680044747527e-31,1.0,0.0,0.0,7.315244521421623e-61
2198,203915,Spencer Dinwiddie,2014,4,2017-18,80,838,324,0.386634844868735,draft,7.4028544,3.2755303,3.4070795,13.931505,3.4017518,3.5687456,6.0770664,-6.989518,11.773129,-5.0123506,-2.0932012,10.597382,-2.4684966,6.3930807,-4.026638,0.6424258,-2.304078,7.9978046,4.9357834,-5.2550545,-19.942451,1.7153927,-6.107936,9.547313,4,Midrange Shot Creators,0.6403779871956218,0.7486997261455468,0.02685299001652433,0.3327690227878551,2.3159192421050568e-194,2.424806667266831e-152,0.6403779871956218
2199,203917,Nik Stauskas,2014,1,2014-15,66,296,108,0.3648648648648648,draft,5.2063904,-8.6073675,3.6610389,9.342773,4.770172,1.2273757,-5.6600523,-5.433406,10.396177,-7.8432217,-1.6127992,10.788079,-7.671107,0.93653405,-4.3684373,1.8257719,-3.262955,6.6552205,9.388891,-1.6800883,-16.191254,-3.1490853,-6.9784484,3.3464575,4,Midrange Shot Creators,0.9718956525381309,0.1300930614634886,0.02772652278643462,0.0003778246754334112,5.761792732484529e-29,3.245065686766959e-19,0.9718956525381309
2200,203917,Nik Stauskas,2014,2,2015-16,70,545,210,0.3853211009174312,draft,2.9280777,4.214091,-4.024157,14.070248,3.3683314,-0.65446925,15.4644985,1.8989987,8.603798,-6.0185895,2.2920074,14.962997,2.6857073,4.53341,2.4320598,-3.3996978,-0.86103344,13.616561,-3.2091107,-9.685827,-21.370724,-0.8628284,-11.08515,10.723141,1,Balanced Three-Level Scorers,0.9999999999624691,9.383525042788603e-10,3.752482489114717e-11,0.9999999999624691,0.0,0.0,3.1020622522939503e-45
2201,203917,Nik Stauskas,2014,3,2016-17,80,629,250,0.397456279809221,draft,6.664245,-6.994087,2.6045,11.7171545,5.936451,1.0108898,-0.20009905,-8.330131,11.963842,-4.6162558,0.51226544,8.997089,-6.1552763,-2.7219596,-4.4328604,-2.4922185,-1.2486814,7.021827,4.2783413,-3.47649,-16.751492,3.7006915,-9.714981,1.591486,0,Rim Pressure Drivers,0.9988204108305608,0.00915277715441582,0.9988204108305608,2.913108759404544e-06,1.2583421435275039e-33,1.9233387172154997e-16,0.0011766760606807414
2202,203917,Nik Stauskas,2014,4,2017-18,34,154,60,0.3896103896103896,draft,4.379946,-9.342384,5.0275345,12.013062,9.511812,-2.4638305,1.1039981,-8.667147,9.189426,-4.4567657,-5.2939963,12.883025,-13.935299,-3.6830177,0.18372369,-1.4741616,-10.133116,5.9408774,7.5913444,-4.59676,-16.487059,0.56737286,-8.029045,8.826599,4,Midrange Shot Creators,0.9999999510886267,8.940298886185215e-07,7.993519316374726e-09,4.0917856429993235e-08,3.8711994804199316e-47,1.7603803141751984e-53,0.9999999510886267
2203,203918,Rodney Hood,2014,1,2014-15,50,372,155,0.4166666666666667,draft,3.0157466,-9.113398,-1.7497181,13.239601,5.2741632,3.3625398,3.763022,-5.397342,10.383265,-7.9914455,-4.0006404,8.742573,-2.3572712,3.9930646,-2.629998,0.12902725,-5.2079744,4.7183156,3.237507,-5.577112,-17.579355,-1.3397115,-6.474061,1.1680081,0,Rim Pressure Drivers,0.9946128067843563,0.033548906438229005,0.9946128067843563,4.304546592389043e-06,2.400707503706917e-72,5.798843882108113e-16,0.005382888669048959
2204,203918,Rodney Hood,2014,2,2015-16,79,971,408,0.4201853759011328,draft,2.072628,-12.251243,1.1724131,12.789283,4.440728,2.9179296,5.5228605,-1.1173966,10.699987,-7.0616913,-2.3577852,8.659081,-6.383966,2.8906946,1.8620634,-2.5971012,-5.426805,1.8013159,1.1482536,-4.123533,-17.133831,-4.1035237,-6.687225,3.2091315,0,Rim Pressure Drivers,0.9999602295576534,0.000469113341751769,0.9999602295576534,2.4730490054305636e-05,3.6637295827264155e-168,1.0829027391433601e-48,1.5039952291742374e-05
2205,203918,Rodney Hood,2014,3,2016-17,59,664,272,0.4096385542168674,draft,2.401765,-7.9262524,-1.56101,17.766064,7.9164047,3.351807,10.283897,3.5630765,3.963716,-16.59156,-2.5464494,7.6562376,-3.2714162,4.5403976,1.1368524,-0.6840166,-4.935134,8.441632,-6.577211,-7.675641,-19.206528,-3.2977452,-9.196909,9.47267,1,Balanced Three-Level Scorers,0.9999847357761584,0.00018455055542558496,1.526366922782663e-05,0.9999847357761584,0.0,2.2896452645e-314,5.54615743058245e-10
2206,203918,Rodney Hood,2014,4,2017-18,60,750,322,0.4293333333333333,draft,2.1935005,-7.35318,1.7777534,12.3440895,1.0493723,4.1510825,-2.221096,-5.9620585,7.9576807,-8.220767,0.7421199,7.750683,-8.670669,4.5647516,-2.7361739,-4.0646152,-3.947107,6.0246763,6.6372313,-2.2113802,-17.657179,0.55139,-4.047031,6.397402,0,Rim Pressure Drivers,0.9995295429153646,0.004074901108319252,0.9995295429153646,2.511837126845955e-10,9.78722536712968e-133,1.3788986471289374e-48,0.0004704568334526168
2207,203919,Jordan Adams,2014,1,2014-15,23,86,35,0.4069767441860465,draft,1.5172819,-4.9757805,3.1400354,17.629637,6.4591303,-5.569442,8.21724,-2.7457235,13.027687,6.2571864,-3.7086437,27.191032,-5.095622,0.0854533,5.1638727,-3.8333755,-6.728875,4.2289777,10.176925,-3.4675095,-29.575037,-7.331953,-7.427544,5.0340066,4,Midrange Shot Creators,0.9999999999999645,1.0321212009700348e-12,5.1487164380410145e-46,3.606794189764925e-14,2.72599952058136e-115,1.2941718008210567e-215,0.9999999999999645
2208,203921,Cleanthony Early,2014,1,2014-15,33,214,76,0.3551401869158878,draft,5.484749,1.7032628,1.480972,10.430403,3.899243,-4.958804,5.410902,-3.8088932,14.415681,4.0233526,3.0949068,16.820301,-1.1323011,-7.223565,-1.4806314,-0.6514416,0.5737346,4.219394,10.818985,-7.778439,-19.645683,-0.41696346,-7.454543,0.34350276,4,Midrange Shot Creators,0.9999999998723368,3.038743544035691e-09,7.484985087727282e-18,1.2721439827792512e-10,4.517141537705583e-13,1.0305831801038195e-102,0.9999999998723368
2209,203921,Cleanthony Early,2014,2,2015-16,10,40,12,0.3,draft,9.817968,-1.8935838,3.4854417,4.75355,-5.1591077,-10.198152,-0.44587085,-4.0419407,21.215696,10.291025,5.3353662,17.84657,-1.528364,-8.709268,-3.2507577,3.0127838,2.693411,9.612088,8.081484,-0.047664523,-17.653858,0.7309452,-7.1317854,5.576141,4,Midrange Shot Creators,0.9913784054067404,0.049566943878495855,6.999239035169414e-56,0.008621594593262052,5.0281197841474615e-21,1.3935049643494037e-121,0.9913784054067404
2210,203922,Glenn Robinson III,2014,1,2014-15,24,67,26,0.3880597014925373,draft,6.5461535,-16.386238,-3.805199,18.42332,10.621741,-7.6121655,6.8588204,6.983431,6.7651796,-3.10657,6.391101,14.353502,-4.8796725,-2.4110372,-6.3895636,6.384321,-3.2453032,16.822954,-1.923557,-8.3915415,-15.629086,2.9302006,-11.33641,5.4895124,4,Midrange Shot Creators,0.9999998791233866,2.0462591887336834e-06,1.103334850343506e-27,1.2087661244578007e-07,1.0541756607870454e-280,2.0200186761524962e-98,0.9999998791233866
2211,203922,Glenn Robinson III,2014,2,2015-16,38,151,65,0.4304635761589404,draft,9.235344,-7.549155,-1.9600338,19.309402,16.280685,-4.3784494,14.225832,-3.2015533,4.887055,-2.3311214,-1.1277487,27.881382,2.7504292,6.668352,-8.304977,2.708798,-8.12177,22.58178,0.4176247,-14.617857,-22.838133,0.3390478,-18.828047,-0.28213334,1,Balanced Three-Level Scorers,0.9946908443079417,0.033106106620903214,1.2263292293770691e-21,0.9946908443079417,0.0,1.276155217207836e-278,0.00530915569205328
2212,203922,Glenn Robinson III,2014,3,2016-17,67,337,158,0.4688427299703264,draft,4.739642,-7.8553076,-0.9736649,12.168268,7.099324,-1.5639861,0.24337882,-5.530652,12.722689,-5.8409624,1.0432088,14.234575,-6.461282,-5.3106213,-5.2040544,-0.46578574,0.2019198,10.273419,8.005388,-7.0394764,-20.639215,3.2325692,-13.9424095,0.34505737,0,Rim Pressure Drivers,0.9933716679763447,0.03986249317612096,0.9933716679763447,5.585472605603735e-07,4.516965403156923e-12,2.462925876126377e-24,0.006627773471877089
2213,203922,Glenn Robinson III,2014,4,2017-18,22,85,36,0.4235294117647059,draft,5.708307,-6.8845263,0.0019066334,9.622229,14.522179,-1.7195554,6.265882,9.7503,14.090965,-9.928103,-3.2464154,10.303415,-9.859446,0.09143868,-1.5575955,5.1316557,-6.7726927,3.9274273,4.260038,-15.610397,-12.337924,1.9647053,-15.082773,6.266271,4,Midrange Shot Creators,0.9999978329635401,3.0429848699104368e-05,4.064596033848025e-24,2.1670364592719484e-06,4.331833128383889e-74,2.360991808403011e-16,0.9999978329635401
2214,203923,James Young,2014,1,2014-15,28,102,36,0.3529411764705882,draft,3.0036397,-7.012618,5.0812635,11.044117,5.0001874,-2.6505666,5.3527327,2.75092,10.849126,-3.152001,-4.395873,15.301905,-9.634921,2.5139885,2.4194748,-2.7281353,-6.2979174,1.123522,11.960325,-10.922289,-14.422022,-4.0634193,-9.727565,7.26293,4,Midrange Shot Creators,0.9999746397471788,0.00029373043103725593,1.1213541426670822e-18,2.5360252817143676e-05,1.0115617241828165e-15,2.3617147241569588e-83,0.9999746397471788
2215,203923,James Young,2014,2,2015-16,16,34,11,0.3235294117647059,draft,9.816701,-14.410114,4.539012,16.154243,5.148295,0.52366304,5.556018,7.7562304,15.8822365,0.22672132,-1.7471833,10.770824,2.0187936,4.2600574,-3.7826128,2.2876923,1.4340404,3.5641966,-5.4549837,-1.3044496,-16.094952,-2.6650333,-10.221151,5.435429,1,Balanced Three-Level Scorers,0.9996669928718985,0.002999455190877142,6.490764509241817e-64,0.9996669928718985,1.0034897307301923e-197,9.542506622839123e-74,0.00033300712810320585
2216,203923,James Young,2014,3,2016-17,22,57,24,0.4210526315789473,draft,9.4031925,-0.22565341,3.6256242,9.769471,11.9011135,2.0705552,5.273981,7.49566,16.623642,-11.8342905,-5.0689483,5.4402723,-6.1280527,0.83839536,-3.8939433,6.0871572,-4.3419576,0.6665549,2.1800716,-11.577513,-14.66168,2.2141504,-10.559256,7.965645,4,Midrange Shot Creators,0.999986125766872,0.0001690640547553973,6.485118162313722e-20,1.3874233125218877e-05,6.222384025806796e-109,5.474164533128611e-79,0.999986125766872
2217,203924,Jerami Grant,2014,1,2014-15,64,352,124,0.3522727272727273,draft,6.360882,-8.836245,-2.6572437,15.581669,11.60718,-6.615411,4.393499,-4.1276755,8.078825,-0.12926611,2.1157217,16.542873,-6.545369,-3.2269306,-5.7679753,7.1261845,-3.9460583,15.037991,6.176942,-6.7547526,-18.061924,3.899974,-9.812014,4.0668983,4,Midrange Shot Creators,0.9984383895656844,0.012330038419544423,0.0002449887381063372,0.0013166216962099075,1.4924175179961406e-23,3.307250413966923e-22,0.9984383895656844
2218,203924,Jerami Grant,2014,2,2015-16,77,599,251,0.4190317195325542,draft,16.555607,-8.323995,-0.2221312,17.933022,14.581098,-12.564052,8.593132,-2.8310819,10.623532,4.7170973,13.297628,16.417175,-6.310463,-9.318291,-15.05117,6.3593893,2.0463905,20.979816,0.87072265,-14.942226,-13.653967,15.0464115,-16.256704,-2.2061443,0,Rim Pressure Drivers,0.6024987516412482,0.9042674507126601,0.6024987516412482,2.8235710643629566e-16,0.1076585941072424,9.257079628443556e-06,0.2898333971718835
2219,203924,Jerami Grant,2014,3,2016-17,74,328,152,0.4634146341463415,draft,9.092339,-8.046479,-7.46902,22.654755,16.113077,-10.2608385,7.431777,-7.015054,3.5368361,-1.4437909,11.805952,14.788898,-4.7092977,-8.271637,-11.301493,2.751218,0.30512983,23.283749,5.141467,-16.20498,-14.39857,17.38345,-16.043509,-0.20298946,4,Midrange Shot Creators,0.9999988510114115,1.686327802852031e-05,1.1489885912608984e-06,7.30197337399985e-26,4.716907632689893e-38,9.731741386950209e-58,0.9999988510114115
2220,203924,Jerami Grant,2014,4,2017-18,81,455,244,0.5362637362637362,draft,21.036053,4.5580735,1.9288697,17.959572,9.621819,-4.0054817,5.8897223,-9.665257,27.984776,7.3370376,8.52683,18.065243,-18.004797,11.186348,-19.057905,7.1611137,-4.561074,18.7289,10.123194,-16.381462,-24.647545,21.74181,-12.073542,15.82938,4,Midrange Shot Creators,0.9999952639270646,6.280175356355505e-05,4.736072566556553e-06,3.7211389278832695e-13,5.409213810628846e-66,4.912681344050706e-92,0.9999952639270646
2221,203925,Joe Harris,2014,1,2014-15,39,120,48,0.4,draft,-1.4715319,-12.581924,-2.6821036,10.8564415,7.8793154,2.0244524,4.1693296,-3.9586177,9.416864,-6.679616,-3.544431,11.491352,-7.6931696,1.3202231,1.49804,-1.2965474,-7.0999393,5.3034887,14.796635,-9.220644,-13.342808,0.23336083,-9.907459,0.032478094,4,Midrange Shot Creators,0.9999998724538638,2.1523153192543694e-06,1.0789959385841565e-13,1.2754602712651174e-07,1.3795667082819255e-33,2.6285321350568852e-77,0.9999998724538638
2222,203925,Joe Harris,2014,3,2016-17,52,362,154,0.425414364640884,draft,6.3658814,-5.9968314,6.1957097,12.413555,5.7714353,2.629521,-1.0639288,-5.8998785,7.865041,-12.391743,-1.4186516,8.650546,-9.003845,-2.379951,-6.6450996,-2.5956554,-0.74755484,7.9859123,4.7241335,-5.776391,-18.041101,3.8971977,-11.843747,3.0340548,0,Rim Pressure Drivers,0.9544378513609725,0.1873097519596632,0.9544378513609725,0.04520759243941576,2.4645782264307566e-86,6.524984743414442e-42,0.00035455619961232625
2223,203925,Joe Harris,2014,4,2017-18,78,621,305,0.4911433172302737,draft,6.550315,-1.240068,2.9002006,16.43768,6.0153756,3.53007,5.564287,-8.260918,16.888811,-2.0448384,-3.4655359,13.784302,-10.251529,6.7353287,-2.9872248,-1.0533738,-5.4094553,4.550241,7.9293804,-7.011332,-23.786638,1.4290972,-7.020463,12.069166,0,Rim Pressure Drivers,0.8669091503347496,0.3922203356373154,0.8669091503347496,2.0743040944852579e-10,3.1309194863205363e-80,6.923451927741562e-84,0.13309084945781977
2224,203926,Doug McDermott,2014,1,2014-15,28,107,43,0.4018691588785046,draft,8.7292595,-0.69760895,5.724956,14.732972,8.7770405,-0.81708336,0.4089642,-14.490555,9.283304,-7.386409,2.0810199,8.604829,-8.336729,-4.2646475,-2.9693253,-6.4738007,-4.5881543,9.692434,3.8173218,-4.996765,-17.79588,7.859996,-9.0512295,4.163317,4,Midrange Shot Creators,0.9995695826766509,0.003766384031149105,1.244376525778601e-14,0.0004304173233351298,3.927592245226984e-121,1.0664138788613432e-82,0.9995695826766509
2225,203926,Doug McDermott,2014,2,2015-16,81,644,291,0.4518633540372671,draft,4.4799194,-6.878518,-1.3967083,13.736586,7.9567494,-0.6246729,-1.3664716,-5.185883,10.54655,-8.186859,-1.654862,12.144382,-7.4388247,1.48096,-3.6459963,-3.3697379,-5.9288545,8.753313,4.534091,-7.2107925,-19.94333,2.6361454,-9.556224,8.075103,0,Rim Pressure Drivers,0.9985042738113137,0.012077790204140616,0.9985042738113137,0.0011105114640197486,4.7259287469827365e-81,4.800519070156147e-41,0.0003852147246653412
