PLAYER_ID,PLAYER_NAME,draft_year,macro_cluster_id,macro_archetype,own_cluster_distance,cluster_0_onehot_k5,dist_to_cluster_0_k5,cluster_1_onehot_k5,dist_to_cluster_1_k5,cluster_2_onehot_k5,dist_to_cluster_2_k5,cluster_3_onehot_k5,dist_to_cluster_3_k5,cluster_4_onehot_k5,dist_to_cluster_4_k5,pca_1_k5,pca_2_k5,pca_3_k5,pca_4_k5,pca_5_k5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,cluster_archetype_k5,prototype_fit_rank_distance,prototype_margin_second_minus_first,prototype_ambiguity_ratio,DRAFT_YEAR,seasons_with_embeddings,total_shot_attempts_covered,embedding_aggregation,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4,hybrid_archetype_label,box_role_y1_to_y4_displacement,box_role_total_path_length,observed_boxscore_seasons,shotstyle_y1_to_y4_displacement,shotstyle_total_path_length,observed_shot_seasons,shot_style_subtype_changes,identity_drift_class
201577,Robin Lopez,2008,1,Low-Usage Interior Bigs,4.247365988335678,0,11.784162799435578,1,4.247365988335679,0,7.638041670069271,0,8.618374496329974,0,7.02183825133412,-0.8678943809170832,4.619435255377677,1.3871210673466403,-1.079486976262,0.0954678920011172,-1.0807430273367802,1.0582637914030908,-0.616895737925491,-0.6427487901015071,0.1285912617304176,1.6648193139565726,-1.0470623944197763,-1.404342709222974,0.443410445941851,-0.0547047411692344,0.3860965799787703,-0.1878331714798047,0.5287593878660847,-0.3657417084354284,-0.5480726225275433,0.6468543421721126,0.7119339241356915,0.1226841089851609,-1.2316286864200805,Low-Usage Interior Bigs,4.247365988335679,2.774472262998441,0.6048794968367005,2008.0,4.0,1054.0,shot_volume_x_mild_recency_weighted_mean,13.414072545467263,-17.00103710105382,-9.821851010091718,34.1359653401869,20.265293924726663,-12.99192603438166,13.275218920193495,-8.48485075628356,6.35598988838764,8.795767531957033,18.354236663063418,19.47913252226429,-3.432570738495939,-10.88158162364765,-18.82331131390957,5.91354136543416,3.8313032048778526,25.792651163172845,4.835712598974532,-16.82276834045667,-22.49299777418838,22.57844874818708,-13.59883550327715,-7.184277095170836,2.0,Arc-Heavy Spacers,0.9999918675011448,0.0001034424470484,1.9416777506023002e-13,1.2447299091367113e-36,0.9999918675011448,1.5540761831384416e-14,8.132498642683264e-06,Low-Usage Interior Bigs | Arc-Heavy Spacers,1.8182259881254457,6.185908413534709,4,131.4282115329497,166.86689792459458,4.0,2.0,role_shifting_materially
201578,Marreese Speights,2008,1,Low-Usage Interior Bigs,5.759958605317353,0,10.038950866760755,1,5.759958605317353,0,7.35208672077772,0,9.074462214405306,0,5.906034042558214,1.0015281874200632,2.876346284329175,2.4874049687045297,-1.3940374591815494,-2.291783781932103,-0.9533577142718024,-0.3695937030459053,-0.890868347049603,-0.2886077575207443,-0.0817200944125213,-0.0877056663497552,-0.8629352123234831,-2.43112730153172,-0.0408019085410006,0.3067742272041495,-0.3634764657427661,-0.5610814359659615,1.2125758241374225,0.0254365255332384,-0.6453902461014814,0.2109622827961907,0.9301945618772228,-0.1226919029175806,-0.037421957933669,Low-Usage Interior Bigs,5.759958605317353,0.146075437240861,0.9752667464853304,2008.0,4.0,1719.0,shot_volume_x_mild_recency_weighted_mean,9.009906354035577,-13.100207432390247,-5.57648181182685,24.84475227316788,17.02143184537475,-10.376572784347136,0.9188513613035628,-7.28147191200999,3.987741096826996,3.036229515284132,13.71092080017253,23.85007794210085,0.0039107573266884,-7.106850395300558,-15.01087639807249,-2.219186954049158,1.0421360378762754,23.10098068939435,4.730848838382179,-10.567312217889436,-26.37941167266478,13.03000268552952,-14.404013121769786,-9.652691057051577,4.0,Midrange Shot Creators,0.999999314031016,1.0421537871497435e-05,6.859689828739887e-07,7.125060488303683e-17,1.999998998020872e-102,2.7078245808233263e-109,0.999999314031016,Low-Usage Interior Bigs | Midrange Shot Creators,1.8986429922850165,4.831430561598307,4,99.36637638144617,141.09528895625587,4.0,0.0,role_shifting_materially
201579,Roy Hibbert,2008,4,Scoring Bigs / Two-Way Forwards,4.069517872088793,0,7.983059728048464,0,7.864182343603238,0,8.507057687024204,0,11.398651254849147,1,4.0695178720887935,4.473453850102729,3.120249238604623,2.2866132120532177,0.3076012008773722,-1.4575929366479563,0.9685878254998856,-1.974718055763007,-0.3107579126281654,-0.248249222023051,-0.2744867310828173,-0.2943165077844689,0.4849243186761645,-1.6275908236849097,-0.0486373360893088,-0.0648817379710552,-0.2309473408743764,-0.4148563314166809,0.7792406177735036,0.6116286026502595,-0.0510122448743124,0.0498270019074289,1.6129455394837018,0.0790175208358011,0.8513804346969938,Scoring Bigs / Two-Way Forwards,4.0695178720887935,3.794664471514445,0.5174750144748307,2008.0,4.0,2759.0,shot_volume_x_mild_recency_weighted_mean,8.373260772398043,-6.87514908159373,-4.638968380809816,20.250640458177404,11.77419675496144,-4.981394750929415,6.003627319066629,-4.623612493352599,14.235778382860058,4.175257560676949,4.538480067235317,14.892890860653711,-3.889112914224729,-3.711253271430941,-9.094448247922475,4.56955588844913,-1.88209518372601,8.86992767585735,9.197256907395271,-10.712379578890964,-21.05132277874817,8.669229991609365,-6.27553540343275,1.1614575561038916,2.0,Arc-Heavy Spacers,0.9978907596380604,0.0151046319108068,1.6083078920358518e-07,2.2360607856005552e-11,0.9978907596380604,1.5006190766261153e-19,0.0021090795087891,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,2.2159774359267415,3.8464520957326642,4,55.14579279251011,82.12291157989262,4.0,2.0,role_shifting_materially
201580,JaVale McGee,2008,1,Low-Usage Interior Bigs,5.581088370042632,0,11.335943244825808,1,5.581088370042631,0,8.867138947274993,0,10.680762078421964,0,5.792337790632345,1.409100752110433,6.037840767755213,1.578508779954792,-0.2541419379686551,-0.9303403316736244,0.1583663065721146,-1.7181179739571466,-0.9447902533250694,-0.2441336479687431,0.5875060162297031,0.0606060327324475,0.0963994408549243,-1.0426475100564578,-0.6674478131369346,-0.8271698632637712,-0.2530860459486483,-0.3431857550417655,-0.2068306756763849,-0.97202632512922,0.3381352102702263,0.1888142288006003,1.0418946254674428,1.021030050846751,-0.4013893396387589,Low-Usage Interior Bigs,5.581088370042631,0.2112494205897146,0.9635295060085484,2008.0,4.0,1850.0,shot_volume_x_mild_recency_weighted_mean,20.02347888183453,-13.604664080089398,-5.70241161913421,25.79112858869313,23.94327626649259,-13.960184350593964,12.7005853715884,-3.981535020859668,16.41516879226927,12.272358484247505,16.34672231297055,18.96602760629327,-2.136643170111236,-8.911692662890596,-19.77408344947738,6.728450788480586,0.9737559344902634,20.847131522205363,-1.3483775808948597,-20.21439478736333,-17.08812560734149,22.866077197428133,-17.931690620488197,-8.597891625235416,3.0,Interior Finishers,0.999757768156002,0.0022986452822908,5.447012465768216e-13,8.00607424537368e-39,0.0002328455240958,0.999757768156002,9.386319356588598e-06,Low-Usage Interior Bigs | Interior Finishers,1.8586827580572758,5.370753986977501,4,35.748268782458794,112.57067603695279,4.0,2.0,role_shifting_materially
201581,JJ Hickson,2008,4,Scoring Bigs / Two-Way Forwards,4.790761616906444,0,9.90484834845443,0,5.917909757045484,0,7.876258228696064,0,10.33927575482822,1,4.790761616906444,2.2094667885115675,4.377987111692665,1.388520237658279,-0.3209774295464016,-0.4704601323830307,-0.3936522211477766,-1.633672989363706,-2.084622543291714,-1.2822087137610134,0.4811263703825436,-0.203841884510637,-0.8172063555145624,-1.0753248050261237,0.2357151071835749,-0.4805467780203521,0.6287200412752834,0.1283567452361199,1.1447799591031298,-1.0661723598198898,0.1303778564738813,0.6185080367429459,0.0919765316461043,0.0836959940351494,-0.5319411945306106,Scoring Bigs / Two-Way Forwards,4.790761616906444,1.12714814013904,0.8095361054133802,2008.0,4.0,2043.0,shot_volume_x_mild_recency_weighted_mean,14.824913957237309,-6.563076837653244,-7.149666756430022,22.08804010775661,14.826801884437115,-11.48406236482375,5.947608207035991,-6.635073565181044,16.113606867489604,10.101232409670956,12.188675403932749,22.468652219353896,-2.898782367114996,-7.755013031146691,-17.62027585118496,8.726883414566649,1.317282475433308,20.982921757704617,6.423295375202947,-11.923126105939533,-25.46264546429834,14.836306484179016,-11.66471165294195,-1.0688805870028495,2.0,Arc-Heavy Spacers,0.9236827070523852,0.2699813096929735,3.44536397514654e-05,6.790933488438668e-17,0.9236827070523852,2.1027531280537724e-22,0.0762828393078632,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,1.7445529672540738,6.946180360865823,4,84.13429774657168,133.35303926143467,4.0,0.0,role_shifting_materially
201582,Alexis Ajinca,2008,3,Fringe / Low-Opportunity Players,5.005412661669047,0,13.007681991823755,0,6.989432132034101,0,7.913850958640949,1,5.005412661669046,0,10.24271331250009,-4.385348066139103,-0.0689198258307492,2.6838991137964943,1.7363384146574494,-1.507748328197666,-1.1030612335616026,0.6956509753285217,-0.7189769126168721,0.6190133104519456,-1.3216094280853394,0.8889346926913815,0.2762319869853492,0.0660579402128015,-1.1369963145672104,-0.2122134436025084,-0.7403415104470416,-0.762366105362309,0.1048276149986169,2.20237503849849,0.6583205524361493,0.1722819836978837,-0.4343009577550465,-0.1358501331303235,0.2057414262783815,Fringe / Low-Opportunity Players,5.005412661669046,1.9840194703650544,0.7161401051064137,2008.0,2.0,202.0,shot_volume_x_mild_recency_weighted_mean,6.6754675074199366,-9.525089253903689,0.0703967881640737,14.864478273967434,11.654879026838488,1.2329016520282414,5.683770097146822,0.3480872475881901,13.117065880242295,-4.8610545568891705,-3.4017635881118573,12.094852800444356,-4.435663640029786,4.450000252310685,-5.140244965791076,5.163827464962256,-4.185766106202533,7.199142189476433,3.475325436104001,-7.32667135253666,-18.54942098502412,1.803580422413944,-10.616039556468252,3.3302172788484827,1.0,Balanced Three-Level Scorers,0.9450521362977802,0.2438324945225922,0.0411199859000433,0.9450521362977802,1.0800057215924365e-71,3.770719808559387e-18,0.0138278778021738,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,,5.5819888051128705,3,,39.575878084312215,2.0,1.0,insufficient_data
201583,Ryan Anderson,2008,4,Scoring Bigs / Two-Way Forwards,4.284761307501316,0,8.421110928177097,0,7.766725830595091,0,7.243579134603646,0,10.592296302483575,1,4.284761307501315,3.5938008459381883,2.3033802724868373,0.860022771050688,1.9206379663692084,-0.5198764630471784,-2.245109044229613,-0.51596288068793,1.5518908065575083,-0.4925792287026787,0.2207797662573703,-0.1778969785631029,-0.1952076682476882,-1.8195616483601151,-0.5989023724884824,-0.4371032704132367,-0.5165756690584319,0.2531349694246792,-0.1022795980582644,1.8449477563257293,-0.430837154761047,-0.176861344024123,-0.1934644170025842,-1.3087465204091782,0.1838368270026364,Scoring Bigs / Two-Way Forwards,4.284761307501315,2.958817827102332,0.5915254362352967,2008.0,4.0,2076.0,shot_volume_x_mild_recency_weighted_mean,8.25170507566284,-5.948886142815023,-2.050779238921209,18.436241435221184,10.965988073881244,-5.499553823547077,5.407046781463443,-5.819974724631651,6.442926794457417,-2.561776835357046,4.639624387979577,18.14328395734212,-4.266984448101805,-0.0079490021836475,-8.493706259850454,-0.0437017542450477,-3.025031827109735,18.560268479587844,2.1392258409339613,-9.379517099506238,-21.61514393025378,7.319172609664591,-13.02955692291026,3.0429883793903256,0.0,Rim Pressure Drivers,0.9999996691308772,5.2761135837903885e-06,0.9999996691308772,1.2402907398718886e-09,1.5444682051446931e-131,3.558731804951685e-68,3.296288319056629e-07,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,2.228462560232852,5.549294090649513,4,73.17799405924866,99.67879721096375,4.0,0.0,role_shifting_materially
201584,Courtney Lee,2008,2,Perimeter Wings & Connectors,5.02582446998014,0,7.233398503616751,0,8.275554635983038,1,5.02582446998014,0,10.49116952092058,0,5.789457051406136,3.576682884568751,-0.0730300490534905,-2.988137236074798,-1.677739155551627,0.8656825212648316,-2.199659688688347,-0.5603286653613699,1.1706598696994774,-0.4797341220323419,-0.2874458800364478,1.1282790639502869,0.5302221773743568,0.1062464849305127,-0.2441786174611926,-0.3365183717054522,0.2300535960619301,0.0115452105805284,-0.4190945446066511,0.1365994473932444,-0.5499223639595943,-0.2584204140079925,-0.3408676580449828,0.0296703157588371,-0.0510003920749993,Perimeter Wings & Connectors,5.02582446998014,0.7636325814259957,0.8680994479023684,2008.0,4.0,2469.0,shot_volume_x_mild_recency_weighted_mean,7.83586185894574,-12.10197377104836,-1.4640243751412876,20.167624202654952,13.267973287814804,-3.5967721303584312,7.029405719593622,-3.7743139126212095,5.707040357261796,-3.8850873373358192,4.303434888624132,15.543198234545995,-3.4514486416793337,-1.8044107303609296,-8.191674498758333,0.9481649150862684,-0.9547524309099468,15.393563526014322,0.1388035591055194,-9.242472100632044,-19.02900549556145,5.427045477065139,-14.250147867177532,-1.674126212009571,0.0,Rim Pressure Drivers,0.9999994882286632,7.925258713329908e-06,0.9999994882286632,2.5808422330380893e-11,9.084017466516208e-77,1.1808764154462512e-18,5.117455274438157e-07,Perimeter Wings & Connectors | Rim Pressure Drivers,1.0334738243065567,3.9964200981881586,4,56.25320820633551,97.45149487413418,4.0,3.0,role_shifting_materially
201585,Kosta Koufos,2008,1,Low-Usage Interior Bigs,3.967812531043385,0,13.493656353203324,1,3.9678125310433856,0,8.295534060812692,0,7.609140433932202,0,8.956735546746113,-3.3340465213462864,4.539366287166271,1.2971354962660506,-0.3517456162216265,-1.37385551213162,0.604510869198019,0.4936023934534678,-0.4149513490293025,0.7845840967327852,0.5339931717097374,0.0569860887737253,0.4584804949873304,-2.2981671293585326,-0.6166781598212447,0.0996016196889915,-1.1245431805688508,0.2752547687120269,-0.2987664358387515,0.2475389107227864,0.1727246148155082,0.1253370063830316,1.029754551550873,0.3247352353172838,-0.6744652887067558,Low-Usage Interior Bigs,3.9678125310433856,3.6413279028888166,0.5214534500308763,2008.0,4.0,573.0,shot_volume_x_mild_recency_weighted_mean,19.35264114020839,-9.901258722424885,0.6362301510019492,20.390667346523607,12.788960420857729,-17.661956664942707,10.270062410603822,2.603917322200396,15.5195671076381,14.388997931818087,20.42470210908033,21.20935418039063,-6.893790647116411,-7.643595281247358,-17.048557895768802,6.189118778270055,3.100970898870418,21.200805335990506,4.189206221572905,-17.657477843852853,-13.766010354540615,18.444745728170545,-16.16846546361794,-3.1510160701684606,2.0,Arc-Heavy Spacers,0.998970440647892,0.0081189970486809,8.3421798528849395e-22,2.4628455398199372e-45,0.998970440647892,0.0010285478932068,1.0114589038167448e-06,Low-Usage Interior Bigs | Arc-Heavy Spacers,2.0751364655707913,7.291821903868878,4,93.7540507985102,171.59384714908867,4.0,2.0,role_shifting_materially
201586,Serge Ibaka,2008,1,Low-Usage Interior Bigs,6.100627557236775,0,11.731174588479629,1,6.100627557236776,0,8.76277666164336,0,10.966775688092357,0,6.502445227998634,1.2268459620645968,6.115094172554464,-0.3014597162183099,0.985666461941482,0.1211980450334791,-0.0035950134859092,-0.9005877641438116,1.1988433546394923,0.3660172857628038,-1.1259045242440973,0.4511790218985368,2.237922911430662,-0.8561039857399535,-0.6511686573616523,-0.7040956139213623,-0.2310076646575002,-0.9802194834962932,-0.6603821067248363,0.6730606931707194,-0.3341932640797259,1.2393388433932364,1.4213065350713054,-0.4012284078717085,0.6857804020772121,Low-Usage Interior Bigs,6.100627557236776,0.4018176707618579,0.9382051433464312,2008.0,3.0,1477.0,shot_volume_x_mild_recency_weighted_mean,11.85972425131166,-13.284755230911962,-3.4610133918377617,20.096714544820024,13.763020366330071,-6.262474316915731,5.720795221775403,-5.193225513870634,15.588633282786926,4.177746809963901,8.955154976751793,19.63097051386608,-7.551393450442196,-3.2916292056618346,-14.008812055222204,4.270896635737501,-0.246655720414882,17.279415604138794,6.493939188851607,-12.590006572252644,-21.667310848975763,11.282080583737,-15.430570357103996,-1.804340633301692,0.0,Rim Pressure Drivers,0.9819019003783948,0.0982170362456779,0.9819019003783948,7.482338206253253e-16,0.0027157517089919,2.3540930245086176e-06,0.0153799938195887,Low-Usage Interior Bigs | Rim Pressure Drivers,,3.5962000632022972,3,,97.33989163522081,3.0,1.0,insufficient_data
201587,Nicolas Batum,2008,4,Scoring Bigs / Two-Way Forwards,5.037631381127553,0,8.036842416689225,0,8.057304100874374,0,6.370589522458186,0,11.014233329993052,1,5.037631381127554,3.881363112923125,1.7289036440484389,-2.2684573601122127,1.7409688146087907,1.1137185978551536,-1.99455053209256,-0.3473938229504433,1.1135759539597616,-1.8575981312203649,-0.0147017881302211,-0.4158088181755868,0.1697964088307132,0.3280748663051983,1.359691807546321,-0.2216797632246534,0.6892543170968687,-0.1966244322678075,-0.7927016247908905,0.2918562204435298,-0.7467319699381633,0.1549466471871595,-0.6867119903079072,0.2338820235516677,0.448903408049165,Scoring Bigs / Two-Way Forwards,5.037631381127554,1.3329581413306322,0.7907637689366791,2008.0,4.0,2073.0,shot_volume_x_mild_recency_weighted_mean,8.311470059889308,-7.220042298648588,-2.603321818938562,18.11601457943047,11.169339819767504,-6.361845563694216,6.126751104180587,-5.784541748416416,9.567990839347695,1.1489230802691794,3.4601659716845163,20.65756410212339,-3.513985575195647,1.8653459995614428,-6.8656414782572766,-0.792506597142401,-4.370531437453091,16.64338823056335,3.9278823729514416,-10.6126045044769,-20.842906010789072,6.079220049194718,-14.225782590610942,1.90632975397465,0.0,Rim Pressure Drivers,0.9999986244868434,1.998734111864826e-05,0.9999986244868434,7.576102261120563e-09,3.3421133809507043e-96,1.6197490547415738e-119,1.3679370537702525e-06,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,2.8979525647064848,4.5003824625763285,4,58.29097584210275,127.86692072176236,4.0,2.0,role_shifting_materially
201588,George Hill,2008,2,Perimeter Wings & Connectors,4.88530658278561,0,5.76600656374815,0,8.350641328523214,1,4.88530658278561,0,10.34397813113301,0,5.681946163496496,4.058252891155835,-0.8341703548381831,-2.4197307391454963,-0.0149698165697136,0.1837386327667803,0.3041941343587873,0.5938182084340944,1.572191411431581,-0.3514709940520718,0.0304915499625142,0.905843726826179,-0.5786007812082715,0.7434312200047584,0.0129241848479774,-0.3580237432485601,0.6163443945594728,-0.12972297193759,0.7098452197551685,1.3736282067926393,-0.4611718256044443,0.3715688054422668,0.3712864863928958,-0.0997392032590829,0.3249300203258753,Perimeter Wings & Connectors,4.88530658278561,0.7966395807108864,0.8597945918902092,2008.0,4.0,2116.0,shot_volume_x_mild_recency_weighted_mean,7.654670860577563,-11.145537875184818,1.9009814680658017,14.605476027507788,8.015530543297105,-1.4131962030014598,4.833914802154318,-2.278827223839991,11.919533742350533,-4.135217642758603,2.0915559258658853,11.555080318819927,-8.93586594033675,-1.2636187789253102,-6.561199966905499,0.484654890712695,-1.99173375030128,9.322935534650194,3.9533329311001686,-8.179624984674005,-16.78763555826803,5.966210147584133,-12.260653031552447,2.1648723943896715,0.0,Rim Pressure Drivers,0.9989997216256816,0.0081437168026594,0.9989997216256816,8.61900482292871e-08,3.272901698535175e-28,6.244172451129522e-05,0.0009377504597576,Perimeter Wings & Connectors | Rim Pressure Drivers,1.73802296299877,4.1325166340281,4,28.921245037149287,70.27658494241786,4.0,0.0,role_shifting_materially
201589,Darrell Arthur,2008,1,Low-Usage Interior Bigs,4.761416613593626,0,10.07564883497822,1,4.761416613593625,0,6.098959975531343,0,7.684828198464314,0,6.243222710567004,-0.2678142599792584,2.353896436565916,0.7197008635054791,-0.5684446789872908,1.5974215619478924,-1.2993245066803565,-0.2554912778243486,-1.264737476010064,1.4115842698666998,0.3437662853802383,-0.656515556224005,-0.733467594927247,0.694818877317048,0.5398904743281387,1.6791407552882882,-1.050239681094244,-0.2763739839380093,-0.1484772841034236,-0.3335081284287231,-0.5669037441782911,0.7855389362588587,0.6574582801437776,0.4144233958545872,-0.9896778881769952,Low-Usage Interior Bigs,4.761416613593625,1.3375433619377173,0.7806932055130941,2008.0,3.0,1205.0,shot_volume_x_mild_recency_weighted_mean,10.45576272099126,-12.205564806931855,-3.5870741025718527,15.290255555863236,11.55811103628406,-5.669561953361232,6.583888176836659,-2.247116566129998,13.312660544239446,0.902210822393078,9.730295565071042,16.189569888561508,-2.1304892621596885,-8.476940381263576,-12.257167558642376,1.7024605380436195,3.18598686367382,14.375035230685832,6.921710451275501,-14.62455473121394,-17.04560858024104,9.333314637968266,-16.677318030433057,-7.682396731312446,2.0,Arc-Heavy Spacers,0.9949939253302098,0.0321282529519088,2.325455000446608e-06,1.8621275450147883e-22,0.9949939253302098,0.0048753978292604,0.0001283513855277,Low-Usage Interior Bigs | Arc-Heavy Spacers,,3.1562587464008214,3,,94.17961600029759,3.0,0.0,insufficient_data
201590,Donte Greene,2008,2,Perimeter Wings & Connectors,3.452982158355137,0,9.362647677002588,0,5.462542833056717,1,3.452982158355137,0,7.259753614139055,0,6.629927629205508,-0.1472268046935805,0.2290554778392138,-1.4741277653938814,-0.9086438394868322,-0.303801135898256,-2.173652181967571,-0.5344786651862504,-1.1648628590125016,0.9185533699026712,0.570916852548293,1.3228591436011858,0.0663096548908114,-1.2052511877641985,-0.1277267578905908,-0.0602354251940288,0.6694800294245321,-0.1547307468007768,0.5592458043664891,0.1481389430358333,-0.1746889399398738,0.0424556852454354,0.2617529420469648,0.0767799342446763,0.2524356405535997,Perimeter Wings & Connectors,3.452982158355137,2.00956067470158,0.6321199236112763,2008.0,4.0,1441.0,shot_volume_x_mild_recency_weighted_mean,9.34969918922411,-9.674362263921488,-0.5707620791354082,17.6402342811381,11.076171355044742,-6.005588056531684,8.124905746890047,-0.9770513471786711,7.020973258432946,-0.4397233414475474,5.412256388224989,16.214227639820532,-3.008944293804165,-1.839409325016552,-8.292205038372362,1.3524663336933298,-1.5814505235755,14.69570357395893,-1.537916733523084,-9.72835499579999,-18.01656102906308,5.306736517347645,-12.8999082232707,0.4345931589787284,0.0,Rim Pressure Drivers,0.9999624836582924,0.0004198430429212,0.9999624836582924,7.023616264461224e-10,5.788971129840009e-96,1.6174975227009188e-26,3.751563934885505e-05,Perimeter Wings & Connectors | Rim Pressure Drivers,1.6725807458204642,4.850727033610713,4,50.59959062894634,98.76733181218125,4.0,2.0,role_shifting_materially
201591,DJ White,2008,1,Low-Usage Interior Bigs,6.005744413009591,0,11.865296851032488,1,6.005744413009591,0,7.418408290731563,0,9.173430599283195,0,8.46931466878707,-0.7776121130823993,2.7376652460744366,0.011169390577837,0.9536881449706442,-4.328648511163797,-0.9548257951409824,1.7581622134540271,-0.6687584381136199,0.11026378147313,-1.9915777831204549,-0.694818975196328,-0.6886866608629221,0.398366442041053,1.5881641563484945,-0.2005438685131977,0.9282900902448382,-0.9524420961752776,-1.3731130284529651,-1.7117920018877884,0.0807698614117824,0.012782333246833,0.0183465843690384,-0.0676735448364957,-0.5076604498679361,Low-Usage Interior Bigs,6.005744413009591,1.4126638777219718,0.809573183038883,2008.0,4.0,663.0,shot_volume_x_mild_recency_weighted_mean,5.259437110833277,-11.00894500763246,-1.3705614689193908,17.221261319170736,4.939896170994911,-0.007105853485197,5.003489494469677,-10.02663555218821,15.428524625873472,-0.2038650766058838,-0.3470632425134493,15.875343366187654,-9.683913203749906,2.089176310323011,-5.537400995799862,-0.9543587640146788,-5.085638458826867,8.220449000742947,12.584384917629103,-8.057562530682908,-23.35725611710992,5.3136593074949205,-7.854103371515565,2.558425431620479,4.0,Midrange Shot Creators,0.9999999947329884,1.0576340893394337e-07,2.1855522060532485e-12,1.0939038004822791e-11,5.2538850340857324e-09,1.3086643944277198e-57,0.9999999947329884,Low-Usage Interior Bigs | Midrange Shot Creators,2.2250923990704394,7.039495099746491,4,91.05306293161742,142.33813021193356,4.0,1.0,role_shifting_materially
201592,J.R. Giddens,2008,3,Fringe / Low-Opportunity Players,13.236828571259128,0,18.866739051997044,0,14.191187053268983,0,15.2338205523887,1,13.23682857125913,0,16.872209970225,-5.906880764663971,0.2740391389832466,1.7668510717185288,-0.6058844603908455,-7.410500503916308,4.0678872351211135,-2.327691562519928,3.84647547285742,-2.5999673953670115,-1.344623192268544,-1.3191066005938177,-0.4179814222069238,1.9515575955001243,-2.382939838325201,2.21568553408236,1.2238180805883676,-1.5082282634486464,1.663670040416383,-0.2149247865797252,0.6027378183773162,-0.2459269611173195,-3.0260344773795538,2.0212979417383705,-5.902838895704575,Fringe / Low-Opportunity Players,13.23682857125913,0.9543584820098534,0.9327499187751166,2008.0,1.0,59.0,shot_volume_x_mild_recency_weighted_mean,24.139480590820312,-18.15364646911621,-7.502256393432617,30.273067474365234,32.98073959350586,-32.09849548339844,12.953508377075195,5.521341323852539,0.9112037420272828,17.517932891845703,31.474130630493164,29.38977813720703,6.119695663452148,-17.307357788085938,-25.8554801940918,12.452556610107422,4.411380767822266,38.163692474365234,-2.6753458976745605,-26.454647064208984,-9.55381202697754,25.168533325195312,-22.92389297485352,-19.24554443359375,2.0,Arc-Heavy Spacers,0.9999852382189276,0.0001791293502756,1.0373641209761288e-44,1.2316460044685774e-115,0.9999852382189276,1.4739737015996444e-05,2.20440588194859e-08,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,,8.769388040014237,2,,,1.0,0.0,insufficient_data
201593,Nikola Pekovic,2008,4,Scoring Bigs / Two-Way Forwards,7.319044476793297,0,11.018915755670244,0,8.444185095818382,0,9.301254733358228,0,11.180510460669636,1,7.319044476793296,2.0894722243197594,3.422221541474096,1.4396137560250188,3.81582231107956,0.0521519130263063,-0.3134102412492501,-0.4727207885869935,-1.3064337690207355,-1.5505075271126527,2.6620010045150204,1.8591454716572449,-0.0777285479005457,-0.9020973969865628,1.2716127308063925,-1.3182550677688312,-1.9123434308385368,0.059082603401938,0.6719723296661873,0.0914483952844978,2.37271213799848,-1.5147168518839556,-0.1225076182183044,0.1584717810408298,1.7509483802818444,Scoring Bigs / Two-Way Forwards,7.319044476793296,1.1251406190250854,0.8667555712886655,2008.0,2.0,717.0,shot_volume_x_mild_recency_weighted_mean,20.968864811522256,-5.957129390330788,2.7718539758085496,12.192947749034488,5.375323671040669,-14.074769213805531,4.720403163842108,1.8081395203874029,26.599206598054025,14.979057260579848,16.976614021154717,17.815853946017864,-13.453195012202718,-2.7892761966413047,-17.009810439480617,10.2726262072165,0.1054889345095368,18.19247648441705,7.555217977179732,-12.92222167735438,-14.61888069157886,17.70035717013025,-11.666325783092578,6.669106947557109,3.0,Interior Finishers,0.9886065808688268,0.062320455009755,3.410730283960904e-28,6.756119617398831e-37,0.0113924730494491,0.9886065808688268,9.46081725169981e-07,Scoring Bigs / Two-Way Forwards | Interior Finishers,,2.352953194902125,2,,41.75008288323025,2.0,1.0,insufficient_data
