PLAYER_ID,season_num,PLAYER_NAME,shot_attempts,shot_makes,avg_loc_x,avg_loc_y,season_string,DRAFT_YEAR,games_with_shots,fg_pct,eligible_for_tensor
2400,3,Drew Gooden,943,464,12.349946977730648,33.13679745493107,2004-05,2002,82,0.49204665959703076,1
2400,4,Drew Gooden,652,334,4.161042944785276,26.023006134969325,2005-06,2002,79,0.5122699386503068,1
2401,1,Nikoloz Tskitishvili,393,115,18.300254452926207,80.10432569974554,2002-03,2002,76,0.2926208651399491,1
2401,2,Nikoloz Tskitishvili,122,40,15.352459016393443,72.72950819672131,2003-04,2002,35,0.32786885245901637,1
2401,3,Nikoloz Tskitishvili,74,22,-6.527027027027027,103.95945945945945,2004-05,2002,28,0.2972972972972973,1
2401,4,Nikoloz Tskitishvili,37,13,-0.2702702702702703,60.567567567567565,2005-06,2002,14,0.35135135135135137,1
2402,1,Dajuan Wagner,604,223,10.294701986754967,69.68377483443709,2002-03,2002,47,0.36920529801324503,1
2402,2,Dajuan Wagner,306,112,5.411764705882353,69.72875816993464,2003-04,2002,41,0.3660130718954248,1
2402,3,Dajuan Wagner,55,18,11.145454545454545,84.32727272727273,2004-05,2002,11,0.32727272727272727,1
2403,1,Nene,618,321,7.451456310679611,23.279935275080906,2002-03,2002,80,0.5194174757281553,1
2403,2,Nene,629,334,8.248012718600954,23.213036565977742,2003-04,2002,77,0.5310015898251192,1
2403,3,Nene,386,194,2.7124352331606216,29.409326424870468,2004-05,2002,55,0.5025906735751295,1
2403,4,Nene,1,0,34.0,17.0,2005-06,2002,1,0.0,0
2404,1,Chris Wilcox,140,73,1.042857142857143,24.042857142857144,2002-03,2002,44,0.5214285714285715,1
2404,2,Chris Wilcox,436,227,5.967889908256881,20.261467889908257,2003-04,2002,63,0.5206422018348624,1
2404,3,Chris Wilcox,329,169,4.4650455927051675,27.075987841945288,2004-05,2002,53,0.513677811550152,1
2404,4,Chris Wilcox,449,257,-5.149220489977728,21.690423162583517,2005-06,2002,76,0.5723830734966593,1
2405,1,Amar'e Stoudemire,826,392,1.9285714285714286,23.090799031476998,2002-03,2002,81,0.4745762711864407,1
2405,2,Amar'e Stoudemire,865,411,-2.3433526011560692,42.85664739884393,2003-04,2002,55,0.4751445086705202,1
2405,3,Amar'e Stoudemire,1333,747,-9.35483870967742,45.73968492123031,2004-05,2002,80,0.5603900975243811,1
2405,4,Amar'e Stoudemire,27,9,-1.8148148148148149,48.51851851851852,2005-06,2002,3,0.3333333333333333,1
2406,1,Caron Butler,1027,429,-8.789678675754626,50.45472249269718,2002-03,2002,78,0.4177215189873418,1
2406,2,Caron Butler,622,240,13.70096463022508,54.937299035369776,2003-04,2002,68,0.3858520900321543,1
2406,3,Caron Butler,987,441,-14.799392097264437,52.19959473150963,2004-05,2002,77,0.44680851063829785,1
2406,4,Caron Butler,1083,494,-0.866112650046168,70.3601108033241,2005-06,2002,75,0.45614035087719296,1
2407,1,Jared Jeffries,63,30,14.238095238095237,43.01587301587302,2002-03,2002,16,0.47619047619047616,1
2407,2,Jared Jeffries,470,178,-5.229787234042553,45.85531914893617,2003-04,2002,82,0.37872340425531914,1
2407,3,Jared Jeffries,434,203,-9.838709677419354,33.94239631336406,2004-05,2002,76,0.46774193548387094,1
2407,4,Jared Jeffries,414,187,3.6207729468599035,42.26328502415459,2005-06,2002,75,0.45169082125603865,1
2408,1,Melvin Ely,186,92,5.209677419354839,27.56989247311828,2002-03,2002,50,0.4946236559139785,1
2408,2,Melvin Ely,153,66,-5.5816993464052285,38.13725490196079,2003-04,2002,38,0.43137254901960786,1
2408,3,Melvin Ely,526,227,-23.918250950570343,30.754752851711025,2004-05,2002,76,0.43155893536121676,1
2408,4,Melvin Ely,424,216,-12.900943396226415,27.191037735849058,2005-06,2002,56,0.5094339622641509,1
2409,1,Marcus Haislip,153,66,1.1176470588235294,27.294117647058822,2002-03,2002,33,0.43137254901960786,1
2409,2,Marcus Haislip,74,36,3.7027027027027026,17.18918918918919,2003-04,2002,25,0.4864864864864865,1
2409,3,Marcus Haislip,38,13,-20.842105263157894,59.39473684210526,2004-05,2002,7,0.34210526315789475,1
2410,1,Fred Jones,24,9,43.541666666666664,66.54166666666667,2002-03,2002,11,0.375,0
2410,2,Fred Jones,310,123,-2.541935483870968,76.20967741935483,2003-04,2002,77,0.3967741935483871,1
2410,3,Fred Jones,646,275,3.390092879256966,97.89473684210526,2004-05,2002,77,0.42569659442724456,1
2410,4,Fred Jones,559,233,14.04830053667263,97.64400715563507,2005-06,2002,68,0.41681574239713776,1
2411,1,Bostjan Nachbar,31,11,-29.451612903225808,75.38709677419355,2002-03,2002,12,0.3548387096774194,1
2411,2,Bostjan Nachbar,132,47,-9.522727272727273,97.39393939393939,2003-04,2002,36,0.3560606060606061,1
2411,3,Bostjan Nachbar,411,161,-4.408759124087592,92.88564476885645,2004-05,2002,68,0.39172749391727496,1
2411,4,Bostjan Nachbar,156,54,-8.115384615384615,95.8974358974359,2005-06,2002,26,0.34615384615384615,1
2412,1,Jiri Welsch,75,19,9.786666666666667,50.76,2002-03,2002,25,0.25333333333333335,1
2412,2,Jiri Welsch,612,262,10.660130718954248,76.87908496732027,2003-04,2002,81,0.42810457516339867,1
2412,3,Jiri Welsch,371,149,9.412398921832883,77.62264150943396,2004-05,2002,69,0.40161725067385445,1
2412,4,Jiri Welsch,222,86,4.22972972972973,76.06306306306307,2005-06,2002,56,0.38738738738738737,1
2413,1,Juan Dixon,271,104,-4.9335793357933575,87.04059040590406,2002-03,2002,40,0.3837638376383764,1
2413,2,Juan Dixon,637,247,-18.621664050235477,76.1978021978022,2003-04,2002,71,0.3877551020408163,1
2413,3,Juan Dixon,447,186,-10.281879194630873,81.86800894854586,2004-05,2002,63,0.4161073825503356,1
2413,4,Juan Dixon,820,357,-8.825609756097561,80.03658536585365,2005-06,2002,76,0.4353658536585366,1
2414,2,Curtis Borchardt,56,22,-3.6785714285714284,58.69642857142857,2003-04,2002,16,0.39285714285714285,1
2414,3,Curtis Borchardt,172,74,0.25,32.06395348837209,2004-05,2002,56,0.43023255813953487,1
2415,1,Ryan Humphrey,120,35,-5.241666666666666,27.916666666666668,2002-03,2002,38,0.2916666666666667,1
2415,2,Ryan Humphrey,4,1,14.0,124.5,2003-04,2002,2,0.25,0
2415,3,Ryan Humphrey,103,42,-2.9514563106796117,26.932038834951456,2004-05,2002,32,0.4077669902912621,1
2416,1,Kareem Rush,244,96,-1.5778688524590163,89.40983606557377,2002-03,2002,69,0.39344262295081966,1
2416,2,Kareem Rush,431,190,1.5870069605568446,104.15545243619489,2003-04,2002,70,0.4408352668213457,1
2416,3,Kareem Rush,406,157,-12.517241379310345,85.95320197044335,2004-05,2002,44,0.3866995073891626,1
2416,4,Kareem Rush,468,181,-17.012820512820515,95.8525641025641,2005-06,2002,46,0.38675213675213677,1
2417,1,Qyntel Woods,118,59,-11.347457627118644,33.54237288135593,2002-03,2002,38,0.5,1
2417,2,Qyntel Woods,236,88,6.521186440677966,51.36440677966102,2003-04,2002,53,0.3728813559322034,1
2417,3,Qyntel Woods,12,5,58.666666666666664,16.833333333333332,2004-05,2002,3,0.4166666666666667,0
2417,4,Qyntel Woods,254,129,26.133858267716537,38.326771653543304,2005-06,2002,47,0.5078740157480315,1
2418,1,Casey Jacobsen,326,122,28.616564417177916,62.79754601226994,2002-03,2002,70,0.37423312883435583,1
2418,2,Casey Jacobsen,360,150,15.127777777777778,72.16388888888889,2003-04,2002,74,0.4166666666666667,1
2418,3,Casey Jacobsen,408,165,-9.33578431372549,62.39460784313726,2004-05,2002,83,0.40441176470588236,1
2419,1,Tayshaun Prince,118,53,-7.101694915254237,80.12711864406779,2002-03,2002,33,0.4491525423728814,1
2419,2,Tayshaun Prince,723,338,-1.4951590594744122,55.55601659751037,2003-04,2002,82,0.46749654218533887,1
2419,3,Tayshaun Prince,963,469,6.949117341640706,42.14434060228453,2004-05,2002,82,0.48701973001038423,1
2419,4,Tayshaun Prince,999,455,-3.156156156156156,50.65565565565566,2005-06,2002,82,0.45545545545545546,1
2420,3,Nenad Krstic,570,281,2.4368421052631577,30.649122807017545,2004-05,2002,72,0.49298245614035086,1
2420,4,Nenad Krstic,879,447,2.789533560864619,40.91581342434585,2005-06,2002,80,0.5085324232081911,1
2421,1,Frank Williams,33,9,-12.818181818181818,76.48484848484848,2002-03,2002,15,0.2727272727272727,1
2421,2,Frank Williams,208,80,-16.995192307692307,70.97115384615384,2003-04,2002,47,0.38461538461538464,1
2421,3,Frank Williams,20,3,-37.5,60.65,2004-05,2002,6,0.15,0
2422,1,John Salmons,116,48,4.017241379310345,38.69827586206897,2002-03,2002,40,0.41379310344827586,1
2422,2,John Salmons,416,161,-6.394230769230769,61.83413461538461,2003-04,2002,73,0.3870192307692308,1
2422,3,John Salmons,210,85,-6.109523809523809,75.68571428571428,2004-05,2002,53,0.40476190476190477,1
2422,4,John Salmons,521,219,2.224568138195777,55.190019193857964,2005-06,2002,80,0.42034548944337813,1
2423,1,Chris Jefferies,194,75,6.561855670103093,82.50515463917526,2002-03,2002,46,0.3865979381443299,1
2423,2,Chris Jefferies,71,27,35.84507042253521,95.35211267605634,2003-04,2002,19,0.38028169014084506,1
2424,1,Dan Dickau,170,70,-23.4,82.10588235294118,2002-03,2002,45,0.4117647058823529,1
2424,2,Dan Dickau,98,37,-14.785714285714286,87.09183673469387,2003-04,2002,34,0.37755102040816324,1
2424,3,Dan Dickau,756,306,8.71031746031746,97.90079365079364,2004-05,2002,70,0.40476190476190477,1
2424,4,Dan Dickau,46,17,-11.934782608695652,90.1086956521739,2005-06,2002,14,0.3695652173913043,1
2425,1,Robert Archibald,20,6,-8.6,13.0,2002-03,2002,9,0.3,0
2425,2,Robert Archibald,33,9,-0.9090909090909091,22.272727272727273,2003-04,2002,20,0.2727272727272727,1
2427,1,Roger Mason Jr.,31,11,17.322580645161292,118.74193548387096,2002-03,2002,14,0.3548387096774194,1
2427,2,Roger Mason Jr.,98,32,23.193877551020407,81.79591836734694,2003-04,2002,21,0.32653061224489793,1
2428,1,Vincent Yarbrough,427,168,-18.271662763466043,66.41451990632318,2002-03,2002,56,0.39344262295081966,1
2429,1,Dan Gadzuric,144,70,7.861111111111111,20.46527777777778,2002-03,2002,41,0.4861111111111111,1
2429,2,Dan Gadzuric,348,183,7.413793103448276,14.870689655172415,2003-04,2002,71,0.5258620689655172,1
2429,3,Dan Gadzuric,451,243,1.8492239467849223,9.372505543237251,2004-05,2002,79,0.5388026607538803,1
2429,4,Dan Gadzuric,309,171,7.446601941747573,14.79611650485437,2005-06,2002,70,0.5533980582524272,1
2430,1,Carlos Boozer,618,331,-1.3446601941747574,24.983818770226538,2002-03,2002,77,0.5355987055016181,1
2430,2,Carlos Boozer,900,471,6.642222222222222,33.24666666666667,2003-04,2002,75,0.5233333333333333,1
2430,3,Carlos Boozer,693,361,-9.562770562770563,37.093795093795094,2004-05,2002,51,0.5209235209235209,1
2430,4,Carlos Boozer,399,219,-7.135338345864661,40.40601503759399,2005-06,2002,33,0.5488721804511278,1
2432,1,Tito Maddox,12,3,-41.333333333333336,63.25,2002-03,2002,5,0.25,0
2435,3,Mario Kasun,98,47,0.04081632653061224,13.806122448979592,2004-05,2002,33,0.47959183673469385,1
2435,4,Mario Kasun,69,31,-4.260869565217392,9.478260869565217,2005-06,2002,25,0.4492753623188406,1
2436,1,Flip Murray,31,11,-6.870967741935484,49.54838709677419,2002-03,2002,13,0.3548387096774194,1
2436,2,Flip Murray,907,389,-3.6604189636163174,66.72105843439911,2003-04,2002,82,0.4288864388092613,1
2436,3,Flip Murray,356,131,0.24719101123595505,78.99438202247191,2004-05,2002,47,0.36797752808988765,1
2436,4,Flip Murray,762,321,-1.7664041994750657,58.9238845144357,2005-06,2002,76,0.421259842519685,1
2437,1,Lonny Baxter,206,96,8.689320388349515,19.558252427184467,2002-03,2002,50,0.46601941747572817,1
2437,2,Lonny Baxter,209,103,3.7416267942583734,24.6555023923445,2003-04,2002,56,0.49282296650717705,1
2437,3,Lonny Baxter,11,3,-2.909090909090909,32.27272727272727,2004-05,2002,3,0.2727272727272727,0
2437,4,Lonny Baxter,104,45,4.230769230769231,18.26923076923077,2005-06,2002,30,0.4326923076923077,1
2440,2,Matt Barnes,138,63,0.34057971014492755,33.1231884057971,2003-04,2002,32,0.45652173913043476,1
2440,3,Matt Barnes,151,62,40.58940397350993,61.602649006622514,2004-05,2002,37,0.4105960264900662,1
2440,4,Matt Barnes,140,70,1.3,27.064285714285713,2005-06,2002,41,0.5,1
2441,1,Jamal Sampson,2,0,-6.5,11.0,2002-03,2002,1,0.0,0
2441,2,Jamal Sampson,23,11,1.7826086956521738,43.52173913043478,2003-04,2002,8,0.4782608695652174,0
2441,3,Jamal Sampson,62,28,-5.290322580645161,44.725806451612904,2004-05,2002,22,0.45161290322580644,1
2441,4,Jamal Sampson,7,5,-3.7142857142857144,21.571428571428573,2005-06,2002,6,0.7142857142857143,0
2442,1,Chris Owens,3,2,-56.333333333333336,5.0,2002-03,2002,1,0.6666666666666666,0
2443,2,Darius Songaila,273,133,8.095238095238095,31.94139194139194,2003-04,2002,64,0.48717948717948717,1
2443,3,Darius Songaila,488,257,14.366803278688524,68.21311475409836,2004-05,2002,79,0.5266393442622951,1
2443,4,Darius Songaila,491,236,0.12830957230142567,63.657841140529534,2005-06,2002,62,0.48065173116089616,1
2446,1,Rasual Butler,572,207,0.8898601398601399,78.16083916083916,2002-03,2002,69,0.3618881118881119,1
2446,2,Rasual Butler,250,119,-2.136,91.988,2003-04,2002,43,0.476,1
2446,3,Rasual Butler,409,163,29.400977995110026,102.5281173594132,2004-05,2002,63,0.39853300733496333,1
2446,4,Rasual Butler,633,257,4.069510268562401,83.7124802527646,2005-06,2002,79,0.4060031595576619,1
2447,1,Tamar Slay,102,39,10.343137254901961,69.12745098039215,2002-03,2002,32,0.38235294117647056,1
2447,2,Tamar Slay,60,21,8.95,75.86666666666666,2003-04,2002,15,0.35,1
2447,3,Tamar Slay,39,13,17.846153846153847,80.8974358974359,2004-05,2002,8,0.3333333333333333,1
2450,4,Randy Holcomb,1,1,51.0,179.0,2005-06,2002,1,1.0,0
2451,3,Corsley Edwards,31,10,-7.161290322580645,22.870967741935484,2004-05,2002,9,0.3225806451612903,1
2544,1,LeBron James,1491,622,1.5077129443326627,52.945674044265594,2003-04,2003,79,0.41716968477531857,1
2544,2,LeBron James,1684,795,7.0997624703087885,65.02256532066508,2004-05,2003,80,0.47209026128266035,1
2544,3,LeBron James,1818,875,-1.0154015401540153,68.68041804180417,2005-06,2003,79,0.4812981298129813,1
2544,4,LeBron James,1617,771,1.74582560296846,72.07668521954236,2006-07,2003,78,0.47680890538033394,1
2545,1,Darko Milicic,65,17,-8.661538461538461,28.4,2003-04,2003,26,0.26153846153846155,1
2545,2,Darko Milicic,76,25,-8.842105263157896,41.31578947368421,2004-05,2003,27,0.32894736842105265,1
2545,3,Darko Milicic,234,119,-18.50854700854701,66.44017094017094,2005-06,2003,46,0.5085470085470085,1
2545,4,Darko Milicic,548,249,-9.97992700729927,38.666058394160586,2006-07,2003,77,0.4543795620437956,1
2546,1,Carmelo Anthony,1465,624,10.725597269624574,58.11194539249147,2003-04,2003,82,0.425938566552901,1
2546,2,Carmelo Anthony,1225,530,8.035102040816327,55.68489795918367,2004-05,2003,75,0.4326530612244898,1
2546,3,Carmelo Anthony,1569,756,10.646271510516252,56.63798597833015,2005-06,2003,80,0.4818355640535373,1
2546,4,Carmelo Anthony,1452,691,21.365702479338843,50.81198347107438,2006-07,2003,65,0.4758953168044077,1
2547,1,Chris Bosh,712,327,-2.191011235955056,44.60112359550562,2003-04,2003,75,0.4592696629213483,1
2547,2,Chris Bosh,1004,473,13.822709163346614,44.79581673306773,2004-05,2003,81,0.4711155378486056,1
2547,3,Chris Bosh,1087,549,12.594296228150874,50.797608095676175,2005-06,2003,70,0.5050597976080957,1
2547,4,Chris Bosh,1093,542,-4.607502287282708,61.8252516010979,2006-07,2003,69,0.4958828911253431,1
2548,1,Dwyane Wade,796,371,-2.1532663316582914,44.38442211055276,2003-04,2003,61,0.46608040201005024,1
2548,2,Dwyane Wade,1316,629,-22.833586626139816,49.8419452887538,2004-05,2003,77,0.47796352583586627,1
2548,3,Dwyane Wade,1404,699,-20.085470085470085,60.353988603988604,2005-06,2003,75,0.49786324786324787,1
2548,4,Dwyane Wade,961,472,-26.289281997918835,73.86264308012487,2006-07,2003,51,0.4911550468262227,1
2549,1,Chris Kaman,434,200,7.179723502304148,23.836405529953918,2003-04,2003,79,0.4608294930875576,1
2549,2,Chris Kaman,494,246,12.052631578947368,29.61336032388664,2004-05,2003,62,0.4979757085020243,1
2549,3,Chris Kaman,704,369,4.088068181818182,24.65909090909091,2005-06,2003,78,0.5241477272727273,1
2549,4,Chris Kaman,651,294,9.396313364055299,27.01689708141321,2006-07,2003,75,0.45161290322580644,1
2550,1,Kirk Hinrich,822,318,-12.851581508515816,107.66423357664233,2003-04,2003,76,0.38686131386861317,1
2550,2,Kirk Hinrich,1121,445,-15.223015165031223,118.87689562890276,2004-05,2003,77,0.39696699375557537,1
2550,3,Kirk Hinrich,1076,451,-20.17193308550186,107.47769516728624,2005-06,2003,80,0.4191449814126394,1
2550,4,Kirk Hinrich,1059,475,-20.05854579792257,111.90934844192634,2006-07,2003,80,0.4485363550519358,1
2551,1,T.J. Ford,397,153,1.7455919395465995,58.594458438287155,2003-04,2003,55,0.3853904282115869,1
2551,3,T.J. Ford,788,328,-5.298223350253807,62.13705583756345,2005-06,2003,71,0.41624365482233505,1
2551,4,T.J. Ford,899,393,14.365962180200222,73.84649610678532,2006-07,2003,75,0.4371523915461624,1
2552,1,Michael Sweetney,139,69,-15.29496402877698,24.402877697841728,2003-04,2003,37,0.49640287769784175,1
2552,2,Michael Sweetney,446,237,-8.710762331838565,21.39237668161435,2004-05,2003,75,0.531390134529148,1
2552,3,Michael Sweetney,444,200,-1.5698198198198199,32.14414414414414,2005-06,2003,64,0.45045045045045046,1
2552,4,Michael Sweetney,134,58,-4.641791044776119,21.65671641791045,2006-07,2003,44,0.43283582089552236,1
2553,1,Jarvis Hayes,695,278,13.041726618705036,53.42877697841727,2003-04,2003,70,0.4,1
2553,2,Jarvis Hayes,530,206,-12.484905660377358,73.75094339622642,2004-05,2003,54,0.3886792452830189,1
2553,3,Jarvis Hayes,183,77,-11.415300546448087,71.26229508196721,2005-06,2003,21,0.4207650273224044,1
2553,4,Jarvis Hayes,546,224,-8.315018315018316,77.0915750915751,2006-07,2003,81,0.41025641025641024,1
2554,1,Mickael Pietrus,231,96,10.519480519480519,55.467532467532465,2003-04,2003,40,0.4155844155844156,1
2554,2,Mickael Pietrus,500,214,4.104,78.532,2004-05,2003,67,0.428,1
2554,3,Mickael Pietrus,417,169,-1.9688249400479616,57.98800959232614,2005-06,2003,52,0.4052757793764988,1
2554,4,Mickael Pietrus,586,286,-18.64334470989761,35.34982935153584,2006-07,2003,71,0.4880546075085324,1
2555,2,Nick Collison,353,189,-0.1529745042492918,17.524079320113316,2004-05,2003,79,0.5354107648725213,1
2555,3,Nick Collison,393,207,-1.1959287531806615,39.27226463104326,2005-06,2003,65,0.5267175572519084,1
2555,4,Nick Collison,636,318,-7.4575471698113205,27.979559748427672,2006-07,2003,82,0.5,1
2556,1,Marcus Banks,442,177,2.081447963800905,89.47058823529412,2003-04,2003,78,0.4004524886877828,1
2556,2,Marcus Banks,284,115,5.735915492957746,76.32394366197182,2004-05,2003,79,0.40492957746478875,1
2556,3,Marcus Banks,467,219,7.704496788008566,100.43468950749465,2005-06,2003,58,0.4689507494646681,1
2556,4,Marcus Banks,195,84,12.01025641025641,88.7948717948718,2006-07,2003,44,0.4307692307692308,1
2557,1,Luke Ridnour,349,145,-1.5415472779369628,82.23209169054441,2003-04,2003,63,0.4154727793696275,1
2557,2,Luke Ridnour,739,299,-9.591339648173207,87.38159675236807,2004-05,2003,82,0.40460081190798375,1
2557,3,Luke Ridnour,799,334,-10.381727158948685,86.60575719649562,2005-06,2003,79,0.41802252816020025,1
2557,4,Luke Ridnour,694,301,-4.219020172910663,78.20605187319885,2006-07,2003,71,0.43371757925072046,1
2558,1,Reece Gaines,86,25,-13.13953488372093,102.61627906976744,2003-04,2003,29,0.29069767441860467,1
2558,2,Reece Gaines,50,17,4.98,61.08,2004-05,2003,12,0.34,1
2558,3,Reece Gaines,12,6,-72.25,74.0,2005-06,2003,8,0.5,0
2559,1,Troy Bell,18,4,7.722222222222222,106.72222222222223,2003-04,2003,5,0.2222222222222222,0
2560,1,Zarko Cabarkapa,196,81,-10.255102040816327,60.72959183673469,2003-04,2003,46,0.413265306122449,1
2560,2,Zarko Cabarkapa,176,86,-17.15909090909091,59.60227272727273,2004-05,2003,37,0.48863636363636365,1
2560,3,Zarko Cabarkapa,174,67,3.6091954022988504,58.99425287356322,2005-06,2003,52,0.3850574712643678,1
2561,1,David West,228,108,-11.850877192982455,16.153508771929825,2003-04,2003,67,0.47368421052631576,1
2561,2,David West,171,75,-26.035087719298247,40.654970760233915,2004-05,2003,29,0.43859649122807015,1
2561,3,David West,1036,530,-9.332046332046332,60.36872586872587,2005-06,2003,74,0.5115830115830116,1
2561,4,David West,792,377,-7.991161616161616,62.25,2006-07,2003,52,0.476010101010101,1
2562,1,Sasha Pavlovic,376,149,-6.678191489361702,66.47340425531915,2003-04,2003,74,0.3962765957446808,1
2562,2,Sasha Pavlovic,276,120,-10.68840579710145,53.08695652173913,2004-05,2003,59,0.43478260869565216,1
2562,3,Sasha Pavlovic,212,87,0.5424528301886793,76.79716981132076,2005-06,2003,44,0.41037735849056606,1
2562,4,Sasha Pavlovic,488,222,-2.153688524590164,57.86270491803279,2006-07,2003,65,0.45491803278688525,1
2563,1,Dahntay Jones,53,15,19.358490566037737,51.716981132075475,2003-04,2003,18,0.2830188679245283,1
2563,2,Dahntay Jones,190,83,26.92105263157895,47.23684210526316,2004-05,2003,47,0.4368421052631579,1
2563,3,Dahntay Jones,263,109,32.20912547528517,41.50950570342205,2005-06,2003,59,0.4144486692015209,1
2563,4,Dahntay Jones,460,220,9.491304347826087,46.95217391304348,2006-07,2003,73,0.4782608695652174,1
2564,1,Boris Diaw,313,140,-1.9233226837060702,47.33865814696485,2003-04,2003,71,0.4472843450479233,1
2564,2,Boris Diaw,294,124,0.7074829931972789,71.71768707482993,2004-05,2003,57,0.4217687074829932,1
2564,3,Boris Diaw,853,449,-5.21453692848769,53.74560375146542,2005-06,2003,81,0.5263774912075029,1
2564,4,Boris Diaw,566,306,-3.722614840989399,58.6660777385159,2006-07,2003,73,0.5406360424028268,1
2565,1,Zoran Planinic,126,53,15.380952380952381,70.5,2003-04,2003,40,0.42063492063492064,1
2565,2,Zoran Planinic,171,78,2.111111111111111,62.27485380116959,2004-05,2003,37,0.45614035087719296,1
2565,3,Zoran Planinic,180,65,6.911111111111111,63.74444444444445,2005-06,2003,51,0.3611111111111111,1
2566,1,Travis Outlaw,7,3,16.571428571428573,73.28571428571429,2003-04,2003,3,0.42857142857142855,0
2566,2,Travis Outlaw,267,133,-4.5655430711610485,51.56928838951311,2004-05,2003,51,0.49812734082397003,1
2566,3,Travis Outlaw,368,162,10.570652173913043,67.20108695652173,2005-06,2003,67,0.44021739130434784,1
2566,4,Travis Outlaw,564,246,2.9680851063829787,80.24468085106383,2006-07,2003,66,0.43617021276595747,1
2567,1,Brian Cook,141,67,-21.609929078014183,67.21985815602837,2003-04,2003,31,0.475177304964539,1
2567,2,Brian Cook,422,176,-24.082938388625593,119.15876777251185,2004-05,2003,70,0.41706161137440756,1
2567,3,Brian Cook,510,261,-18.058823529411764,78.37843137254902,2005-06,2003,79,0.5117647058823529,1
2567,4,Brian Cook,408,185,-20.166666666666668,95.56862745098039,2006-07,2003,59,0.4534313725490196,1
2568,2,Carlos Delfino,115,42,3.608695652173913,65.76521739130435,2004-05,2003,28,0.3652173913043478,1
2568,3,Carlos Delfino,225,91,11.502222222222223,62.52,2005-06,2003,63,0.40444444444444444,1
2568,4,Carlos Delfino,376,156,1.1808510638297873,58.57446808510638,2006-07,2003,76,0.4148936170212766,1
2569,1,Ndudi Ebi,14,6,-27.214285714285715,39.5,2003-04,2003,10,0.42857142857142855,0
2569,2,Ndudi Ebi,21,11,-12.380952380952381,40.0,2004-05,2003,2,0.5238095238095238,0
2570,1,Kendrick Perkins,15,8,8.4,11.733333333333333,2003-04,2003,8,0.5333333333333333,0
2570,2,Kendrick Perkins,119,56,-2.327731092436975,25.41176470588235,2004-05,2003,49,0.47058823529411764,1
2570,3,Kendrick Perkins,265,137,-0.8037735849056604,22.169811320754718,2005-06,2003,55,0.5169811320754717,1
2570,4,Kendrick Perkins,268,132,8.347014925373134,22.32089552238806,2006-07,2003,69,0.4925373134328358,1
2571,1,Leandro Barbosa,470,210,-8.0,78.27021276595745,2003-04,2003,69,0.44680851063829785,1
2571,2,Leandro Barbosa,352,168,-16.920454545454547,82.48863636363636,2004-05,2003,63,0.4772727272727273,1
2571,3,Leandro Barbosa,565,273,-1.6176991150442477,68.84778761061946,2005-06,2003,57,0.4831858407079646,1
2571,4,Leandro Barbosa,1106,529,-7.883363471971067,78.23327305605787,2006-07,2003,80,0.4783001808318264,1
2572,1,Josh Howard,531,229,1.8418079096045197,53.48775894538606,2003-04,2003,67,0.4312617702448211,1
2572,2,Josh Howard,792,377,-7.64520202020202,54.39141414141414,2004-05,2003,76,0.476010101010101,1
2572,3,Josh Howard,743,350,3.7240915208613727,57.65410497981158,2005-06,2003,59,0.47106325706594887,1
2572,4,Josh Howard,1073,493,3.4585274930102514,83.21155638397018,2006-07,2003,70,0.4594594594594595,1
2573,1,Maciej Lampe,88,43,-11.25,81.19318181818181,2003-04,2003,17,0.48863636363636365,1
2573,2,Maciej Lampe,132,49,6.015151515151516,87.65151515151516,2004-05,2003,35,0.3712121212121212,1
2573,3,Maciej Lampe,11,2,21.0,52.63636363636363,2005-06,2003,4,0.18181818181818182,0
2574,1,Jason Kapono,129,52,51.89922480620155,77.34883720930233,2003-04,2003,35,0.40310077519379844,1
2574,2,Jason Kapono,671,269,23.533532041728762,73.7779433681073,2004-05,2003,80,0.4008941877794337,1
2574,3,Jason Kapono,177,79,30.37853107344633,80.48022598870057,2005-06,2003,46,0.4463276836158192,1
2574,4,Jason Kapono,563,278,12.548845470692717,93.81349911190053,2006-07,2003,65,0.4937833037300178,1
2575,1,Luke Walton,153,65,-4.96078431372549,72.42483660130719,2003-04,2003,62,0.42483660130718953,1
2575,2,Luke Walton,180,74,-2.7555555555555555,60.861111111111114,2004-05,2003,49,0.4111111111111111,1
2580,1,Travis Hansen,130,46,13.292307692307693,58.815384615384616,2003-04,2003,35,0.35384615384615387,1
2581,1,Steve Blake,406,157,-15.08128078817734,119.42118226600985,2003-04,2003,72,0.3866995073891626,1
2581,2,Steve Blake,184,61,-14.804347826086957,95.4836956521739,2004-05,2003,40,0.33152173913043476,1
2581,3,Steve Blake,467,206,2.9657387580299788,122.88222698072805,2005-06,2003,67,0.4411134903640257,1
2581,4,Steve Blake,505,209,-4.025742574257426,101.30891089108911,2006-07,2003,81,0.41386138613861384,1
2582,1,Slavko Vranes,1,0,-130.0,81.0,2003-04,2003,1,0.0,0
2583,3,Derrick Zimmerman,3,2,2.0,23.666666666666668,2005-06,2003,2,0.6666666666666666,0
2584,1,Willie Green,357,143,-10.61624649859944,84.36134453781513,2003-04,2003,48,0.4005602240896359,1
2584,2,Willie Green,423,155,1.3191489361702127,91.06619385342789,2004-05,2003,56,0.3664302600472813,1
2584,3,Willie Green,66,28,-20.21212121212121,95.22727272727273,2005-06,2003,10,0.42424242424242425,1
