tensor_index,PLAYER_ID,season_num,PLAYER_NAME,season_string,DRAFT_YEAR,games_with_shots,shot_attempts,shot_makes,fg_pct
2727,1628443,2,Kadeem Allen,2018-19,2017,19,141,65,0.46099290780141844
2728,1628443,3,Kadeem Allen,2019-20,2017,10,44,19,0.4318181818181818
2729,1628444,1,Jabari Bird,2017-18,2017,6,26,15,0.5769230769230769
2730,1628960,1,Grayson Allen,2018-19,2018,35,177,67,0.3785310734463277
2731,1628960,2,Grayson Allen,2019-20,2018,38,251,117,0.46613545816733065
2732,1628960,3,Grayson Allen,2020-21,2018,49,414,173,0.4178743961352657
2733,1628960,4,Grayson Allen,2021-22,2018,66,569,255,0.44815465729349735
2734,1628963,1,Marvin Bagley III,2018-19,2018,62,705,356,0.5049645390070922
2735,1628963,2,Marvin Bagley III,2019-20,2018,13,167,78,0.46706586826347307
2736,1628963,3,Marvin Bagley III,2020-21,2018,43,490,247,0.5040816326530613
2737,1628963,4,Marvin Bagley III,2021-22,2018,48,445,225,0.5056179775280899
2738,1628964,1,Mo Bamba,2018-19,2018,47,242,117,0.4834710743801653
2739,1628964,2,Mo Bamba,2019-20,2018,62,286,132,0.46153846153846156
2740,1628964,3,Mo Bamba,2020-21,2018,43,301,142,0.4717607973421927
2741,1628964,4,Mo Bamba,2021-22,2018,70,617,296,0.47974068071312803
2742,1628966,1,Keita Bates-Diop,2018-19,2018,27,142,60,0.4225352112676056
2743,1628966,2,Keita Bates-Diop,2019-20,2018,42,234,100,0.42735042735042733
2744,1628966,3,Keita Bates-Diop,2020-21,2018,21,67,30,0.44776119402985076
2745,1628966,4,Keita Bates-Diop,2021-22,2018,55,263,136,0.5171102661596958
2746,1628969,1,Mikal Bridges,2018-19,2018,81,563,242,0.42984014209591476
2747,1628969,2,Mikal Bridges,2019-20,2018,73,483,247,0.5113871635610766
2748,1628969,3,Mikal Bridges,2020-21,2018,72,669,363,0.5426008968609866
2749,1628969,4,Mikal Bridges,2021-22,2018,82,858,458,0.5337995337995338
2750,1628970,1,Miles Bridges,2018-19,2018,79,505,237,0.4693069306930693
2751,1628970,2,Miles Bridges,2019-20,2018,65,749,319,0.4259012016021362
2752,1628970,3,Miles Bridges,2020-21,2018,65,620,313,0.5048387096774194
2753,1628970,4,Miles Bridges,2021-22,2018,80,1211,596,0.4921552436003303
2754,1628971,1,Bruce Brown,2018-19,2018,71,311,125,0.40192926045016075
2755,1628971,2,Bruce Brown,2019-20,2018,58,447,198,0.4429530201342282
2756,1628971,3,Bruce Brown,2020-21,2018,60,423,235,0.5555555555555556
2757,1628971,4,Bruce Brown,2021-22,2018,70,506,256,0.5059288537549407
2758,1628972,1,Troy Brown Jr.,2018-19,2018,49,233,97,0.41630901287553645
2759,1628972,2,Troy Brown Jr.,2019-20,2018,69,618,273,0.441747572815534
2760,1628972,3,Troy Brown Jr.,2020-21,2018,32,143,62,0.43356643356643354
2761,1628972,4,Troy Brown Jr.,2021-22,2018,63,256,108,0.421875
2762,1628973,1,Jalen Brunson,2018-19,2018,68,565,264,0.4672566371681416
2763,1628973,2,Jalen Brunson,2019-20,2018,57,388,181,0.46649484536082475
2764,1628973,3,Jalen Brunson,2020-21,2018,68,627,328,0.5231259968102073
2765,1628973,4,Jalen Brunson,2021-22,2018,79,1008,506,0.501984126984127
2766,1628975,1,Jevon Carter,2018-19,2018,36,184,56,0.30434782608695654
2767,1628975,2,Jevon Carter,2019-20,2018,54,242,101,0.41735537190082644
2768,1628975,3,Jevon Carter,2020-21,2018,52,223,94,0.42152466367713004
2769,1628975,4,Jevon Carter,2021-22,2018,55,252,98,0.3888888888888889
2770,1628976,1,Wendell Carter Jr.,2018-19,2018,44,371,180,0.48517520215633425
2771,1628976,2,Wendell Carter Jr.,2019-20,2018,43,343,183,0.5335276967930029
2772,1628976,3,Wendell Carter Jr.,2020-21,2018,54,457,230,0.5032822757111597
2773,1628976,4,Wendell Carter Jr.,2021-22,2018,62,683,359,0.5256222547584187
2774,1628977,1,Hamidou Diallo,2018-19,2018,47,165,75,0.45454545454545453
2775,1628977,2,Hamidou Diallo,2019-20,2018,46,296,132,0.44594594594594594
2776,1628977,3,Hamidou Diallo,2020-21,2018,52,469,223,0.47547974413646055
2777,1628977,4,Hamidou Diallo,2021-22,2018,57,524,261,0.49809160305343514
2778,1628978,1,Donte DiVincenzo,2018-19,2018,25,124,50,0.4032258064516129
2779,1628978,2,Donte DiVincenzo,2019-20,2018,65,508,232,0.4566929133858268
2780,1628978,3,Donte DiVincenzo,2020-21,2018,66,602,253,0.420265780730897
2781,1628978,4,Donte DiVincenzo,2021-22,2018,42,335,118,0.3522388059701492
2782,1628980,1,Jacob Evans,2018-19,2018,20,53,18,0.33962264150943394
2783,1628980,2,Jacob Evans,2019-20,2018,27,134,45,0.3358208955223881
2784,1628981,1,Bruno Fernando,2019-20,2019,51,199,103,0.5175879396984925
2785,1628981,2,Bruno Fernando,2020-21,2019,19,44,18,0.4090909090909091
2786,1628981,3,Bruno Fernando,2021-22,2019,15,55,36,0.6545454545454545
2787,1628981,4,Bruno Fernando,2022-23,2019,35,112,59,0.5267857142857143
2788,1628982,2,Melvin Frazier Jr.,2019-20,2018,11,34,15,0.4411764705882353
2789,1628982,4,Melvin Frazier Jr.,2021-22,2018,3,48,13,0.2708333333333333
2790,1628983,1,Shai Gilgeous-Alexander,2018-19,2018,82,715,341,0.47692307692307695
2791,1628983,2,Shai Gilgeous-Alexander,2019-20,2018,70,1015,478,0.470935960591133
2792,1628983,3,Shai Gilgeous-Alexander,2020-21,2018,35,565,287,0.5079646017699115
2793,1628983,4,Shai Gilgeous-Alexander,2021-22,2018,56,1052,477,0.4534220532319392
2794,1628984,1,Devonte' Graham,2018-19,2018,42,212,74,0.3490566037735849
2795,1628984,2,Devonte' Graham,2019-20,2018,63,962,368,0.38253638253638256
2796,1628984,3,Devonte' Graham,2020-21,2018,55,669,252,0.37668161434977576
2797,1628984,4,Devonte' Graham,2021-22,2018,76,811,295,0.3637484586929716
2798,1628985,2,Devon Hall,2019-20,2018,8,30,6,0.2
2799,1628987,2,Kevin Hervey,2019-20,2018,7,27,7,0.25925925925925924
2800,1628988,1,Aaron Holiday,2018-19,2018,48,261,105,0.40229885057471265
2801,1628988,2,Aaron Holiday,2019-20,2018,66,562,233,0.41459074733096085
2802,1628988,3,Aaron Holiday,2020-21,2018,64,435,170,0.39080459770114945
2803,1628988,4,Aaron Holiday,2021-22,2018,60,338,151,0.4467455621301775
2804,1628989,1,Kevin Huerter,2018-19,2018,75,656,275,0.4192073170731707
2805,1628989,2,Kevin Huerter,2019-20,2018,56,610,252,0.4131147540983607
2806,1628989,3,Kevin Huerter,2020-21,2018,69,730,316,0.4328767123287671
2807,1628989,4,Kevin Huerter,2021-22,2018,74,759,345,0.45454545454545453
2808,1628990,1,Chandler Hutchison,2018-19,2018,44,207,96,0.463768115942029
2809,1628990,2,Chandler Hutchison,2019-20,2018,26,175,80,0.45714285714285713
2810,1628990,3,Chandler Hutchison,2020-21,2018,23,103,39,0.3786407766990291
2811,1628991,1,Jaren Jackson Jr.,2018-19,2018,58,589,298,0.5059422750424448
2812,1628991,2,Jaren Jackson Jr.,2019-20,2018,57,752,353,0.46941489361702127
2813,1628991,3,Jaren Jackson Jr.,2020-21,2018,11,124,53,0.4274193548387097
2814,1628991,4,Jaren Jackson Jr.,2021-22,2018,78,1036,430,0.41505791505791506
2815,1628993,2,Alize Johnson,2019-20,2018,13,29,12,0.41379310344827586
2816,1628993,3,Alize Johnson,2020-21,2018,15,68,40,0.5882352941176471
2817,1628993,4,Alize Johnson,2021-22,2018,14,38,17,0.4473684210526316
2818,1628995,1,Kevin Knox II,2018-19,2018,75,914,338,0.36980306345733044
2819,1628995,2,Kevin Knox II,2019-20,2018,65,400,144,0.36
2820,1628995,3,Kevin Knox II,2020-21,2018,34,143,56,0.3916083916083916
2821,1628995,4,Kevin Knox II,2021-22,2018,25,85,31,0.36470588235294116
2822,1628998,1,Cody Martin,2019-20,2019,44,207,89,0.42995169082125606
2823,1628998,2,Cody Martin,2020-21,2019,44,188,83,0.44148936170212766
2824,1628998,3,Cody Martin,2021-22,2019,71,423,204,0.48226950354609927
2825,1628998,4,Cody Martin,2022-23,2019,6,36,14,0.3888888888888889
2826,1629001,1,De'Anthony Melton,2018-19,2018,46,256,100,0.390625
2827,1629001,2,De'Anthony Melton,2019-20,2018,58,399,161,0.40350877192982454
2828,1629001,3,De'Anthony Melton,2020-21,2018,52,393,172,0.43765903307888043
2829,1629001,4,De'Anthony Melton,2021-22,2018,73,693,281,0.4054834054834055
2830,1629002,1,Chimezie Metu,2018-19,2018,19,58,19,0.3275862068965517
2831,1629002,2,Chimezie Metu,2019-20,2018,15,42,24,0.5714285714285714
2832,1629002,3,Chimezie Metu,2020-21,2018,33,179,91,0.5083798882681564
2833,1629002,4,Chimezie Metu,2021-22,2018,60,449,203,0.4521158129175947
2834,1629003,1,Shake Milton,2018-19,2018,18,87,34,0.39080459770114945
2835,1629003,2,Shake Milton,2019-20,2018,38,277,134,0.48375451263537905
2836,1629003,3,Shake Milton,2020-21,2018,63,667,300,0.4497751124437781
2837,1629003,4,Shake Milton,2021-22,2018,52,402,173,0.43034825870646765
2838,1629004,1,Svi Mykhailiuk,2018-19,2018,38,140,46,0.32857142857142857
2839,1629004,2,Svi Mykhailiuk,2019-20,2018,55,402,165,0.41044776119402987
2840,1629004,3,Svi Mykhailiuk,2020-21,2018,65,505,208,0.41188118811881186
2841,1629004,4,Svi Mykhailiuk,2021-22,2018,52,234,91,0.3888888888888889
2842,1629006,1,Josh Okogie,2018-19,2018,72,508,196,0.3858267716535433
2843,1629006,2,Josh Okogie,2019-20,2018,62,398,170,0.4271356783919598
2844,1629006,3,Josh Okogie,2020-21,2018,56,254,102,0.4015748031496063
2845,1629006,4,Josh Okogie,2021-22,2018,36,104,42,0.40384615384615385
2846,1629008,2,Michael Porter Jr.,2019-20,2018,55,382,195,0.5104712041884817
2847,1629008,3,Michael Porter Jr.,2020-21,2018,61,815,443,0.5435582822085889
2848,1629008,4,Michael Porter Jr.,2021-22,2018,9,103,37,0.3592233009708738
2849,1629010,1,Jerome Robinson,2018-19,2018,30,109,44,0.4036697247706422
2850,1629010,2,Jerome Robinson,2019-20,2018,54,310,115,0.3709677419354839
2851,1629010,3,Jerome Robinson,2020-21,2018,14,95,28,0.29473684210526313
2852,1629011,1,Mitchell Robinson,2018-19,2018,65,291,202,0.6941580756013745
2853,1629011,2,Mitchell Robinson,2019-20,2018,61,341,253,0.7419354838709677
2854,1629011,3,Mitchell Robinson,2020-21,2018,31,176,115,0.6534090909090909
2855,1629011,4,Mitchell Robinson,2021-22,2018,71,343,261,0.760932944606414
2856,1629013,2,Landry Shamet,2019-20,2018,53,391,158,0.4040920716112532
2857,1629013,3,Landry Shamet,2020-21,2018,61,455,186,0.4087912087912088
2858,1629013,4,Landry Shamet,2021-22,2018,69,485,191,0.3938144329896907
2859,1629014,1,Anfernee Simons,2018-19,2018,15,63,28,0.4444444444444444
2860,1629014,2,Anfernee Simons,2019-20,2018,70,536,214,0.39925373134328357
2861,1629014,3,Anfernee Simons,2020-21,2018,63,401,168,0.41895261845386533
2862,1629014,4,Anfernee Simons,2021-22,2018,57,795,353,0.4440251572327044
2863,1629015,1,Zhaire Smith,2018-19,2018,6,34,14,0.4117647058823529
2864,1629016,1,Omari Spellman,2018-19,2018,45,244,98,0.4016393442622951
2865,1629016,2,Omari Spellman,2019-20,2018,47,295,127,0.43050847457627117
2866,1629017,1,Khyri Thomas,2018-19,2018,24,69,22,0.3188405797101449
2867,1629017,3,Khyri Thomas,2020-21,2018,5,66,32,0.48484848484848486
2868,1629018,1,Gary Trent Jr.,2018-19,2018,12,50,16,0.32
2869,1629018,2,Gary Trent Jr.,2019-20,2018,58,441,196,0.4444444444444444
2870,1629018,3,Gary Trent Jr.,2020-21,2018,58,784,320,0.40816326530612246
2871,1629018,4,Gary Trent Jr.,2021-22,2018,70,1085,450,0.4147465437788018
2872,1629020,3,Jarred Vanderbilt,2020-21,2018,59,236,143,0.6059322033898306
2873,1629020,4,Jarred Vanderbilt,2021-22,2018,72,361,212,0.5872576177285319
2874,1629021,1,Moritz Wagner,2018-19,2018,38,171,71,0.4152046783625731
2875,1629021,2,Moritz Wagner,2019-20,2018,44,266,145,0.5451127819548872
2876,1629021,3,Moritz Wagner,2020-21,2018,38,229,104,0.45414847161572053
2877,1629021,4,Moritz Wagner,2021-22,2018,60,396,197,0.49747474747474746
2878,1629022,1,Lonnie Walker IV,2018-19,2018,14,46,16,0.34782608695652173
2879,1629022,2,Lonnie Walker IV,2019-20,2018,58,356,152,0.42696629213483145
2880,1629022,3,Lonnie Walker IV,2020-21,2018,60,608,256,0.42105263157894735
2881,1629022,4,Lonnie Walker IV,2021-22,2018,70,761,311,0.40867279894875164
2882,1629023,1,P.J. Washington,2019-20,2019,58,589,268,0.45500848896434637
2883,1629023,2,P.J. Washington,2020-21,2019,64,685,302,0.4408759124087591
2884,1629023,3,P.J. Washington,2021-22,2019,65,529,250,0.4725897920604915
2885,1629023,4,P.J. Washington,2022-23,2019,73,977,434,0.44421699078812693
2886,1629027,1,Trae Young,2018-19,2018,81,1256,525,0.4179936305732484
2887,1629027,2,Trae Young,2019-20,2018,60,1249,546,0.4371497197758207
2888,1629027,3,Trae Young,2020-21,2018,63,1112,487,0.4379496402877698
2889,1629027,4,Trae Young,2021-22,2018,76,1543,711,0.4607906675307842
2890,1629028,1,Deandre Ayton,2018-19,2018,71,870,509,0.5850574712643678
2891,1629028,2,Deandre Ayton,2019-20,2018,38,568,310,0.545774647887324
2892,1629028,3,Deandre Ayton,2020-21,2018,69,687,430,0.6259097525473072
2893,1629028,4,Deandre Ayton,2021-22,2018,58,697,442,0.6341463414634146
2894,1629029,1,Luka Dončić,2018-19,2018,72,1176,505,0.429421768707483
2895,1629029,2,Luka Dončić,2019-20,2018,61,1249,581,0.46517213771016813
2896,1629029,3,Luka Dončić,2020-21,2018,66,1349,647,0.47961452928094883
2897,1629029,4,Luka Dončić,2021-22,2018,65,1402,641,0.4572039942938659
2898,1629034,1,Ray Spalding,2018-19,2018,12,47,25,0.5319148936170213
2899,1629035,1,Carsen Edwards,2019-20,2019,31,128,42,0.328125
2900,1629035,2,Carsen Edwards,2020-21,2019,26,111,47,0.42342342342342343
2901,1629035,3,Carsen Edwards,2021-22,2019,4,30,9,0.3
2902,1629048,1,Goga Bitadze,2019-20,2019,44,149,70,0.4697986577181208
2903,1629048,2,Goga Bitadze,2020-21,2019,40,194,83,0.42783505154639173
2904,1629048,3,Goga Bitadze,2021-22,2019,43,252,131,0.5198412698412699
2905,1629048,4,Goga Bitadze,2022-23,2019,33,125,69,0.552
2906,1629057,1,Robert Williams III,2018-19,2018,24,51,36,0.7058823529411765
2907,1629057,2,Robert Williams III,2019-20,2018,26,88,64,0.7272727272727273
2908,1629057,3,Robert Williams III,2020-21,2018,52,256,186,0.7265625
2909,1629057,4,Robert Williams III,2021-22,2018,61,368,271,0.7364130434782609
2910,1629058,2,Dzanan Musa,2019-20,2018,36,172,64,0.37209302325581395
2911,1629059,1,Elie Okobo,2018-19,2018,50,289,114,0.3944636678200692
2912,1629059,2,Elie Okobo,2019-20,2018,44,180,72,0.4
2913,1629060,1,Rui Hachimura,2019-20,2019,48,543,254,0.4677716390423573
2914,1629060,2,Rui Hachimura,2020-21,2019,57,648,310,0.4783950617283951
2915,1629060,3,Rui Hachimura,2021-22,2019,42,381,187,0.49081364829396323
2916,1629060,4,Rui Hachimura,2022-23,2019,63,584,284,0.4863013698630137
2917,1629066,1,Rodions Kurucs,2018-19,2018,63,445,202,0.45393258426966293
2918,1629066,2,Rodions Kurucs,2019-20,2018,46,177,79,0.4463276836158192
2919,1629066,3,Rodions Kurucs,2020-21,2018,17,32,11,0.34375
2920,1629067,1,Isaac Bonga,2018-19,2018,16,33,5,0.15151515151515152
2921,1629067,2,Isaac Bonga,2019-20,2018,64,232,118,0.5086206896551724
2922,1629067,3,Isaac Bonga,2020-21,2018,30,81,30,0.37037037037037035
2923,1629346,1,Alen Smailagic,2019-20,2019,13,40,20,0.5
2924,1629626,1,Bol Bol,2019-20,2019,6,28,14,0.5
2925,1629626,2,Bol Bol,2020-21,2019,25,58,25,0.43103448275862066
2926,1629626,3,Bol Bol,2021-22,2019,9,27,15,0.5555555555555556
2927,1629626,4,Bol Bol,2022-23,2019,69,478,261,0.5460251046025104
2928,1629627,1,Zion Williamson,2019-20,2019,24,360,210,0.5833333333333334
2929,1629627,2,Zion Williamson,2020-21,2019,61,1037,634,0.6113789778206364
2930,1629627,4,Zion Williamson,2022-23,2019,29,469,285,0.6076759061833689
2931,1629628,1,RJ Barrett,2019-20,2019,56,726,292,0.4022038567493113
2932,1629628,2,RJ Barrett,2020-21,2019,72,1059,467,0.4409820585457979
2933,1629628,3,RJ Barrett,2021-22,2019,70,1194,487,0.40787269681742044
2934,1629628,4,RJ Barrett,2022-23,2019,73,1176,510,0.4336734693877551
2935,1629629,1,Cam Reddish,2019-20,2019,58,554,213,0.3844765342960289
2936,1629629,2,Cam Reddish,2020-21,2019,26,262,96,0.366412213740458
2937,1629629,3,Cam Reddish,2021-22,2019,48,408,165,0.40441176470588236
2938,1629629,4,Cam Reddish,2022-23,2019,40,312,139,0.44551282051282054
2939,1629630,1,Ja Morant,2019-20,2019,67,936,447,0.4775641025641026
2940,1629630,2,Ja Morant,2020-21,2019,63,956,430,0.4497907949790795
2941,1629630,3,Ja Morant,2021-22,2019,57,1175,580,0.49361702127659574
2942,1629630,4,Ja Morant,2022-23,2019,61,1212,566,0.466996699669967
2943,1629631,1,De'Andre Hunter,2019-20,2019,63,682,280,0.41055718475073316
2944,1629631,2,De'Andre Hunter,2020-21,2019,23,248,120,0.4838709677419355
2945,1629631,3,De'Andre Hunter,2021-22,2019,53,575,254,0.44173913043478263
2946,1629631,4,De'Andre Hunter,2022-23,2019,67,822,379,0.4610705596107056
2947,1629632,1,Coby White,2019-20,2019,65,791,312,0.3944374209860936
2948,1629632,2,Coby White,2020-21,2019,69,902,375,0.4157427937915743
2949,1629632,3,Coby White,2021-22,2019,61,643,279,0.43390357698289267
2950,1629632,4,Coby White,2022-23,2019,73,594,263,0.44276094276094274
2951,1629633,1,Jarrett Culver,2019-20,2019,63,569,230,0.40421792618629176
2952,1629633,2,Jarrett Culver,2020-21,2019,33,168,69,0.4107142857142857
2953,1629633,3,Jarrett Culver,2021-22,2019,33,135,51,0.37777777777777777
2954,1629633,4,Jarrett Culver,2022-23,2019,9,43,17,0.3953488372093023
2955,1629634,1,Brandon Clarke,2019-20,2019,57,479,296,0.6179540709812108
2956,1629634,2,Brandon Clarke,2020-21,2019,59,495,256,0.5171717171717172
2957,1629634,3,Brandon Clarke,2021-22,2019,64,447,288,0.6442953020134228
2958,1629634,4,Brandon Clarke,2022-23,2019,56,349,229,0.6561604584527221
2959,1629635,1,Sekou Doumbouya,2019-20,2019,35,236,92,0.3898305084745763
2960,1629635,2,Sekou Doumbouya,2020-21,2019,52,282,107,0.37943262411347517
2961,1629636,1,Darius Garland,2019-20,2019,59,699,280,0.4005722460658083
2962,1629636,2,Darius Garland,2020-21,2019,54,802,362,0.4513715710723192
2963,1629636,3,Darius Garland,2021-22,2019,68,1172,542,0.46245733788395904
2964,1629636,4,Darius Garland,2022-23,2019,69,1129,522,0.46235606731620904
2965,1629637,1,Jaxson Hayes,2019-20,2019,61,256,174,0.6796875
2966,1629637,2,Jaxson Hayes,2020-21,2019,56,279,174,0.6236559139784946
2967,1629637,3,Jaxson Hayes,2021-22,2019,70,398,245,0.6155778894472361
2968,1629637,4,Jaxson Hayes,2022-23,2019,42,156,86,0.5512820512820513
2969,1629638,1,Nickeil Alexander-Walker,2019-20,2019,43,263,98,0.3726235741444867
2970,1629638,2,Nickeil Alexander-Walker,2020-21,2019,46,457,191,0.4179431072210066
2971,1629638,3,Nickeil Alexander-Walker,2021-22,2019,62,678,253,0.37315634218289084
2972,1629638,4,Nickeil Alexander-Walker,2022-23,2019,55,293,131,0.447098976109215
2973,1629639,1,Tyler Herro,2019-20,2019,55,629,270,0.4292527821939587
2974,1629639,2,Tyler Herro,2020-21,2019,54,695,307,0.441726618705036
2975,1629639,3,Tyler Herro,2021-22,2019,66,1118,501,0.4481216457960644
2976,1629639,4,Tyler Herro,2022-23,2019,67,1108,487,0.4395306859205776
2977,1629640,1,Keldon Johnson,2019-20,2019,16,88,53,0.6022727272727273
2978,1629640,2,Keldon Johnson,2020-21,2019,69,703,338,0.48079658605974396
2979,1629640,3,Keldon Johnson,2021-22,2019,75,1010,471,0.46633663366336636
2980,1629640,4,Keldon Johnson,2022-23,2019,63,1112,503,0.4523381294964029
2981,1629641,1,Romeo Langford,2019-20,2019,22,79,28,0.35443037974683544
2982,1629641,2,Romeo Langford,2020-21,2019,17,59,21,0.3559322033898305
2983,1629641,3,Romeo Langford,2021-22,2019,46,190,83,0.4368421052631579
2984,1629641,4,Romeo Langford,2022-23,2019,42,259,121,0.4671814671814672
2985,1629642,1,Nassir Little,2019-20,2019,44,151,65,0.4304635761589404
2986,1629642,2,Nassir Little,2020-21,2019,43,167,78,0.46706586826347307
2987,1629642,3,Nassir Little,2021-22,2019,42,315,145,0.4603174603174603
2988,1629642,4,Nassir Little,2022-23,2019,53,302,134,0.44370860927152317
2989,1629643,2,Chuma Okeke,2020-21,2019,44,322,135,0.4192546583850932
2990,1629643,3,Chuma Okeke,2021-22,2019,70,575,216,0.37565217391304345
2991,1629643,4,Chuma Okeke,2022-23,2019,27,122,43,0.3524590163934426
2992,1629644,2,KZ Okpala,2020-21,2019,23,96,36,0.375
2993,1629644,3,KZ Okpala,2021-22,2019,14,69,30,0.43478260869565216
2994,1629644,4,KZ Okpala,2022-23,2019,18,38,16,0.42105263157894735
2995,1629645,1,Kevin Porter Jr.,2019-20,2019,50,420,186,0.44285714285714284
2996,1629645,2,Kevin Porter Jr.,2020-21,2019,26,367,156,0.4250681198910082
2997,1629645,3,Kevin Porter Jr.,2021-22,2019,61,808,335,0.4146039603960396
2998,1629645,4,Kevin Porter Jr.,2022-23,2019,59,883,391,0.44280860702151753
2999,1629647,1,Darius Bazley,2019-20,2019,59,317,125,0.3943217665615142
3000,1629647,2,Darius Bazley,2020-21,2019,55,689,273,0.39622641509433965
3001,1629647,3,Darius Bazley,2021-22,2019,69,648,274,0.4228395061728395
3002,1629647,4,Darius Bazley,2022-23,2019,37,183,83,0.453551912568306
3003,1629648,2,Jordan Bone,2020-21,2019,14,54,23,0.42592592592592593
3004,1629649,2,Ignas Brazdeikis,2020-21,2019,10,82,35,0.4268292682926829
3005,1629649,3,Ignas Brazdeikis,2021-22,2019,37,188,81,0.4308510638297872
3006,1629651,1,Nic Claxton,2019-20,2019,13,48,27,0.5625
3007,1629651,2,Nic Claxton,2020-21,2019,31,145,90,0.6206896551724138
3008,1629651,3,Nic Claxton,2021-22,2019,46,264,178,0.6742424242424242
3009,1629651,4,Nic Claxton,2022-23,2019,76,587,414,0.7052810902896082
3010,1629655,1,Daniel Gafford,2019-20,2019,37,134,94,0.7014925373134329
3011,1629655,2,Daniel Gafford,2020-21,2019,52,225,154,0.6844444444444444
3012,1629655,3,Daniel Gafford,2021-22,2019,72,411,285,0.6934306569343066
3013,1629655,4,Daniel Gafford,2022-23,2019,76,395,289,0.7316455696202532
3014,1629657,2,Kyle Guy,2020-21,2019,26,88,29,0.32954545454545453
3015,1629657,3,Kyle Guy,2021-22,2019,16,65,26,0.4
