PLAYER_ID,PLAYER_NAME,player_name_key,draft_year,INPUT_SEASON,FORECAST_SEASON,predicted_class,actual_class,label_known,is_correct,sleeper_probability,neutral_probability,bust_probability,confidence_rating,confidence_score,uncertainty_proxy,holdout_split_tag,actual_years5_7_perf_score_component_mean,predicted_years5_7_perf_score_component_mean,performance_pred_error_component_mean,actual_scoring_metric_score,actual_efficiency_metric_score,actual_playmaking_metric_score,actual_defense_metric_score,actual_control_metric_score,predicted_scoring_metric_score,predicted_efficiency_metric_score,predicted_playmaking_metric_score,predicted_defense_metric_score,predicted_control_metric_score,actual_years5_7_games_avg,actual_years5_7_minutes_avg,actual_years5_7_points_avg,actual_years5_7_rebounds_avg,actual_years5_7_assists_avg,boxscore_target_support_flag,performance_test_prediction_available,identity_source,classification_support_flag,forecast_support_flag,block1_ready_flag,deliverable3_block1_note
,Kevin Willis,kevin willis,,,,Bust,,0,,0.000291982,0.016175088,0.983533,High,0.983533,0.01646700000000001,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1626172.0,Kevon Looney,kevon looney,2015,2015-2019,2019-2022,Neutral,Neutral,1,1.0,0.008860249,0.5696688,0.42147088,Medium,0.5696688,0.4303312,Train,41.59305791302776,,,14.254567918907332,51.6402191183233,44.011581417694536,26.435436595547625,71.62348451466598,,,,,,54.333333333333336,1051.5461109,270.0,328.0,101.33333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2039.0,Keyon Dooling,keyon dooling,1999,2000-2004,2004-2007,Bust,Bust,1,1.0,0.0011223392,0.018817218,0.98006046,High,0.98006046,0.019939539999999978,Train,24.30171624179865,,,31.20638976970999,23.075455135336703,33.24732925858607,33.948642784278704,0.0307642610817733,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Khem Birch,khem birch,,,,Neutral,,0,,0.002528985,0.6150137,0.38245732,Medium,0.6150137,0.3849863,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203114.0,Khris Middleton,khris middleton,2012,2012-2016,2016-2019,Neutral,Neutral,1,1.0,0.0781922,0.892561,0.029246794,High,0.892561,0.10743899999999995,Train,43.983260547483226,,,60.9316453223545,54.86952936492623,40.75901558619135,39.80627029755654,23.549842166387524,,,,,,62.666666666666664,2088.1166665666665,1161.6666666666667,337.6666666666667,252.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Killian Hayes,killian hayes,,,,Bust,,0,,0.0022869692,0.12600939,0.8717036,High,0.8717036,0.12829639999999998,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Kira Lewis Jr.,kira lewis jr,,,,Bust,,0,,0.003796251,0.017318705,0.978885,High,0.978885,0.021114999999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2550.0,Kirk Hinrich,kirk hinrich,2002,2003-2007,2007-2010,Neutral,Neutral,1,1.0,0.024502961,0.9712144,0.0042826165,High,0.9712144,0.028785599999999967,Train,33.81064540038566,,,28.78412060975164,28.426091632221823,62.34895168237593,41.40510372502181,8.08895935255708,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Kirk Snyder,kirk snyder,,,,Bust,,0,,0.004780355,0.103530005,0.89168966,High,0.89168966,0.10831033999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202691.0,Klay Thompson,klay thompson,2011,2011-2015,2015-2018,Sleeper,Sleeper,1,1.0,0.89097065,0.10153979,0.0074895276,High,0.89097065,0.10902935000000002,Train,45.556136597476666,,,73.36184055454545,67.73567078568786,23.923161739357845,51.81250785163131,10.947502056160843,,,,,,77.0,2606.5572223333334,1658.0,289.3333333333333,170.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Kobe Bryant,kobe bryant,,,,Sleeper,Sleeper,1,1.0,0.99916613,0.0007267528,0.00010711301,High,0.99916613,0.0008338700000000143,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
201585.0,Kosta Koufos,kosta koufos,2007,2008-2012,2012-2015,Bust,Bust,1,1.0,0.0022346305,0.12918569,0.8685796,High,0.8685796,0.1314204,Train,40.8278316467297,,,28.82208411166229,44.17083127796545,9.109201394349666,50.86506068978708,71.17198075988401,,,,,,80.66666666666667,1504.9105556666666,527.0,468.6666666666667,36.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1627739.0,Kris Dunn,kris dunn,2016,2016-2020,2020-2023,Bust,Bust,1,1.0,0.0019348644,0.4028914,0.5951737,Medium,0.5951737,0.4048263,Test,48.905571750728434,37.465262,-11.440309199999994,40.08657774066674,47.37817044077664,81.22553139940695,51.64691211621707,24.190667056574775,39.42333,44.220512,32.750957,42.837017,28.094494,13.333333333333334,316.43222223333333,133.66666666666666,51.666666666666664,68.33333333333333,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
2743.0,Kris Humphries,kris humphries,2003,2004-2008,2008-2011,Bust,Bust,1,1.0,0.00044464302,0.030147294,0.969408,High,0.969408,0.030591999999999953,Train,41.64312789000708,,,33.2003947335095,36.145638826302445,10.71441729206819,49.755996881052006,78.39919171710322,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
204001.0,Kristaps Porzi??is,kristaps porzingis,2015,2019-2023,2023-2026,Neutral,Neutral,1,1.0,0.010074465,0.8944709,0.095454656,High,0.8944709,0.10552910000000004,Train,63.554434107278155,,,80.91016562413891,82.75483696883198,29.819633713897318,78.53250127723128,45.755032952291295,,,,,,43.666666666666664,1222.9344442333334,832.0,286.6666666666667,94.33333333333333,ok,,fuzzy_name_fallback:kristaps porzingis,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Kurt Thomas,kurt thomas,,,,Neutral,Neutral,1,1.0,0.003249231,0.7628383,0.23391244,High,0.7628383,0.23716170000000003,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2198.0,Kwame Brown,kwame brown,2000,2001-2005,2005-2008,Bust,Bust,1,1.0,0.0020564792,0.1153985,0.882545,High,0.882545,0.11745499999999998,Train,32.58348779217562,,,17.65725047826732,43.81810872905423,13.065743170097916,38.65208379080354,49.72425279265507,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203937.0,Kyle Anderson,kyle anderson,2014,2014-2018,2018-2021,Neutral,Neutral,1,1.0,0.026419964,0.61052084,0.36305913,Medium,0.61052084,0.38947916000000005,Train,49.032088730661386,,,29.315650293325675,53.0720234620964,50.20662992911462,75.75128229508336,36.81485767368686,,,,,,59.666666666666664,1499.582778,530.0,310.6666666666667,180.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2594.0,Kyle Korver,kyle korver,2002,2003-2007,2007-2010,Bust,Bust,1,1.0,0.010359742,0.14401238,0.84562796,High,0.84562796,0.15437204000000004,Train,34.14358207092165,,,36.41635151305623,63.62809195263506,29.036159852844435,28.85605464920811,12.781252386864386,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1628398.0,Kyle Kuzma,kyle kuzma,2017,2017-2021,2021-2024,Neutral,Neutral,1,1.0,0.025988363,0.96300226,0.011009363,High,0.96300226,0.03699774,Train,45.392976689584835,,,67.86096878506126,44.56332377798656,31.71505446057595,43.46029369172148,39.365242732578906,,,,,,66.66666666666667,2241.421111333333,1346.6666666666667,496.0,256.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
200768.0,Kyle Lowry,kyle lowry,2005,2006-2010,2010-2013,Neutral,Neutral,1,1.0,0.0016052253,0.9923868,0.0060079726,High,0.9923868,0.007613199999999987,Train,45.23437649166997,,,37.46332210867182,46.22600104525691,76.29314790035686,46.747204606027154,19.44220679803709,,,,,,22.666666666666668,673.3977776666667,263.6666666666667,107.0,145.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
203124.0,Kyle O'Quinn,kyle o quinn,2012,2012-2016,2016-2019,Bust,Bust,1,1.0,0.0015453156,0.17757691,0.82087773,High,0.82087773,0.17912227000000003,Test,56.811031815704254,36.977118000000004,-19.83391499999999,36.94906038381824,60.79254635592291,35.87493976100111,72.0732593671247,78.36535321065432,38.794136,43.652897,32.348366,42.334797,27.755394,67.0,995.4933332333334,400.6666666666667,342.6666666666667,110.33333333333333,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Kyle Singler,kyle singler,,,,Bust,,0,,0.0022304608,0.16786061,0.82990897,High,0.82990897,0.17009103000000003,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202681.0,Kyrie Irving,kyrie irving,2011,2011-2015,2015-2018,Sleeper,Sleeper,1,1.0,0.9847761,0.014748028,0.0004758663,High,0.9847761,0.015223899999999957,Train,52.008257604288715,,,84.248915267676,60.19863585789602,56.22651144497382,50.25701083456686,9.110214616330833,,,,,,61.666666666666664,2041.142777666667,1441.0,204.66666666666666,324.6666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
200746.0,LaMarcus Aldridge,lamarcus aldridge,2005,2006-2010,2010-2013,Sleeper,Sleeper,1,1.0,0.9670396,0.031715002,0.0012453927,High,0.9670396,0.0329604,Train,46.64754580729667,,,62.33367528572743,44.03518020416861,22.19830636605952,57.94137234848383,46.72919483204395,,,,,,24.666666666666668,929.9733333333334,520.0,223.33333333333334,64.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,LaMelo Ball,lamelo ball,,,,Neutral,,0,,0.4297421,0.4663759,0.10388197,Low,0.4663759,0.5336240999999999,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,LaPhonso Ellis,laphonso ellis,,,,Bust,,0,,0.0006313126,0.019335723,0.980033,High,0.980033,0.019966999999999957,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1885.0,Lamar Odom,lamar odom,1999,1999-2003,2003-2006,Sleeper,Sleeper,1,1.0,0.87077343,0.040383536,0.08884311,High,0.87077343,0.12922657000000004,Train,41.689130417225314,,,38.65947187311038,39.57535690182508,38.1569124759063,41.44595643295838,50.60795440232641,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Lamar Stevens,lamar stevens,,,,Bust,,0,,0.005690213,0.21777132,0.7765385,High,0.7765385,0.22346149999999998,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Lamond Murray,lamond murray,,,,Bust,,0,,0.03011636,0.090804845,0.8790788,High,0.8790788,0.12092119999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202362.0,Lance Stephenson,lance stephenson,2010,2010-2014,2014-2017,Neutral,Bust,1,0.0,0.04815285,0.5416318,0.41021535,Low,0.5416318,0.4583682,Test,26.70817171953805,38.37653160000001,11.668359800000012,30.600160249065805,13.168449151331853,42.234141937326726,21.72893912571848,25.8091681342474,40.474148,45.286903,33.527943,43.830036,28.763628,49.333333333333336,1102.3872222333332,398.6666666666667,184.0,144.0,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Lance Thomas,lance thomas,,,,Bust,Bust,1,1.0,0.0018116579,0.19564882,0.80253965,High,0.80253965,0.19746034999999995,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Landry Fields,landry fields,,,,Bust,,0,,0.03253986,0.04950376,0.91795635,High,0.91795635,0.08204365000000002,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1629013.0,Landry Shamet,landry shamet,2018,2018-2022,2022-2025,Neutral,Bust,1,0.0,0.030522611,0.5595327,0.40994468,Medium,0.5595327,0.4404673,Test,32.9134818701941,37.131510199999994,4.218028199999992,39.3283359569492,51.48642757760654,34.04871355123109,35.405658106225296,4.298274158958358,39.003654,43.83073,32.474007,42.48843,27.86073,45.333333333333336,765.0022222333333,319.6666666666667,63.333333333333336,58.0,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Langston Galloway,langston galloway,,,,Bust,Bust,1,1.0,0.0063097854,0.3429315,0.65075874,Medium,0.65075874,0.34924126,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Laron Profit,laron profit,,,,Bust,,0,,0.0028995473,0.015131976,0.98196846,High,0.98196846,0.018031539999999957,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Larry Hughes,larry hughes,,,,Neutral,Neutral,1,1.0,0.08095075,0.8165435,0.10250569,High,0.8165435,0.18345650000000002,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1626204.0,Larry Nance Jr.,larry nance jr,2015,2015-2019,2019-2022,Bust,Bust,1,1.0,0.049971536,0.15649675,0.79353166,High,0.79353166,0.20646834000000003,Train,49.19494947047615,,,26.663270940033797,64.51950698533513,37.05287636984482,67.53457793517883,50.20451512198818,,,,,,45.666666666666664,1201.2194443333335,404.0,297.3333333333333,103.66666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Larry Sanders,larry sanders,,,,Bust,,0,,0.0015991615,0.11502188,0.8833789,High,0.8833789,0.11662110000000003,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Latrell Sprewell,latrell sprewell,,,,Sleeper,,0,,0.9727622,0.025799394,0.0014384391,High,0.9727622,0.02723779999999998,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1628374.0,Lauri Markkanen,lauri markkanen,2017,2017-2021,2021-2024,Neutral,Neutral,1,1.0,0.0065538604,0.9581234,0.03532268,High,0.9581234,0.04187660000000004,Train,53.5071132801394,,,75.22054776799696,80.56794269755034,21.409739081049665,46.27288080780054,44.0644560462995,,,,,,60.666666666666664,1989.9400003333333,1289.6666666666667,454.6666666666667,104.66666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Lavoy Allen,lavoy allen,,,,Bust,,0,,0.00042884614,0.043409884,0.9561613,High,0.9561613,0.04383870000000001,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Lawrence Funderburke,lawrence funderburke,,,,Bust,,0,,0.009023285,0.06490741,0.9260693,High,0.9260693,0.07393070000000002,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2544.0,LeBron James,lebron james,2002,2003-2007,2007-2010,Sleeper,Sleeper,1,1.0,0.9985934,0.0013106148,9.5917625e-05,High,0.9985934,0.0014066000000000356,Train,69.9697400148707,,,91.56011562349944,63.895993688587005,67.94091098430819,92.83640261083168,33.615277167127175,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2571.0,Leandro Barbosa,leandro barbosa,2002,2003-2007,2007-2010,Neutral,Neutral,1,1.0,0.1349665,0.66375655,0.20127696,Medium,0.66375655,0.33624345,Train,40.36418565723137,,,59.70076130130133,56.47014985763125,34.23328346742945,43.33681509955459,8.079918560240191,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Lee Nailon,lee nailon,,,,Bust,,0,,0.0008875311,0.013103038,0.9860094,High,0.9860094,0.013990599999999964,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Leon Powe,leon powe,,,,Neutral,,0,,0.019325206,0.7253926,0.25528222,High,0.7253926,0.27460739999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Linas Kleiza,linas kleiza,,,,Neutral,,0,,0.0030000447,0.89650214,0.100497805,High,0.89650214,0.10349786000000005,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Lindsey Hunter,lindsey hunter,,,,Bust,Bust,1,1.0,0.014916033,0.41248575,0.57259816,Medium,0.57259816,0.42740184000000003,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Lindy Waters III,lindy waters iii,,,,Bust,,0,,0.0040240115,0.029237803,0.9667382,High,0.9667382,0.03326180000000001,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1629022.0,Lonnie Walker IV,lonnie walker iv,2018,2018-2022,2022-2025,Neutral,Neutral,1,1.0,0.027535904,0.50200635,0.47045776,Low,0.50200635,0.49799364999999995,Test,38.506001199461274,44.1054012,5.599400200000012,56.26385307119959,49.40460614437932,27.85529276769137,49.294355466804525,9.71189854723159,47.015182,52.02108,38.41861,50.085354,32.98678,44.666666666666664,928.2933334333334,488.6666666666667,99.66666666666667,62.666666666666664,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Lonzo Ball,lonzo ball,,,,Neutral,Bust,1,0.0,0.032918815,0.8613744,0.10570678,High,0.8613744,0.13862560000000002,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Loren Woods,loren woods,,,,Bust,,0,,0.00048068393,0.010934849,0.9885845,High,0.9885845,0.011415500000000023,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Lorenzen Wright,lorenzen wright,,,,Bust,Neutral,1,0.0,0.0012370383,0.44190723,0.5568558,Medium,0.5568558,0.4431442,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Lou Amundson,lou amundson,,,,Bust,Bust,1,1.0,0.0038791667,0.26484662,0.7312742,High,0.7312742,0.2687258,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
101150.0,Lou Williams,lou williams,2004,2005-2009,2009-2012,Neutral,Neutral,1,1.0,0.18159108,0.7738084,0.044600446,High,0.7738084,0.22619160000000005,Train,43.261118788774354,,,58.29232916101928,44.07054269345566,56.12678165972027,51.31719573699504,6.498744692681494,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201601.0,Luc Mbah a Moute,luc mbah a moute,2007,2008-2012,2012-2015,Bust,Bust,1,1.0,0.004662275,0.27693006,0.7184077,High,0.7184077,0.2815923,Train,26.33539733651271,,,20.902952084768327,6.967144557898814,15.914514262222074,57.40437424726963,30.488001530404723,,,,,,63.0,1415.1933333333334,423.6666666666667,243.33333333333334,65.66666666666667,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Lucious Harris,lucious harris,,,,Bust,,0,,0.046228137,0.4493131,0.5044588,Low,0.5044588,0.4955412,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Luguentz Dort,luguentz dort,,,,Bust,Neutral,1,0.0,0.025733339,0.3843147,0.58995193,Medium,0.58995193,0.41004807,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2449.0,Luis Scola,luis scola,2006,2007-2011,2011-2014,Neutral,Neutral,1,1.0,0.044000477,0.952858,0.0031415985,High,0.952858,0.04714200000000002,Test,32.06537481336072,44.7637714,12.698397400000005,48.67816230906597,30.68046804412137,18.46187845635357,13.924050222506464,48.58231503475621,47.836555,52.782913,38.972313,50.768696,33.45838,54.666666666666664,1194.4466666666667,558.0,310.6666666666667,87.66666666666667,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Luka Don?i?,luka don i,,,,Sleeper,Sleeper,1,1.0,0.9984332,0.0014512023,0.0001155493,High,0.9984332,0.0015667999999999793,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Luka Garza,luka garza,,,,Bust,,0,,0.020428957,0.10409383,0.8754773,High,0.8754773,0.12452269999999999,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202337.0,Luke Babbitt,luke babbitt,2010,2010-2014,2014-2017,Bust,Bust,1,1.0,0.0028763106,0.015197503,0.98192626,High,0.98192626,0.01807373999999995,Test,27.29992867844453,37.3696304,10.0697018,25.82755230302116,54.55680020966116,23.59455192112865,12.68053018996528,19.840208768446384,39.223694,44.11258,32.688625,42.771957,28.051296,59.333333333333336,913.1983332,302.3333333333333,133.33333333333334,37.666666666666664,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1628379.0,Luke Kennard,luke kennard,2017,2017-2021,2021-2024,Bust,Bust,1,1.0,0.05490108,0.29741564,0.64768326,Medium,0.64768326,0.35231674,Train,43.74220161550075,,,40.79856082775547,89.7944116281472,39.83897180693221,36.069822707287,12.209241107381832,,,,,,56.0,1411.0883332333333,602.6666666666666,166.66666666666666,124.33333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Luke Kornet,luke kornet,,,,Bust,Bust,1,1.0,0.0017300696,0.034669936,0.9636,High,0.9636,0.03639999999999999,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2557.0,Luke Ridnour,luke ridnour,2002,2003-2007,2007-2010,Neutral,Neutral,1,1.0,0.012649047,0.85986656,0.12748441,High,0.85986656,0.14013344000000005,Train,35.3802024289162,,,34.305833337984176,34.12308746938575,72.48171929290757,30.0675898306068,5.922782213696674,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2575.0,Luke Walton,luke walton,2002,2003-2007,2007-2010,Neutral,Bust,1,0.0,0.01647841,0.50105286,0.48246875,Low,0.50105286,0.49894713999999996,Train,31.555652480853933,,,20.0059579267904,19.337138125212284,53.29137482042899,38.057783218600576,27.086008313237425,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
2736.0,Luol Deng,luol deng,2003,2004-2008,2008-2011,Neutral,Neutral,1,1.0,0.15876578,0.8238403,0.017393924,High,0.8238403,0.17615970000000003,Train,38.94802547565904,,,43.62170333265985,38.726198466372864,23.46930036667789,60.00443620332128,28.91848900926331,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Luther Head,luther head,,,,Neutral,,0,,0.016813155,0.5649238,0.41826305,Medium,0.5649238,0.4350762,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Malachi Flynn,malachi flynn,,,,Bust,,0,,0.0023949316,0.04599482,0.95161027,High,0.95161027,0.04838973000000002,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Malaki Branham,malaki branham,,,,Bust,,0,,0.00690412,0.05896661,0.9341293,High,0.9341293,0.06587069999999995,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1627763.0,Malcolm Brogdon,malcolm brogdon,2016,2016-2020,2020-2023,Neutral,Neutral,1,1.0,0.16093896,0.7297229,0.109338105,High,0.7297229,0.27027710000000005,Train,50.99479936059111,,,65.97541037927546,59.218202785889886,63.21845656931534,43.25992336594125,23.302003702533597,,,,,,53.0,1626.5355553333331,957.6666666666666,253.0,263.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Malik Allen,malik allen,,,,Bust,Bust,1,1.0,0.003066338,0.05076719,0.9461665,High,0.9461665,0.05383349999999998,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1627736.0,Malik Beasley,malik beasley,2016,2016-2020,2020-2023,Neutral,Neutral,1,1.0,0.029924158,0.6703603,0.29971552,Medium,0.6703603,0.3296397,Train,37.43280727657087,,,53.93644347408642,44.1027990938896,28.6904772970633,45.28917555137649,15.14514096643853,,,,,,65.66666666666667,1761.1366666666665,900.6666666666666,224.0,109.33333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1628370.0,Malik Monk,malik monk,2017,2017-2021,2021-2024,Neutral,Neutral,1,1.0,0.0065355115,0.67895603,0.31450838,Medium,0.67895603,0.32104396999999996,Train,46.62822743955976,,,61.24842321321682,61.37174526259314,53.96102706739501,43.8554746755436,12.704466979050238,,,,,,75.0,1909.9922223333333,1066.3333333333333,223.66666666666666,295.3333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
