PLAYER_ID,PLAYER_NAME,draft_year,macro_archetype,shot_style_subtype,hybrid_archetype_label,identity_drift_class,prototype_fit_ambiguity,comp_salary_match_count,comp_salary_match_rate,comp_salary_anchor_support,detail_matched_comp_count,detail_effective_comp_n,detail_top_comp_weight,detail_same_macro_share,detail_name_alignment_share,detail_anchor_std_weighted,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,anchor_band_width,anchor_band_relative_width,fair_price_source,anchor_band_source,market_anchor_supported_flag,market_anchor_band_text,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,historical_vs_fair_gap,historical_vs_protected_gap,historical_vs_walkaway_gap,holdout_for_case_study,holdout_reason
1920,A.J. Bramlett,1999,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,insufficient_data,0.7209966874197653,0,,,,,,,,,,,,,,missing,mixed_fallback,0,Comp-based market anchor not supported.,,0,,,,0,
2774,Bernard Robinson,2004,Perimeter Wings & Connectors,Arc-Heavy Spacers,Perimeter Wings & Connectors | Arc-Heavy Spacers,insufficient_data,0.8750187861095008,3,0.6,medium,3.0,7.8393852646484214,0.2182317316684627,0.0,1.0,0.04697514952731469,0.0157575757575757,0.0556244071060426,0.125456204379562,0.10969862862198632,1.9721311979623692,block2_weighted_mean,block2_direct,1,"Protected around 0.016 of cap, fair around 0.056, walk-away max around 0.125.",,0,,,,0,
2768,Chris Duhon,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.8386051192570334,3,0.6,medium,3.0,7.8288059276169,0.2265961238634141,0.3333333333333333,1.0,0.05424386000307968,0.0063053851397409,0.0851316704265426,0.1367677228174151,0.13046233767767418,1.5324771265970396,block2_weighted_mean,block2_direct,1,"Protected around 0.006 of cap, fair around 0.085, walk-away max around 0.137.",0.095177232447171,1,0.010045562020628396,0.0888718473074301,-0.04159049037024409,0,
2758,David Harrison,2004,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,role_shifting_materially,0.5751780166170567,4,0.8,low,4.0,6.022145393512473,0.2533036021584201,0.75,1.0,0.059704564245354724,0.1303082119753991,0.138535635938762,0.1722830955826614,0.04197488360726229,0.3029897926466861,block2_weighted_mean,block2_direct,1,"Protected around 0.130 of cap, fair around 0.139, walk-away max around 0.172.",,0,,,,0,
2753,Delonte West,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.8790681457570658,4,0.8,high,4.0,6.611189851366587,0.2235471272807428,0.5,1.0,0.052901418184314195,0.0861415477913307,0.0887043781246305,0.1399833631316458,0.05384181534031511,0.6069803596916811,block2_weighted_mean,block2_direct,1,"Protected around 0.086 of cap, fair around 0.089, walk-away max around 0.140.",0.0656100886162235,1,-0.023094289508407,-0.020531459175107195,-0.0743732745154223,0,
2734,Devin Harris,2004,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,role_shifting_materially,0.7312630878539138,4,0.8,medium,4.0,5.9983020049993065,0.2185220140296615,0.25,1.0,0.06726884054276389,0.0519930675909878,0.1427389254827137,0.2344283659895739,0.1824352983985861,1.278104748103066,block2_weighted_mean,block2_direct,1,"Protected around 0.052 of cap, fair around 0.143, walk-away max around 0.234.",0.1329243353783231,1,-0.009814590104390591,0.08093126778733531,-0.1015040306112508,0,
2764,Donta Smith,2004,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,insufficient_data,0.8810871855936545,1,0.2,very_low,1.0,30.139743154495758,0.1821504407709045,0.0,1.0,0.0,0.1617832104979327,0.1617832104979327,0.1617832104979327,0.0,0.0,block2_weighted_mean,block2_direct,1,"Protected around 0.162 of cap, fair around 0.162, walk-away max around 0.162.",,0,,,,0,
2748,Dorell Wright,2004,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,role_shifting_materially,0.9908778491295696,2,0.4,low,2.0,12.412198138092263,0.2022796033747974,0.5,1.0,0.02063817688582702,0.0157089187956204,0.036185289551204,0.0569865511739229,0.041277632378302495,1.1407296415271895,block2_weighted_mean,block2_direct,1,"Protected around 0.016 of cap, fair around 0.036, walk-away max around 0.057.",0.0445268404907975,1,0.008341550939593496,0.028817921695177096,-0.012459710683125402,0,
2730,Dwight Howard,2004,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.7136150116739499,4,0.8,low,4.0,6.174251824192653,0.2258117773673104,0.5,1.0,0.0345700670392093,0.0988437941093441,0.1412658545669791,0.1733102253032929,0.0744664311939488,0.5271368047304146,block2_weighted_mean,block2_direct,1,"Protected around 0.099 of cap, fair around 0.141, walk-away max around 0.173.",0.2344580777096114,1,0.09319222314263231,0.1356142836002673,0.06114785240631851,0,
2731,Emeka Okafor,2004,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,role_shifting_materially,0.7576923678659739,4,0.8,medium,4.0,5.923814885807202,0.2446123766776345,1.0,1.0,0.057331229861060144,0.0519930675909878,0.1369064073534447,0.1538636881695919,0.1018706205786041,0.7440895028061734,block2_weighted_mean,block2_direct,1,"Protected around 0.052 of cap, fair around 0.137, walk-away max around 0.154.",0.1625340831629175,1,0.02562767580947281,0.11054101557192972,0.008670394993325614,0,
2775,Ha Ha,2004,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,insufficient_data,0.8221242948136261,2,0.4,low,2.0,15.101111924635456,0.1868759978348529,0.0,1.0,0.04916797684508663,0.0258424643373992,0.0736816205456732,0.1242153284671532,0.098372864129754,1.3351072275721105,block2_weighted_mean,block2_direct,1,"Protected around 0.026 of cap, fair around 0.074, walk-away max around 0.124.",,0,,,,0,
2747,JR Smith,2004,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,role_shifting_materially,0.9243585238088716,4,0.8,high,4.0,7.185528399764803,0.1922407030030758,0.75,1.0,0.04614576945606523,0.0719036491101923,0.1146731633992005,0.1367677228174151,0.06486407370722279,0.5656430134522217,block2_weighted_mean,block2_direct,1,"Protected around 0.072 of cap, fair around 0.115, walk-away max around 0.137.",0.0849523006134969,1,-0.0297208627857036,0.0130486515033046,-0.05181542220391819,0,
2761,Jackson Vroman,2004,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,insufficient_data,0.9584462784416315,3,0.6,low,3.0,8.159051555664611,0.2134221489306045,0.0,1.0,0.0738411271630906,0.0157575757575757,0.1021624995435326,0.1945140870754502,0.1787565113178745,1.7497272689741146,block2_weighted_mean,block2_direct,1,"Protected around 0.016 of cap, fair around 0.102, walk-away max around 0.195.",,0,,,,0,
2749,Jameer Nelson,2004,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,role_shifting_materially,0.524015495917645,5,1.0,high,5.0,4.976327270414721,0.2225600448298696,0.4,1.0,0.0580977522350219,0.0953413518197573,0.1271785620291526,0.1271785620291526,0.0318372102093953,0.2503347238829245,block2_weighted_mean,block2_direct,1,"Protected around 0.095 of cap, fair around 0.127, walk-away max around 0.127.",0.1312201772324471,1,0.0040416152032945185,0.035878825412689816,0.0040416152032945185,0,
2735,Josh Childress,2004,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.7079488749196621,5,1.0,low,5.0,4.988605150785215,0.2161622903669727,0.4,1.0,0.0648657443442421,0.086836653749715,0.1355015116178206,0.1818181818181818,0.0949815280684668,0.7009628670148004,block2_weighted_mean,block2_direct,1,"Protected around 0.087 of cap, fair around 0.136, walk-away max around 0.182.",,0,,,,0,
2746,Josh Smith,2004,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.6564532841976838,4,0.8,medium,4.0,5.984809336347906,0.222305782549613,1.0,1.0,0.06193819185437822,0.0519930675909878,0.127041259924649,0.222080808080808,0.1700877404898202,1.3388385835491792,block2_weighted_mean,block2_direct,1,"Protected around 0.052 of cap, fair around 0.127, walk-away max around 0.222.",0.1704158145875937,1,0.04337455466294468,0.1184227469966059,-0.051664993493214295,0,
2770,Justin Reed,2004,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,insufficient_data,0.9185795596860884,4,0.8,medium,4.0,6.154671338734643,0.2086650333504978,0.0,1.0,0.03542904021362061,0.0135496494697105,0.0517611499424356,0.1006651087542692,0.0871154592845587,1.683027896046382,block2_weighted_mean,block2_direct,1,"Protected around 0.014 of cap, fair around 0.052, walk-away max around 0.101.",0.0268064076346284,1,-0.024954742307807202,0.0132567581649179,-0.07385870111964081,0,
2755,Kevin Martin,2004,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.8632841285887234,4,0.8,high,4.0,6.357869243972711,0.2142506685025002,0.75,1.0,0.03545795223183985,0.148840437656713,0.2005851744227273,0.2329353593825374,0.08409492172582439,0.4192479427646873,block2_weighted_mean,block2_direct,1,"Protected around 0.149 of cap, fair around 0.201, walk-away max around 0.233.",0.1492899625085207,1,-0.051295211914206607,0.00044952485180768664,-0.0836453968740167,0,
2745,Kirk Snyder,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.6612407581053557,3,0.6,medium,3.0,8.88649194159286,0.215304986302709,0.6666666666666666,1.0,0.06044750524712967,0.0228102189781021,0.0692322571872414,0.1596715328467153,0.1368613138686132,1.976843157062846,block2_weighted_mean,block2_direct,1,"Protected around 0.023 of cap, fair around 0.069, walk-away max around 0.160.",,0,,,,0,
2743,Kris Humphries,2004,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,role_shifting_materially,0.6213759568129085,3,0.6,medium,3.0,8.263174872071836,0.2029587929982596,0.0,1.0,0.011972233447628015,0.125456204379562,0.1388684375925691,0.1545928455869135,0.029136641207351488,0.20981471176939778,block2_weighted_mean,block2_direct,1,"Protected around 0.125 of cap, fair around 0.139, walk-away max around 0.155.",0.0545330606680299,1,-0.08433537692453918,-0.0709231437115321,-0.10005978491888359,0,
2763,Lionel Chalmers,2004,Fringe / Low-Opportunity Players,Interior Finishers,Fringe / Low-Opportunity Players | Interior Finishers,insufficient_data,0.808050889360795,2,0.4,low,2.0,12.3135494658875,0.2086381413149814,0.0,1.0,0.006179778688982782,0.0046154425182481,0.0105762905792361,0.0169830408023706,0.012367598284122499,1.169370129485964,block2_weighted_mean,block2_direct,1,"Protected around 0.005 of cap, fair around 0.011, walk-away max around 0.017.",,0,,,,0,
2784,Luis Flores,2004,Fringe / Low-Opportunity Players,Balanced Three-Level Scorers,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,insufficient_data,0.7246778209525219,1,0.2,very_low,1.0,24.237492867327433,0.2031216205877279,0.0,1.0,0.0,0.000758326870785,0.000758326870785,0.000758326870785,0.0,0.0,block2_weighted_mean,block2_direct,1,"Protected around 0.001 of cap, fair around 0.001, walk-away max around 0.001.",,0,,,,0,
2739,Luke Jackson,2004,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,role_shifting_materially,0.931546867246508,2,0.4,low,2.0,12.525764218752228,0.203732912952055,0.0,1.0,0.0006460283168155899,0.0033231295620437,0.0039821549198894,0.0046154425182481,0.0012923129562043998,0.3245260373346531,block2_weighted_mean,block2_direct,1,"Protected around 0.003 of cap, fair around 0.004, walk-away max around 0.005.",,0,,,,0,
2736,Luol Deng,2004,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.6872477755152092,4,0.8,high,4.0,6.449313319039525,0.2020324135148728,0.5,1.0,0.08839491647077663,0.1006651087542692,0.1438906587090972,0.2344029359179448,0.1337378271636756,0.9294406486389953,block2_weighted_mean,block2_direct,1,"Protected around 0.101 of cap, fair around 0.144, walk-away max around 0.234.",0.1599352419904567,1,0.016044583281359492,0.05927013323618749,-0.07446769392748812,0,
2782,Matt Freije,2004,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,insufficient_data,0.9224959489054068,2,0.4,low,2.0,11.476066928973468,0.2135937966908977,0.0,1.0,0.012957901061445475,0.0316463870526555,0.0443022878098409,0.0575693956309006,0.025923008578245095,0.5851392751885558,block2_weighted_mean,block2_direct,1,"Protected around 0.032 of cap, fair around 0.044, walk-away max around 0.058.",,0,,,,0,
2776,Pape Sow,2004,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,insufficient_data,0.9710534345094164,4,0.8,low,4.0,6.033035752028802,0.2160086333898168,1.0,1.0,0.05692521866135552,0.052828902522154,0.0814333463581469,0.086836653749715,0.034007751227561,0.4176145614597936,block2_weighted_mean,block2_direct,1,"Protected around 0.053 of cap, fair around 0.081, walk-away max around 0.087.",,0,,,,0,
2750,Pavel Podkolzin,2004,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,insufficient_data,0.8633303105397991,0,,,,,,,,,,,,,,missing,mixed_fallback,0,Comp-based market anchor not supported.,,0,,,,0,
2762,Peter John Ramos,2004,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,insufficient_data,0.6994877920244933,0,,,,,,,,,,,,,,missing,mixed_fallback,0,Comp-based market anchor not supported.,,0,,,,0,
2737,Rafael Araujo,2004,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,insufficient_data,0.9700651638167712,3,0.6,medium,3.0,7.845078570939874,0.2248529891875194,0.0,1.0,0.022700028342587223,0.0145164392584925,0.0390438944715245,0.0693240901213171,0.0548076508628246,1.403744467724574,block2_weighted_mean,block2_direct,1,"Protected around 0.015 of cap, fair around 0.039, walk-away max around 0.069.",,0,,,,0,
2741,Robert Swift,2004,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,role_shifting_materially,0.8501660318345758,2,0.4,low,2.0,12.9993572267676,0.197145898146716,1.0,1.0,0.012474959683145001,0.0152491213562125,0.0277896185908582,0.0401993832265178,0.0249502618703053,0.8978267113933349,block2_weighted_mean,block2_direct,1,"Protected around 0.015 of cap, fair around 0.028, walk-away max around 0.040.",0.0609940524880708,1,0.0332044338972126,0.0457449311318583,0.020794669261552996,0,
2767,Royal Ivey,2004,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,role_shifting_materially,0.5959465573372057,4,0.8,high,4.0,6.109016616983829,0.2154517807466952,1.0,1.0,0.03458697960220902,0.0005881245883127,0.0362012588393994,0.0828079420344405,0.0822198174461278,2.271186695768834,block2_weighted_mean,block2_direct,1,"Protected around 0.001 of cap, fair around 0.036, walk-away max around 0.083.",0.0145698193592365,1,-0.021631439480162898,0.0139816947709238,-0.068238122675204,0,
2756,Sasha Vujacic,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.6168107069872466,5,1.0,medium,5.0,4.963641862732099,0.220095800242539,1.0,1.0,0.03092560725084095,0.0564599604780276,0.0819503105322671,0.1117620241622977,0.055302063684270104,0.6748243334904201,block2_weighted_mean,block2_direct,1,"Protected around 0.056 of cap, fair around 0.082, walk-away max around 0.112.",0.0771112304021813,1,-0.004839080130085799,0.020651269924153705,-0.0346507937601164,0,
2742,Sebastian Telfair,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.8774714703221824,3,0.6,medium,3.0,7.781885889101791,0.2153305434310029,1.0,1.0,0.022362730107317395,0.0033231295620437,0.025886590741807,0.0556174725867337,0.05229434302469,2.020132490457089,block2_weighted_mean,block2_direct,1,"Protected around 0.003 of cap, fair around 0.026, walk-away max around 0.056.",0.0391956373551465,1,0.013309046613339502,0.035872507793102804,-0.016421835231587197,0,
2752,Sergei Monia,2004,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,insufficient_data,0.7602072456776394,5,1.0,low,5.0,4.9957429803725475,0.2100110779120063,0.0,1.0,0.016081910422450336,0.0145698193592365,0.0205838873012138,0.0205838873012138,0.0060140679419773,0.29217357508669706,block2_weighted_mean,block2_direct,1,"Protected around 0.015 of cap, fair around 0.021, walk-away max around 0.021.",,0,,,,0,
2733,Shaun Livingston,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,insufficient_data,0.7936936804505581,5,1.0,high,5.0,4.980436540815483,0.2233992739224174,0.8,1.0,0.023382532197908437,0.0779545965120703,0.0779545965120703,0.095177232447171,0.01722263593510069,0.22093162822584783,block2_weighted_mean,block2_direct,1,"Protected around 0.078 of cap, fair around 0.078, walk-away max around 0.095.",0.0063053851397409,1,-0.07164921137232941,-0.07164921137232941,-0.0888718473074301,0,
2754,Tony Allen,2004,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.7814769627850944,5,1.0,medium,5.0,4.958412004952998,0.2230286179219381,0.4,1.0,0.05573273647539313,0.0519930675909878,0.0831540440835265,0.0981462312976381,0.0461531637066503,0.5550320999456191,block2_weighted_mean,block2_direct,1,"Protected around 0.052 of cap, fair around 0.083, walk-away max around 0.098.",0.0426039536468984,1,-0.0405500904366281,-0.009389113944089394,-0.05554227765073969,0,
2772,Trevor Ariza,2004,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,role_shifting_materially,0.8465417062061819,5,1.0,medium,5.0,4.915987034591415,0.2314768208502181,0.6,1.0,0.06024472946255965,0.086836653749715,0.109012119797542,0.1733102253032929,0.0864735715535779,0.7932473170338965,block2_weighted_mean,block2_direct,1,"Protected around 0.087 of cap, fair around 0.109, walk-away max around 0.173.",0.052828902522154,1,-0.056183217275388,-0.034007751227561,-0.1204813227811389,0,
2779,Vassilis Spanoulis,2004,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,insufficient_data,0.8191056778167053,2,0.4,low,2.0,12.326510620364528,0.2079217311384807,0.0,1.0,0.03576923682995003,0.011230652608366,0.0481977653943502,0.0828079420344405,0.0715772894260745,1.4850748544135797,block2_weighted_mean,block2_direct,1,"Protected around 0.011 of cap, fair around 0.048, walk-away max around 0.083.",,0,,,,0,
2751,Viktor Khryapa,2004,Low-Usage Interior Bigs,Midrange Shot Creators,Low-Usage Interior Bigs | Midrange Shot Creators,role_shifting_materially,0.9131999768198492,2,0.4,low,2.0,11.774190130173912,0.2155341651971016,0.0,1.0,0.0614785417265265,0.0365779896013864,0.095227520406971,0.1596715328467153,0.1230935432453289,1.2926257317135605,block2_weighted_mean,block2_direct,1,"Protected around 0.037 of cap, fair around 0.095, walk-away max around 0.160.",,0,,,,0,
101165,Alex Acker,2005,Fringe / Low-Opportunity Players,Balanced Three-Level Scorers,Fringe / Low-Opportunity Players | Balanced Three-Level Scorers,role_shifting_materially,0.7535693286705842,4,0.8,low,4.0,6.1443379436516,0.2146921938076926,0.0,1.0,0.04561444647854919,0.0018014360610895,0.0419723971043676,0.0564599604780276,0.0546585244169381,1.302249292100841,block2_weighted_mean,block2_direct,1,"Protected around 0.002 of cap, fair around 0.042, walk-away max around 0.056.",,0,,,,0,
101161,Amir Johnson,2005,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,role_shifting_materially,0.7624192267815392,3,0.6,low,3.0,7.8513404222527186,0.2198986656319349,1.0,1.0,0.01569559361804876,0.0173059377058436,0.0384568514971153,0.0565656565656565,0.0392597188598129,1.0208770955354425,block2_weighted_mean,block2_direct,1,"Protected around 0.017 of cap, fair around 0.038, walk-away max around 0.057.",0.0635470710571923,1,0.025090219560077003,0.046241133351348704,0.006981414491535803,0,
101154,Andray Blatche,2005,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,role_shifting_materially,0.7856638823718403,5,1.0,high,5.0,4.98500074206652,0.2138838440552477,0.4,1.0,0.05168899257088607,0.062177717135598,0.0940754191348924,0.0981462312976381,0.0359685141620401,0.38233700676332616,block2_weighted_mean,block2_direct,1,"Protected around 0.062 of cap, fair around 0.094, walk-away max around 0.098.",0.0519930675909878,1,-0.0420823515439046,-0.010184649544610201,-0.0461531637066503,0,
101106,Andrew Bogut,2005,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,role_shifting_materially,0.6593097409098087,5,1.0,medium,5.0,4.9908787242146,0.2119124988540155,0.4,1.0,0.06309964333919299,0.0719036491101923,0.125533344032435,0.1818181818181818,0.1099145327079895,0.8755803771115191,block2_weighted_mean,block2_direct,1,"Protected around 0.072 of cap, fair around 0.126, walk-away max around 0.182.",0.1733102253032929,1,0.04777688127085791,0.1014065761931006,-0.008507956514888892,0,
101115,Andrew Bynum,2005,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,role_shifting_materially,0.9081419560368784,4,0.8,medium,4.0,6.0476781149999255,0.2213867406198761,0.5,1.0,0.0687705074716947,0.0719036491101923,0.112225371508981,0.1733102253032929,0.1014065761931006,0.9035975985607264,block2_weighted_mean,block2_direct,1,"Protected around 0.072 of cap, fair around 0.112, walk-away max around 0.173.",0.2171056845753899,1,0.1048803130664089,0.1452020354651976,0.04379545927209699,1,Reserved salary suggestion demo player; exclude from future salary-model training/calibration.
101120,Antoine Wright,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.7441845447877314,4,0.8,high,4.0,6.169569302273524,0.2152259142294883,1.0,1.0,0.0335486821983528,0.0135496494697105,0.0418335502601784,0.0418335502601784,0.028283900790467897,0.6761056762947396,block2_weighted_mean,block2_direct,1,"Protected around 0.014 of cap, fair around 0.042, walk-away max around 0.042.",0.0365779896013864,1,-0.0052555606587919995,0.023028340131675897,-0.0052555606587919995,0,
101152,Bracey Wright,2005,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,insufficient_data,0.9480451973995088,2,0.4,low,2.0,11.023160392206696,0.2327323385384379,0.0,1.0,0.027197725813218394,0.0018014360610895,0.0264525863510143,0.0564599604780276,0.0546585244169381,2.0662828084801723,block2_weighted_mean,block2_direct,1,"Protected around 0.002 of cap, fair around 0.026, walk-away max around 0.056.",,0,,,,0,
101138,Brandon Bass,2005,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,role_shifting_materially,0.7116542126579553,3,0.6,medium,3.0,8.672082427748204,0.1982205649879453,1.0,1.0,0.022194450685219993,0.0145164392584925,0.0304436342203775,0.062177717135598,0.0476612778771055,1.565558091129716,block2_weighted_mean,block2_direct,1,"Protected around 0.015 of cap, fair around 0.030, walk-away max around 0.062.",0.0693240901213171,1,0.038880455900939595,0.0548076508628246,0.007146372985719102,0,
101139,CJ Miles,2005,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,role_shifting_materially,0.636803688963265,3,0.6,medium,3.0,8.005403493225552,0.2317528725382286,1.0,1.0,0.021817350290963048,0.0005881245883127,0.0283824466618263,0.047049967065023,0.0464618424767103,1.6369921532945342,block2_weighted_mean,block2_direct,1,"Protected around 0.001 of cap, fair around 0.028, walk-away max around 0.047.",0.0641247833622183,1,0.035742336700392,0.0635366587739056,0.017074816297195303,0,
101112,Channing Frye,2005,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,role_shifting_materially,0.9750253876988207,2,0.4,low,2.0,11.228804071431526,0.2234216751116728,0.0,1.0,0.04866540546625057,0.014251205981669,0.060045495964393,0.1117620241622977,0.0975108181806287,1.6239489176415938,block2_weighted_mean,block2_direct,1,"Protected around 0.014 of cap, fair around 0.060, walk-away max around 0.112.",0.0346620450606585,1,-0.0253834509037345,0.020410839078989503,-0.07709997910163921,0,
101111,Charlie Villanueva,2005,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.6294153783735167,4,0.8,high,4.0,6.309851214294408,0.2146608805369325,0.75,1.0,0.025996433315822992,0.1121578467153284,0.1124300486493821,0.1399830620118566,0.02782521529652819,0.2474891332948037,block2_weighted_mean,block2_direct,1,"Protected around 0.112 of cap, fair around 0.112, walk-away max around 0.140.",0.1126516464471403,1,0.00022159779775821065,0.0004937997318119058,-0.027331415564716285,0,
101108,Chris Paul,2005,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,role_shifting_materially,0.574071673349159,5,1.0,high,5.0,4.9952684788432276,0.2100295794066397,0.8,1.0,0.07942494472910298,0.0849523006134969,0.1218493948567371,0.1795734949494949,0.094621194335998,0.7765421768999976,block2_weighted_mean,block2_direct,1,"Protected around 0.085 of cap, fair around 0.122, walk-away max around 0.180.",0.2343240901213171,1,0.11247469526458001,0.1493717895078202,0.05475059517182221,0,
101147,Chris Taft,2005,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,insufficient_data,0.8497900784826314,3,0.6,low,3.0,8.237660977511062,0.2079109593559431,0.3333333333333333,1.0,0.02899699875171182,0.0164131752906314,0.0379965213598264,0.0808080808080808,0.0643949055174494,1.6947579202746157,block2_weighted_mean,block2_direct,1,"Protected around 0.016 of cap, fair around 0.038, walk-away max around 0.081.",,0,,,,0,
101137,Daniel Ewing,2005,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,insufficient_data,0.8492627725430999,3,0.6,medium,3.0,8.977935564963511,0.1969189600055936,0.3333333333333333,1.0,0.03558511353517175,0.0342153284671532,0.0670216237817561,0.1168434298040625,0.08262810133690929,1.2328573477415719,block2_weighted_mean,block2_direct,1,"Protected around 0.034 of cap, fair around 0.067, walk-away max around 0.117.",,0,,,,0,
101122,Danny Granger,2005,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,role_shifting_materially,0.8695000792184052,5,1.0,high,5.0,4.996492782288919,0.2085336780642034,0.6,1.0,0.03180700431394461,0.1914223168971915,0.2058054374266768,0.2343928571428571,0.0429705402456656,0.20879205517091792,block2_weighted_mean,block2_direct,1,"Protected around 0.191 of cap, fair around 0.206, walk-away max around 0.234.",0.172105719237435,1,-0.033699718189241806,-0.01931659765975649,-0.06228713790542209,0,
