Player_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,kmeans_cluster_k5,cluster_archetype_k5,own_cluster_distance_k5,cluster_0_onehot_k5,cluster_1_onehot_k5,cluster_2_onehot_k5,cluster_3_onehot_k5,cluster_4_onehot_k5,dist_to_cluster_0_k5,dist_to_cluster_1_k5,dist_to_cluster_2_k5,dist_to_cluster_3_k5,dist_to_cluster_4_k5,pca_1_k5,pca_2_k5,pca_3_k5,pca_4_k5,pca_5_k5
2562,Sasha Pavlovic,2003,2,Perimeter Wings & Connectors,3.7149671720694477,0,0,1,0,0,9.120105420796971,6.501007726570387,3.714967172069448,8.060319340080422,6.905003491800008,0.5326487185103898,-0.1597050451884475,-2.583303518344787,0.7881780285313074,-0.7555225044103028
2563,Dahntay Jones,2003,2,Perimeter Wings & Connectors,5.559484079510574,0,0,1,0,0,11.215511614527342,6.568059659447548,5.559484079510574,8.362246586230208,8.657468855785696,-1.0178223271432527,0.7109344460090323,-2.838729483410755,2.3480030822133404,-1.8352153202073165
2564,Boris Diaw,2003,4,Scoring Bigs / Two-Way Forwards,7.289425361438913,0,0,0,0,1,7.9821882127878805,9.42141109035796,7.7141561445786495,12.165130202932295,7.289425361438912,4.39563490123508,0.8294914645857644,-3.639814470136952,0.8264840235360621,3.552984520624765
2565,Zoran Planinic,2003,2,Perimeter Wings & Connectors,5.063006212872466,0,0,1,0,0,10.042925704296884,6.874781527887736,5.063006212872466,5.516845792442515,8.929486651471061,-1.8898576842231043,-2.092788251341384,-0.2240351582790135,-0.3033301955945755,-0.4082597143498909
2566,Travis Outlaw,2003,1,Low-Usage Interior Bigs,5.707186593650021,0,1,0,0,0,10.434425423307632,5.707186593650021,5.774463952866572,8.353692432767474,7.2289640139349975,-0.1130374735952354,1.616187103237606,-0.8499397340732582,2.159583235252833,-3.0963185145057093
2567,Brian Cook,2003,2,Perimeter Wings & Connectors,4.3515045751655546,0,0,1,0,0,9.224744426780116,4.881360039034231,4.3515045751655546,7.985227358327363,5.6990105382934555,0.6077784756841369,1.524774251961426,-0.5594742892687657,0.6108296284558863,-0.9768820433399488
2568,Carlos Delfino,2003,2,Perimeter Wings & Connectors,4.7532873296700515,0,0,1,0,0,10.958883620203538,5.4703262640541,4.7532873296700515,7.4190528452535425,8.58949998958736,-1.6133238760939783,0.6050950510151836,-2.597217807102808,0.9535747339828228,-0.7447355931771231
2569,Ndudi Ebi,2003,3,Fringe / Low-Opportunity Players,11.403796978706442,0,0,0,1,0,16.759335352171096,13.248393128077641,14.15389061573193,11.40379697870644,14.8281545721248,-4.46295114304275,-0.4135791682341199,5.699495111273571,3.1150593082278006,-1.3437554874242417
2570,Kendrick Perkins,2003,1,Low-Usage Interior Bigs,7.762059496718571,0,1,0,0,0,15.06683720289442,7.76205949671857,10.841913905922436,11.609829510120058,11.256634797270532,-2.1639617953291324,5.620786010778103,-1.0802964175438616,0.3264660133232096,-5.884245019627649
2571,Leandro Barbosa,2003,0,High-Usage Primary Creators,4.851579240640175,1,0,0,0,0,4.8515792406401745,10.316848357596903,6.8225625828814,11.768225665855212,6.241078209075347,5.838359015357797,-1.8090053308098744,-1.38110362947905,2.125809791729785,0.582128441863068
2572,Josh Howard,2003,4,Scoring Bigs / Two-Way Forwards,3.761838229203298,0,0,0,0,1,6.4614218247506905,9.385873825458377,8.266910641448268,12.083370432536386,3.761838229203298,5.941525339973998,1.690849738124372,0.8560096983122762,0.6185216475242056,1.3408383189985331
2573,Maciej Lampe,2003,3,Fringe / Low-Opportunity Players,7.314638107041363,0,0,0,1,0,14.785488407566648,9.306211641550883,10.07252574180168,7.314638107041362,12.484663943371382,-5.406264947901284,-0.7717247069291231,2.0720813478310656,-2.774163113153323,-1.087494933966635
2574,Jason Kapono,2003,2,Perimeter Wings & Connectors,4.178963177213037,0,0,1,0,0,9.145838092809514,7.127733543083655,4.178963177213037,8.758119897840835,6.840429352428946,1.129220419316154,-0.1290673957775507,-2.5712020485597296,1.7474653132343128,-1.6756643471213637
2575,Luke Walton,2003,2,Perimeter Wings & Connectors,6.187167520029648,0,0,1,0,0,9.665419446377998,7.988739848474593,6.187167520029649,9.908095941665769,8.119404664874875,1.2577349671267597,0.1065180547421684,-4.20252594593873,2.6077179780825914,1.4059284118051072
2580,Travis Hansen,2003,3,Fringe / Low-Opportunity Players,4.892021757169771,0,0,0,1,0,11.781936022107926,6.797499666980912,5.773284201984012,4.892021757169771,9.27657662353795,-3.345865091779432,-0.9153859097565972,-0.8057593099025839,0.0292330635356364,1.6279110915775077
2581,Steve Blake,2003,2,Perimeter Wings & Connectors,5.953354998199074,0,0,1,0,0,8.72442119164005,9.865225984168955,5.953354998199074,10.901227423617053,9.433208447569243,2.308844301267774,-2.6838924231577304,-5.682037250176726,0.9813073547416692,-0.26074551645457
2582,Slavko Vranes,2003,3,Fringe / Low-Opportunity Players,8.61139441737527,0,0,0,1,0,16.6567118023391,12.484384907320152,11.42678432986888,8.611394417375267,14.878411602464864,-7.022108004129386,-3.5570724051683524,-0.6130873843685728,2.0015287303124154,2.93595382994312
2583,Derrick Zimmerman,2003,2,Perimeter Wings & Connectors,8.48553396717251,0,0,1,0,0,12.782023271640352,9.188071345386815,8.48553396717251,10.116216114739997,11.539188268551124,-1.694850331497804,-0.2433461306497667,-3.2686837011154264,0.5401845757947228,0.275216685586982
2584,Willie Green,2003,2,Perimeter Wings & Connectors,5.735646764569988,0,0,1,0,0,7.978110848237071,8.848055051351706,5.735646764569988,9.036262509370353,7.645373872159749,1.921139865460078,-2.55326130596351,0.1644443472782645,0.3520357506472341,-3.118337639352611
2585,Zaza Pachulia,2003,4,Scoring Bigs / Two-Way Forwards,4.971841922271845,0,0,0,0,1,9.808239082985208,6.462277651027384,8.14390360274089,10.706248894764858,4.971841922271845,2.5370090076451333,4.469351185891751,0.4523655078378416,1.545978034223242,0.9277975983964436
2586,Keith Bogans,2003,2,Perimeter Wings & Connectors,4.381856819091703,0,0,1,0,0,8.526056920786152,7.2154664557222805,4.381856819091703,9.341057727494073,6.92773355706402,1.637450148016462,-0.1358171390112915,-2.9159406117599027,-2.849030633809433,0.1166195192765808
2588,Matt Bonner,2003,2,Perimeter Wings & Connectors,4.862892723990438,0,0,1,0,0,10.31909069238135,5.54120532939798,4.862892723990437,8.589522199109668,6.957282924920786,0.0782094916459637,1.855389081405264,-1.9182371123606443,-1.4824565582059916,0.2102567194986207
2590,Mo Williams,2003,0,High-Usage Primary Creators,4.9117183224619305,1,0,0,0,0,4.9117183224619305,11.466235363378091,7.776819756080431,12.310454448854722,7.6685130659532215,6.08036383108779,-3.410813035485582,-1.501178953487267,2.4598253959573024,0.4361448355190928
2591,James Lang,2003,3,Fringe / Low-Opportunity Players,6.581580095315802,0,0,0,1,0,15.146056718572348,7.28623689585175,9.357172003000237,6.581580095315802,12.177988243080495,-6.344328245893457,1.6172886737450818,0.3760366755326704,0.7941676751452243,0.2362176356210079
2592,James Jones,2003,2,Perimeter Wings & Connectors,5.825067388223022,0,0,1,0,0,11.191373935421685,7.356305960343505,5.825067388223022,9.394237333148745,8.541000494388092,-0.183686626939769,1.0425077393552582,-3.5596064304631185,2.636672869254536,-0.3632043970432804
2594,Kyle Korver,2003,4,Scoring Bigs / Two-Way Forwards,6.14912030772319,0,0,0,0,1,7.895654254699036,9.65569635655272,6.964803785496075,11.89098012396344,6.149120307723189,4.741090830394996,0.3689356745077333,-3.0328955896405456,1.7279958261671693,0.1122230078887948
2601,Andreas Glyniadakis,2003,3,Fringe / Low-Opportunity Players,5.9290744892847265,0,0,0,1,0,14.526067689377545,7.979087531710221,8.757610406447911,5.9290744892847265,12.154875711593249,-6.028996227310237,-0.3512053934813787,0.4994327405344494,0.6541829276491166,-0.3393520772000925
2602,Jerome Beasley,2003,3,Fringe / Low-Opportunity Players,7.450528939236714,0,0,0,1,0,15.856325685343057,12.162424131374246,11.99333553514126,7.450528939236715,14.19035936035382,-6.502359281900237,-3.502010308365097,4.8069967783279095,1.801444766877952,-0.2086810052186212
2730,Dwight Howard,2004,4,Scoring Bigs / Two-Way Forwards,8.095954556384191,0,0,0,0,1,11.344989138321582,11.91896376797853,13.657172641649776,15.822635570897603,8.095954556384191,7.006359538817248,6.772263963157703,4.870363462495945,-1.941172011015344,2.649304830004972
2731,Emeka Okafor,2004,4,Scoring Bigs / Two-Way Forwards,6.885485731609583,0,0,0,0,1,10.688300068257966,9.087442375858188,10.883456145364233,13.025542132142405,6.885485731609583,4.034191569349211,5.265441927310492,2.910079579426563,-2.8978975669843754,-0.3423480293779132
2732,Ben Gordon,2004,0,High-Usage Primary Creators,5.546559384993313,1,0,0,0,0,5.546559384993313,13.617776837281117,10.782218214747145,14.572408904121586,8.3441656221319,8.729106847834393,-3.02819234469431,2.9100003101063074,-0.0590633252624583,-2.825501292632061
2733,Shaun Livingston,2004,2,Perimeter Wings & Connectors,6.091903032035411,0,0,1,0,0,7.675383062867788,8.99227518995351,6.091903032035412,9.753519247489946,8.260135765641376,2.1151387075912824,-2.166233442457726,-3.07517086329409,-0.4410350743003544,1.6298181783086387
2734,Devin Harris,2004,0,High-Usage Primary Creators,5.39304622339701,1,0,0,0,0,5.393046223397011,10.454224867482644,7.37497394983294,11.782431205812276,7.3979111746241,5.345854586058546,-2.157579293473161,-1.6382260782333162,2.0753611751507406,0.5828198995983527
2735,Josh Childress,2004,4,Scoring Bigs / Two-Way Forwards,5.264445753741816,0,0,0,0,1,8.112078840170632,8.261739799874382,7.43619481610056,11.811173971240025,5.264445753741815,4.457888070509016,2.7488376734725146,-1.9271079959718775,-1.428468626420361,1.306398965750715
2736,Luol Deng,2004,4,Scoring Bigs / Two-Way Forwards,3.56285451122901,0,0,0,0,1,5.184235785351278,9.601509382920291,8.23723604457104,12.286945801218133,3.56285451122901,6.595093179995999,1.0852415874611094,1.180398424986768,-0.5479264858534619,0.1580690903802492
2737,Rafael Araujo,2004,3,Fringe / Low-Opportunity Players,5.2484346734292675,0,0,0,1,0,12.995296198079002,5.410393929392364,7.281368234195705,5.2484346734292675,9.557130699296332,-4.3576641339027,1.480852166628758,0.4892313939686352,-1.535086970518739,1.5775431163908888
2738,Andre Iguodala,2004,0,High-Usage Primary Creators,6.273941717730906,1,0,0,0,0,6.2739417177309065,11.928442198848716,10.074273466985343,14.185388248803125,6.996326272719101,7.759049614010413,0.3223622154638775,-0.5599940595119018,-1.0726552889388288,4.418008047215078
2739,Luke Jackson,2004,3,Fringe / Low-Opportunity Players,6.6307553839194915,0,0,0,1,0,12.13979000075611,8.78975480790459,7.118005134319073,6.6307553839194915,11.1322691359782,-3.1946316118451734,-3.0538009459873505,-0.1851862127023504,0.3168409130462334,-4.805558227097121
2740,Andris Biedrins,2004,1,Low-Usage Interior Bigs,6.705620601701065,0,1,0,0,0,13.256833531891184,6.705620601701065,10.258918916798722,12.407655185913855,7.912353789382844,1.1086435169168984,8.090349053513266,-1.1796733328836793,1.9484907137745533,0.9907650206565072
2741,Robert Swift,2004,1,Low-Usage Interior Bigs,6.834566636687455,0,1,0,0,0,14.428186766923513,6.834566636687455,8.683348965441041,8.039096342086408,10.78025364969798,-4.345479003017234,2.740719809667351,-0.90694036272848,-1.796045431970952,0.6017918434977714
2742,Sebastian Telfair,2004,2,Perimeter Wings & Connectors,6.358074501881597,0,0,1,0,0,7.245904530146254,10.47898178307865,6.358074501881596,11.159081577127868,8.97143912647528,3.504710128754241,-3.6252385692446767,-4.103301039178239,-0.1783611723298916,-0.6517316902913179
2743,Kris Humphries,2004,1,Low-Usage Interior Bigs,4.424104724464894,0,1,0,0,0,11.917274603617143,4.424104724464895,7.11985179979688,7.2035387691507085,7.945272506049108,-2.147098963601361,2.8996871626860643,1.095352491163839,-0.7015734103734665,-0.0802129814783327
2744,Al Jefferson,2004,4,Scoring Bigs / Two-Way Forwards,6.58090135562088,0,0,0,0,1,10.737672643472967,10.096787312737879,11.40492897285062,13.677510364143718,6.58090135562088,5.149734085179368,5.008621891505007,3.3165933915145174,2.426375294184632,-0.8223460231889216
2745,Kirk Snyder,2004,2,Perimeter Wings & Connectors,3.574167168630729,0,0,1,0,0,8.958369251108236,5.4052432866838735,3.574167168630729,6.933620769047351,6.647542708782988,-0.0704762359081845,-0.0600080345768088,-1.0914156992220891,-0.2120038383686188,-1.4717940518674413
2746,Josh Smith,2004,4,Scoring Bigs / Two-Way Forwards,4.286210256953947,0,0,0,0,1,6.529345438788608,9.527250501731102,9.11618573007147,12.622644141319434,4.2862102569539475,6.2640777129179295,2.283454457720177,1.5203072028662634,-0.9700145197723754,2.225999790316271
2747,JR Smith,2004,0,High-Usage Primary Creators,6.385294722392601,1,0,0,0,0,6.3852947223926,10.06466695909987,6.907811804538387,10.889915356615004,7.045745066123535,4.362339157378915,-2.2010373123045848,1.127474418610286,-0.4721097384151103,-0.2933373620723233
2748,Dorell Wright,2004,1,Low-Usage Interior Bigs,10.455588707689396,0,1,0,0,0,14.213682811921084,10.455588707689396,10.551844222649683,12.625316185422543,12.054318035456504,-0.4401692455546417,1.9226910283465652,-3.080991454463073,5.101957798559399,-3.9557868552858455
2749,Jameer Nelson,2004,0,High-Usage Primary Creators,3.8373826997310942,1,0,0,0,0,3.8373826997310942,11.010202979915562,7.35198190569575,12.312390580732215,7.32303286758944,6.355129031206706,-3.0434580040461867,-1.4386073655702671,-0.0072216023331262,-0.8689612128578104
2750,Pavel Podkolzin,2004,3,Fringe / Low-Opportunity Players,13.291206904872846,0,0,0,1,0,20.436193851593714,15.39527425668918,17.056352237002535,13.291206904872846,18.04872190425571,-8.315422639650604,1.0709145796869683,4.553802971718821,0.9260108211159104,5.24309021584325
2751,Viktor Khryapa,2004,1,Low-Usage Interior Bigs,5.504420997686923,0,1,0,0,0,11.758631428027428,5.504420997686924,6.027618415908921,6.9955642544716845,9.036964355642166,-2.543380543386845,0.9897622050640982,-1.313607225057483,-2.858478922258719,1.2142165978398305
2752,Sergei Monia,2004,3,Fringe / Low-Opportunity Players,4.946522812905037,0,0,0,1,0,12.514361116611243,7.644851700431684,6.506808296066381,4.946522812905037,10.330261929865143,-4.152966335016728,-1.6491937790233586,-1.010772114173452,-0.2938538662842365,1.1432220841157723
2753,Delonte West,2004,2,Perimeter Wings & Connectors,5.415675911252446,0,0,1,0,0,6.16070089377245,9.112944890914482,5.415675911252446,10.894259944514491,6.810385996083678,4.153651394824039,-1.6260766450249835,-3.532004884509676,0.2871103912983399,0.4686925517207801
2754,Tony Allen,2004,2,Perimeter Wings & Connectors,4.4401467817005855,0,0,1,0,0,7.742283887362194,5.909928591378765,4.440146781700586,8.296400599584677,5.6817372656468486,1.5848951835142882,0.4255805687592124,-0.4459032845810962,-0.5152105167924065,-0.8261281635092961
2755,Kevin Martin,2004,4,Scoring Bigs / Two-Way Forwards,7.387885714684227,0,0,0,0,1,8.557884328027402,11.922720813460625,10.346086504708552,14.068573368481271,7.387885714684228,6.865877964117958,1.0658961349601093,0.476331805575217,4.637629718751356,1.110413284297941
2756,Sasha Vujacic,2004,2,Perimeter Wings & Connectors,4.871997746149706,0,0,1,0,0,10.128841383655503,7.898691917892473,4.871997746149707,8.502591721218034,8.90174316023106,-0.2660527740425191,-1.2859428012601375,-3.538715565910052,1.3547914838948003,1.2041704454906677
2757,Beno Udrih,2004,2,Perimeter Wings & Connectors,5.7136562525063574,0,0,1,0,0,7.262292972091658,9.490498402394419,5.713656252506358,10.149706962323712,8.124448902577523,2.9497274509442946,-2.9551551483133567,-2.4122959197739995,1.8049422975441916,-1.4912453740395537
2758,David Harrison,2004,1,Low-Usage Interior Bigs,4.2147533803264245,0,1,0,0,0,12.089717801467774,4.2147533803264245,7.327737254486436,7.558687458302233,8.2011539337892,-2.120986522629243,3.474186643472722,1.3314132361990878,-2.368430291570354,-0.6026011568579481
2760,Anderson Varejao,2004,1,Low-Usage Interior Bigs,5.399059600864723,0,1,0,0,0,12.77340578481805,5.399059600864722,8.926392006033327,10.666936118970414,7.807745768260192,-0.2927620311736468,6.410355790246559,-1.7001625128985791,-0.35388253691203,0.7568405590831243
2761,Jackson Vroman,2004,3,Fringe / Low-Opportunity Players,8.921082145531923,0,0,0,1,0,14.931246516577712,9.30785829753233,10.269533767891211,8.921082145531923,12.561826855574996,-4.607583854228045,0.6533224311730176,0.1610497241651841,-4.3492280766415705,-2.257581804196942
2762,Peter John Ramos,2004,3,Fringe / Low-Opportunity Players,8.638140542809278,0,0,0,1,0,15.823397703978335,12.349237029295864,13.202811224968826,8.638140542809277,14.228768350695212,-5.6049793755311415,-2.235050786110829,8.193240571751167,0.8878982667393839,-2.0111163515460837
2763,Lionel Chalmers,2004,3,Fringe / Low-Opportunity Players,4.5200534648370585,0,0,0,1,0,11.15089620716723,7.9033814462483925,5.593773268924468,4.5200534648370585,9.968348290263911,-3.219985939167527,-3.11648922242033,-0.8723766246136301,0.2142816458459302,1.4216172343865476
2764,Donta Smith,2004,3,Fringe / Low-Opportunity Players,6.561070493684383,0,0,0,1,0,12.812977572210228,8.36021326850217,7.446562157482405,6.561070493684384,11.191174035835836,-3.854754562501408,-1.6310826028625982,-0.991744503077346,-1.38784693576935,-0.2844623648132552
2765,Andre Emmett,2004,3,Fringe / Low-Opportunity Players,7.215674990180957,0,0,0,1,0,15.704775995591444,10.476644346691174,11.367805722005091,7.215674990180954,13.503027669316369,-6.577424258470078,-0.7172250519168684,3.120656595320287,0.2407391358480525,2.143873198349354
2766,Antonio Burks,2004,3,Fringe / Low-Opportunity Players,7.446847031835238,0,0,0,1,0,13.163852779194995,9.814073819595448,8.459324402312394,7.446847031835238,12.365933276887166,-4.003484531198227,-3.2295236732521104,-1.873330659990482,-0.6130343076667436,-0.2664829475686282
2767,Royal Ivey,2004,2,Perimeter Wings & Connectors,4.275982396274427,0,0,1,0,0,10.377999680029939,7.175110492088875,4.275982396274428,7.909280013206237,9.215381551615382,-1.0555217313214116,-1.3030285825948484,-4.427932202023709,-0.0898562350218498,0.3014619979215949
2768,Chris Duhon,2004,2,Perimeter Wings & Connectors,7.476805891085832,0,0,1,0,0,8.915764666104051,11.278636016216714,7.476805891085832,12.284644553747478,10.4104460555933,3.2246806326008306,-3.1667829747207223,-6.018980639149678,-2.1711981754367384,2.464838068141826
2770,Justin Reed,2004,3,Fringe / Low-Opportunity Players,5.56104271362046,0,0,0,1,0,11.680267600911584,6.0539586963168075,6.238825040963693,5.56104271362046,9.251107963736217,-3.0741149769791374,-0.1604233418151317,0.0171234045809757,-0.495917238928901,0.2876760523447942
2772,Trevor Ariza,2004,1,Low-Usage Interior Bigs,3.995696693415035,0,1,0,0,0,9.479522837296768,3.9956966934150353,4.720023436673836,7.4833412503345045,6.1814944170080866,-0.1132654526399747,1.9427586238353367,-0.8821116196243634,-1.2928464096299697,0.3096664439047548
2774,Bernard Robinson,2004,2,Perimeter Wings & Connectors,5.132781019082409,0,0,1,0,0,11.058430608513289,5.865909510244603,5.132781019082409,6.336777734382253,8.78767602072674,-2.236462670314242,-0.1849912811708693,-1.844535671015884,-1.740305411705329,-0.0429267598943059
2775,Ha Ha,2004,3,Fringe / Low-Opportunity Players,6.948326946345623,0,0,0,1,0,15.866625906924867,8.451674509778101,10.488982196979572,6.948326946345621,12.617608808807926,-6.702209446077772,1.7128704990692003,1.3810307537739983,0.7196784895435985,-0.7455363313691813
2776,Pape Sow,2004,1,Low-Usage Interior Bigs,6.403499324017131,0,1,0,0,0,14.25830393397603,6.403499324017131,8.558077720094207,6.594384095095887,10.652492541369906,-5.010908141675928,2.2492839519181094,0.2357284217324888,-0.8998864231920859,1.7971139537449234
2779,Vassilis Spanoulis,2004,3,Fringe / Low-Opportunity Players,5.651779951273826,0,0,0,1,0,11.479779750836563,7.692916782237122,6.899939903161736,5.651779951273826,10.17631074190174,-3.061985240934431,-1.9475945243792967,0.8485658800946554,1.1151892774161196,-0.327163080932752
2782,Matt Freije,2004,3,Fringe / Low-Opportunity Players,7.236680649366648,0,0,0,1,0,13.275897781074693,9.224459859276553,7.8446747196596105,7.236680649366647,11.58717550175954,-3.992549437465379,-2.196193441424101,-1.2541205844749037,-1.661528892719938,2.30087289620418
2784,Luis Flores,2004,3,Fringe / Low-Opportunity Players,6.603132586101323,0,0,0,1,0,12.639214782199703,10.823310339499095,9.111818238651372,6.603132586101322,12.354436995654025,-3.6690196717453687,-4.950580176535505,2.6837681934309137,1.1050012889405545,-1.162931380646424
101106,Andrew Bogut,2005,4,Scoring Bigs / Two-Way Forwards,5.158450415784089,0,0,0,0,1,8.641914329104017,7.824016688522956,8.773811873181382,11.919628490148892,5.158450415784089,4.239546135802974,3.9720840979400855,0.6037592784244017,-2.5854922933835125,1.8974465591110083
101107,Marvin Williams,2005,4,Scoring Bigs / Two-Way Forwards,3.465674328835331,0,0,0,0,1,6.892728870429861,8.274776940329438,7.308988949227562,11.422285768231598,3.4656743288353313,4.970902711569476,2.223981210336337,-0.3729065008163962,-0.5189172588574508,0.9040517615706084
101108,Chris Paul,2005,0,High-Usage Primary Creators,6.775866188836921,1,0,0,0,0,6.775866188836921,16.419667479072537,13.489573232815186,17.300763870033382,11.80317110807127,10.77255719623191,-4.759830366293245,1.0116613113795254,-0.5440756651070432,2.542838296198666
101109,Raymond Felton,2005,0,High-Usage Primary Creators,5.343212299090448,1,0,0,0,0,5.343212299090449,13.393006054474283,9.864758554643782,14.374021080366322,9.392663509478268,7.784769383299774,-4.017791452435726,-2.251312174679447,-1.194039348653348,1.1298280677605876
101110,Martell Webster,2005,2,Perimeter Wings & Connectors,9.963650779156193,0,0,1,0,0,14.271853713858743,11.13582824419762,9.963650779156193,12.555767416633918,12.594788544442622,-0.8513420082290682,0.2241941468000601,-4.398245820921558,-4.716499414350192,-3.3037630686201305
101111,Charlie Villanueva,2005,4,Scoring Bigs / Two-Way Forwards,4.496431049109869,0,0,0,0,1,7.1438213993582025,8.679828812096936,7.95526312584754,11.402349859198306,4.4964310491098685,4.868940728785892,1.4318189176973992,2.619674791800504,-1.3861574218290689,-0.4746817531313483
101112,Channing Frye,2005,1,Low-Usage Interior Bigs,6.448487025933673,0,1,0,0,0,10.069759843822114,6.448487025933673,6.613660636214705,9.550707764292266,6.8896632622696865,1.049373681322465,1.9765428803945209,0.2328742033303579,-4.076178996078375,-2.649465243114601
101113,Ike Diogu,2005,1,Low-Usage Interior Bigs,7.493887487616792,0,1,0,0,0,11.633457904453474,7.493887487616792,8.89373269388654,9.206775951798976,8.411552628699454,-0.2598615982591311,2.1966302916712963,4.474359854955778,-1.5038609572400656,-2.2974244301638014
101114,Deron Williams,2005,0,High-Usage Primary Creators,5.878906763482725,1,0,0,0,0,5.878906763482725,15.38626578363884,12.053721337929499,16.23129652679881,10.910492084859154,9.77768386829278,-4.752594796820196,-0.5816534835919336,0.3600997865320317,2.737065858340994
101115,Andrew Bynum,2005,4,Scoring Bigs / Two-Way Forwards,6.673948356620077,0,0,0,0,1,11.437146512270557,7.349014448958083,9.776305030969048,11.467236526446554,6.673948356620076,2.006079711545484,5.737007896696782,1.5935351866562977,2.978105141896405,2.115877243536839
101117,Yaroslav Korolev,2005,3,Fringe / Low-Opportunity Players,8.409599169640948,0,0,0,1,0,15.82450459108053,12.522796364745481,11.651649683209417,8.40959916964095,14.787232480658798,-6.393002368827887,-4.1692027729363845,1.340381437466457,0.5831106793589078,4.973013676391727
101118,Sean May,2005,1,Low-Usage Interior Bigs,6.747816017942649,0,1,0,0,0,10.403539488866631,6.74781601794265,7.2342627971434945,7.528950310774564,7.879524132831093,-0.6442519390725997,0.3287120389135605,2.76156470720749,-2.542778000204544,-3.2251937726348343
101119,Rashad McCants,2005,2,Perimeter Wings & Connectors,5.347942897285042,0,0,1,0,0,6.590622579586181,8.555306083110791,5.347942897285041,9.42031334190597,6.273134874328657,3.0727166253887144,-1.867503568325196,0.3972916249413857,0.2344505570304737,-1.4650400612372276
101120,Antoine Wright,2005,2,Perimeter Wings & Connectors,5.055932102773144,0,0,1,0,0,10.880486321640399,6.793922472839422,5.055932102773144,8.612357985936855,8.19736130757432,-0.5836608816599965,0.8071057433001936,-4.449498916106502,1.8293688087506657,1.331899030722211
101121,Joey Graham,2005,1,Low-Usage Interior Bigs,4.4033651242976095,0,1,0,0,0,9.501659364479764,4.403365124297609,4.468046283688293,7.752801227109444,5.799295405958067,0.2409140099137467,1.914591527590676,-0.5550764922078667,-1.4084664914006906,-0.2041901889258006
101122,Danny Granger,2005,4,Scoring Bigs / Two-Way Forwards,5.853360586387538,0,0,0,0,1,6.7318689512359,11.816015167115877,10.254731782595655,14.02278226996396,5.853360586387538,7.896922275529152,0.9897643112946952,1.849117512435913,1.3159413544746617,2.690768837238051
101123,Gerald Green,2005,2,Perimeter Wings & Connectors,6.048769117082712,0,0,1,0,0,9.117633127830375,8.213590262567214,6.048769117082712,8.53264527034676,7.991927438577466,0.848611676007568,-1.6580636839088092,1.317088505795314,-1.4028204557011956,-1.5453352120604318
101124,Hakim Warrick,2005,4,Scoring Bigs / Two-Way Forwards,4.51827073065124,0,0,0,0,1,8.570287759339234,7.250320126076696,7.522057281406082,10.822083444644571,4.51827073065124,3.5750136386689797,2.9689125191921355,1.329187717968492,0.2189057939083811,-1.5664684712857395
101125,Julius Hodge,2005,3,Fringe / Low-Opportunity Players,10.968212368446283,0,0,0,1,0,17.041950188801046,13.898097682934523,13.565763870706027,10.968212368446283,16.409124477998876,-6.064563105719753,-4.0181498341714414,1.2546405004683057,0.6704230379651797,-4.351689672850695
101126,Nate Robinson,2005,0,High-Usage Primary Creators,3.9042863126526517,1,0,0,0,0,3.9042863126526517,10.18206590644184,6.880140528165942,11.412684656453632,5.589723366700197,5.905101095142485,-2.115571421091838,0.4129777960374236,1.2363784778091311,-0.3418101682104617
101127,Jarrett Jack,2005,0,High-Usage Primary Creators,5.266760338433102,1,0,0,0,0,5.266760338433102,10.313799376692872,6.916806973294974,12.082137928821993,6.839247670942664,5.692031135829641,-1.5959613829230377,-2.874470948415605,-0.0444918593661896,1.5747589266439732
101128,Francisco Garcia,2005,4,Scoring Bigs / Two-Way Forwards,5.008118099849521,0,0,0,0,1,7.317681308862205,7.74816065293348,5.331997083347859,10.29589012564468,5.008118099849521,3.5408923617261623,0.6272403432344875,-2.221879979915788,1.1097335667967108,0.8258708949434913
101129,Luther Head,2005,2,Perimeter Wings & Connectors,5.193652711729494,0,0,1,0,0,8.442238972557464,8.906509284592621,5.193652711729494,10.384936312412371,8.443669077201648,2.256487016258584,-1.7766669568099511,-3.560174419727383,-3.808407213496067,0.2825764902277297
101130,Johan Petro,2005,1,Low-Usage Interior Bigs,4.754002258964085,0,1,0,0,0,12.324738603678703,4.754002258964085,7.371413973085729,8.72785857311786,8.029443355848636,-1.5716166768458832,3.928255120506841,-0.593724061472162,-3.256598203052768,0.75189239417677
101131,Jason Maxiell,2005,1,Low-Usage Interior Bigs,4.956544195392282,0,1,0,0,0,12.63458441530447,4.956544195392282,8.264773550750443,9.595213408987481,8.213405578554955,-1.0583376184783913,5.1345667047421175,-0.0648773142291437,0.926806158889432,-3.124011447586414
101132,Linas Kleiza,2005,4,Scoring Bigs / Two-Way Forwards,4.641436093068803,0,0,0,0,1,8.53825980900621,6.242625989210947,5.5743912441068835,9.452066169839568,4.641436093068803,2.333166615382342,2.0410103553467,-0.2292768347780755,1.0019264617342067,-1.3074407595302096
101133,Ian Mahinmi,2005,3,Fringe / Low-Opportunity Players,10.148045303824192,0,0,0,1,0,14.056856998928918,11.091137043252365,12.241127226936616,10.148045303824189,12.2853591596778,-2.241208198379978,0.1111632892973707,7.753141217258944,2.150359678654248,-2.0559430788941864
