row_id,weighted_mse_total,attempt_mse,attempt_mass_in,attempt_mass_recon,attempt_corr,made_mse,made_mass_in,made_mass_recon,made_corr,rate_mse,rate_mass_in,rate_mass_recon,rate_corr
2740,0.005705832503736019,4.9221031076740474e-05,1.0,1.0,0.21105804962255095,2.3926744688651524e-05,0.4717608094215393,0.42841121554374695,0.2629856277295119,0.016898052766919136,196.39715576171875,186.765625,0.8242674493192906
1396,0.005762388464063406,0.00021335291967261583,1.0,0.9999998807907104,0.1875974711923585,9.315072384197265e-05,0.5263158082962036,0.4907054901123047,0.20261736344252074,0.016367655247449875,143.39300537109375,139.500244140625,0.9091577419344137
1049,0.005781268700957298,0.0007413771818391979,0.9999999403953552,0.9999999403953552,0.14825665140887387,0.00025033377460204065,0.5246636867523193,0.4352239966392517,0.16193351589545008,0.014368676580488682,140.38265991210938,136.10150146484375,0.9211912127547904
1512,0.005796808283776045,3.661972004920244e-05,1.0000001192092896,0.9999999403953552,0.264080259494883,1.2246754522493575e-05,0.4841270446777344,0.5088103413581848,0.24496156376055273,0.017243826761841774,196.66458129882812,193.51229858398438,0.9036020394175124
956,0.005813035182654858,8.824541146168485e-05,1.0,1.0000001192092896,0.13121058031083171,2.9244631150504574e-05,0.45847952365875244,0.4657227396965027,0.13235012533409743,0.017086632549762726,222.70111083984375,215.90863037109375,0.857505549398576
3031,0.005865754559636116,5.499605686054565e-05,0.9999999403953552,1.0,0.2437740236848159,2.364153078815434e-05,0.4699646532535553,0.4544290006160736,0.22714816162163504,0.0173613503575325,184.854248046875,179.09039306640625,0.8650205216167753
1695,0.005871088244020939,0.0001473682641517371,1.0,1.0,0.15628804582245362,9.428721386939287e-05,0.6608695983886719,0.5457746982574463,0.1647641031208951,0.016888299956917763,167.94114685058594,166.2670135498047,0.9309682646383326
1038,0.005883690435439348,0.0008292857091873884,1.0,1.0,0.12816798883756128,0.0003250498848501593,0.5612244606018066,0.4722641110420227,0.15045442296002892,0.014188063330948353,147.6343536376953,141.2611846923828,0.912683097357647
2935,0.005924014374613762,3.797091994783841e-05,1.0,1.0000001192092896,0.21555493445069465,1.143618192145368e-05,0.38447654247283936,0.4297722578048706,0.19531439471899192,0.017623823136091232,188.16305541992188,192.5289306640625,0.7818469693317154
1775,0.005942345596849918,3.641512375907041e-05,1.0,1.0,0.21620963755581984,1.3657114322995767e-05,0.5042856931686401,0.4686594307422638,0.264985646363769,0.01767681911587715,233.25559997558594,230.6064910888672,0.8688181385147967
2246,0.005947992671281099,9.163290087599307e-05,0.9999998807907104,0.9999999403953552,0.20063052535958925,4.378215453471057e-05,0.46268656849861145,0.44990018010139465,0.19294186138135466,0.017437733709812164,147.1468505859375,146.58570861816406,0.8808774372793766
694,0.005953197367489338,0.0007224422879517078,1.0,0.9999998807907104,0.13844867434757993,0.00031294094515033066,0.5716783404350281,0.46225887537002563,0.15806939009015233,0.014753444120287895,158.38616943359375,155.0126190185547,0.9003946027510166
1611,0.005968313664197922,4.951459777657874e-05,1.0,1.0000001192092896,0.31892727326154446,1.5248798263201024e-05,0.4125000238418579,0.4154159128665924,0.31140554307337653,0.017710650339722633,124.19890594482422,123.88594818115234,0.8277496372168228
