PLAYER_ID,PLAYER_NAME,season_num,season_string,DRAFT_YEAR,games_with_shots,shot_attempts,shot_makes,fg_pct,split,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24
2201,Eddy Curry,3,2003-04,2001,73,840,417,0.4964285714285714,train,2.138389,17.052017,-2.1570234,12.239745,16.412552,-17.288546,-13.668453,-1.9960957,10.188008,-6.687185,-8.919127,13.306948,4.8840246,4.881321,-4.7943954,-0.35807586,-12.195549,15.12841,-10.894643,5.4896154,-0.8673692,7.464389,-0.88887155,0.8439075
2201,Eddy Curry,4,2004-05,2001,63,730,393,0.5383561643835616,train,7.1914897,7.352131,-17.982555,9.846235,5.381592,-6.3347015,9.290429,-5.4165688,5.765641,-3.6512876,-10.166836,7.143179,17.820755,-13.129974,-8.030031,-1.3457323,-4.0203533,18.527763,5.7078733,-3.37223,-2.5140142,17.654385,-7.53097,4.929699
2202,Jason Richardson,1,2001-02,2001,80,1087,463,0.4259429622815087,train,13.239599,8.555948,-9.782965,9.818293,5.885289,1.2919141,3.4189162,-10.096285,6.102193,1.8642848,-4.45924,2.9860644,10.5408325,-13.786055,-3.5790584,-5.1499734,-4.7815356,5.657437,1.6094457,-3.7045858,-2.4921646,10.083069,-1.7594414,-0.84554887
2202,Jason Richardson,2,2002-03,2001,82,1159,476,0.4106988783433994,train,13.50119,6.478088,-4.123779,9.624126,4.4447565,-1.1489737,7.307454,-3.7216253,10.419523,1.4015602,-4.931836,5.2296915,11.264793,-15.262167,-4.375991,-8.47314,-7.2945747,2.366407,1.5174971,-6.7836933,-0.18993056,10.027676,1.1254586,-1.327364
2202,Jason Richardson,3,2003-04,2001,78,1283,563,0.4388152766952455,train,8.9984255,7.7055383,-8.831273,10.008584,3.6936824,3.6363184,6.845868,-8.320652,6.7925253,0.70494115,-10.631834,1.9075668,9.364006,-14.43408,-2.4558294,-8.911805,-5.9234924,8.073221,4.4757757,-2.6849062,0.60325766,9.320442,-1.4770445,3.426293
2202,Jason Richardson,4,2004-05,2001,72,1367,610,0.4462326261887344,train,11.2549,10.026481,-3.115963,12.090561,6.849855,-1.5504627,1.9998691,-6.722522,11.4440155,2.7031662,-6.0226855,4.6377225,6.8111057,-11.776004,-2.789824,-6.4652,-8.349928,5.5499077,0.48146462,-1.6480194,1.9091113,8.761906,-0.88849723,-1.2758276
2203,Shane Battier,1,2001-02,2001,78,960,412,0.4291666666666666,train,9.522637,3.962932,-7.183036,10.259699,0.96590424,5.7793417,5.6368885,-5.705709,5.279418,0.9362667,-10.173616,4.5821934,10.877459,-14.413422,-2.405066,-8.231046,-7.0074005,7.439802,5.4827304,-4.8759966,1.5438285,11.759737,-0.06532097,-2.8837855
2203,Shane Battier,2,2002-03,2001,78,569,275,0.4833040421792619,train,1.5554017,13.536386,-1.3814892,17.041904,13.208088,-1.974745,0.9896321,-3.4317524,14.416093,-2.9725254,-8.141298,-1.1416458,11.106568,-4.3938313,1.8962297,-1.5516582,-6.186668,14.6166,-9.86746,3.3826249,6.465953,9.568198,0.93676436,-3.2491252
2203,Shane Battier,3,2003-04,2001,78,541,242,0.4473197781885397,train,16.031664,6.587804,-6.5110545,8.347792,2.0360627,-1.4955468,6.9504395,-8.0747,6.8225513,-1.6452246,-6.740478,7.149596,8.381932,-13.1121235,-0.9840829,-3.969771,-8.186352,-6.971196,4.0381513,-9.036463,-7.1997695,13.7729435,0.122006774,-3.9091935
2203,Shane Battier,4,2004-05,2001,80,612,271,0.4428104575163398,train,12.476236,7.511003,-4.9491496,10.613621,6.7107162,2.7678268,6.8276153,-4.4879704,9.313466,3.712687,-5.660883,6.0097284,10.891786,-15.7119255,-2.3202434,-5.606428,-6.5330453,10.060019,3.634055,-3.5647426,3.932801,12.592881,0.77889836,1.008184
2204,Eddie Griffin,1,2001-02,2001,73,666,244,0.3663663663663664,train,8.411142,8.297935,-8.969521,11.612251,4.6835833,1.202247,0.9827379,-8.892582,4.781633,1.9176846,-7.8853216,2.2009597,12.584654,-14.621674,-2.350644,-3.0096974,-5.049716,1.6676539,4.196102,-5.6774054,-2.8968017,6.4123635,5.2147946,2.0327573
2204,Eddie Griffin,2,2002-03,2001,77,678,271,0.3997050147492625,train,10.74432,7.9848576,-9.332275,7.166708,1.7354338,0.8475796,-0.1789372,-7.4518275,5.507509,2.4037952,-10.462194,5.849931,9.849281,-12.9635105,-5.9396505,-4.869763,-7.664649,3.3797975,1.6636995,-4.1480184,-2.093849,7.347604,2.128355,-1.2418242
2204,Eddie Griffin,4,2004-05,2001,69,522,202,0.3869731800766283,train,10.795376,10.291311,-8.005217,5.4381895,7.248977,4.323835,1.8560799,-8.81495,6.3665967,5.4492464,-7.2362423,7.1098857,7.107842,-8.446329,-1.7260101,-6.1047606,-9.634775,6.1131983,0.9859576,-0.22198626,0.7412163,8.283342,2.379691,-2.3704877
2205,DeSagana Diop,1,2001-02,2001,14,29,12,0.4137931034482758,train,-2.801093,0.30339664,-13.856872,14.276111,-0.21860492,-3.5955744,13.804714,-15.538431,0.16519356,-14.911343,-9.4628525,-4.0428195,9.248928,-9.630146,2.8582578,2.243867,-5.781039,5.8832207,16.895256,-0.6371571,-0.7418534,26.043686,-17.98443,11.88255
2205,DeSagana Diop,2,2002-03,2001,63,154,54,0.3506493506493506,train,-0.9219887,3.5838873,-13.808951,13.454508,-1.1071136,-6.048419,3.9114254,-3.3894453,4.655686,-5.4242954,-15.45183,0.9739076,15.672689,-14.763621,-1.5132906,-1.6490811,-15.499819,13.330606,11.476718,-7.2380443,-5.2233906,14.284895,-9.202763,9.466801
2205,DeSagana Diop,3,2003-04,2001,45,147,57,0.3877551020408163,train,-0.14612186,3.8690155,-9.118974,5.4101663,3.9714065,-6.3815045,15.527361,-2.6157565,2.2510042,-2.1086793,-17.875696,6.332595,16.866085,-13.263084,-4.8215427,-7.278683,-8.122783,11.709377,7.455658,-3.58542,-0.681111,15.089861,-11.852451,8.990819
2205,DeSagana Diop,4,2004-05,2001,28,69,20,0.2898550724637681,train,3.1714735,6.6811104,-12.063515,8.16202,6.375807,-7.498296,3.585745,-8.001101,-0.04024887,-6.010001,-17.359737,0.34653926,12.900132,-9.791048,-15.178772,-10.650115,-13.915037,8.427298,8.0363035,-0.08857906,-6.162657,13.858116,-4.9815083,13.295326
2206,Rodney White,1,2001-02,2001,15,60,21,0.35,train,10.988983,7.412557,-8.971246,12.697119,3.4365053,2.114925,5.1792316,5.55104,3.659993,3.23829,-18.649406,7.359668,20.96069,-22.0536,2.6545458,-8.178225,-6.8585987,21.520348,7.506116,0.046253383,-3.1652792,7.753071,10.338613,1.4318557
2206,Rodney White,2,2002-03,2001,71,638,260,0.4075235109717868,train,8.84292,6.825823,-9.297422,12.608195,3.9107082,-0.47202033,1.7230262,-9.0442295,7.101605,-0.47150135,-9.247177,3.038867,3.1148658,-15.690814,-2.8811033,-5.135466,-9.720891,8.511483,2.551577,-3.5420117,-4.0258594,13.105843,-0.88236344,4.765828
2206,Rodney White,3,2003-04,2001,71,467,215,0.4603854389721627,train,8.5446005,9.4933815,-9.781278,9.808413,1.7513785,-1.8667085,7.4168453,-7.781034,7.075154,0.018210866,-8.669684,3.691488,8.912875,-13.242105,-1.7060782,-1.5306458,-7.1330733,5.516201,3.1459775,-6.0211926,-0.17633128,13.035904,-2.337477,-1.3765755
2206,Rodney White,4,2004-05,2001,54,288,121,0.4201388888888889,train,11.601028,7.808058,-6.5890994,15.732058,4.1384935,-2.1438375,12.205681,-1.1143414,11.17159,-1.1807876,-4.42434,0.5053705,16.30079,-15.581575,-2.8490767,-5.8875656,-2.9196472,1.6111577,1.7226094,-3.1373565,2.912293,9.761127,-0.11274183,3.1479197
2207,Joe Johnson,1,2001-02,2001,77,584,251,0.4297945205479452,train,13.58438,5.6759443,-3.7036645,14.43713,5.314192,0.538351,5.816485,-3.2797697,10.263968,-0.616583,-10.17182,1.8317223,10.016045,-13.385717,1.9970751,-7.3273206,-5.255,9.307364,3.49725,-5.3667784,-5.1077867,10.777258,0.79146063,-0.11372566
2207,Joe Johnson,2,2002-03,2001,81,795,316,0.3974842767295597,train,8.91556,7.931351,-8.7167635,9.775428,2.2463017,5.40469,7.2829742,-6.1051574,4.3282766,2.5899835,-11.108981,4.2597837,5.9062076,-12.078537,-0.075312436,-8.769678,-7.069683,6.7280707,4.5375624,-3.656577,0.5791578,11.31135,-0.10273206,0.48228383
2207,Joe Johnson,3,2003-04,2001,82,1287,555,0.4312354312354312,train,7.1953177,8.734818,-10.258023,10.851041,6.9086623,1.078016,7.8338037,-9.206127,3.732669,-0.44246364,-10.864218,1.1327701,3.5145993,-14.830143,-3.3348112,-7.475041,-5.1727138,9.763088,2.241603,-1.6091993,-5.470802,12.185768,-0.10226858,4.534731
2207,Joe Johnson,4,2004-05,2001,82,1171,544,0.4645602049530316,train,14.820298,1.9433477,4.3569217,6.9120097,2.0140119,-1.6456435,7.891205,-3.875578,1.664631,5.2076244,-4.118474,4.8181124,10.488076,-14.165293,0.21290466,-3.6985252,-0.68678546,-11.581324,-2.3639617,-7.9483995,6.133359,3.4830847,8.578997,-7.0804935
2208,Kedrick Brown,1,2001-02,2001,24,70,23,0.3285714285714285,train,11.819105,11.414877,-13.189352,15.169189,4.513891,0.71939665,6.2768593,6.9850187,0.99911124,-3.3964036,-13.68333,2.6941788,12.201817,-26.832745,-1.7130077,-11.730921,-3.3547459,20.54525,6.690276,4.7190495,0.907907,12.142246,8.457048,4.762226
2208,Kedrick Brown,2,2002-03,2001,45,170,61,0.3588235294117647,train,7.189296,6.52778,-9.025045,9.362373,11.242775,-2.9619708,6.2638593,-10.344911,5.5244584,-0.9151101,-14.069296,4.829838,0.54370785,-12.315116,-3.7686546,-10.982129,-3.9857807,9.664839,6.1461334,-1.0825955,-12.492647,10.202368,-3.6086526,11.487827
2208,Kedrick Brown,3,2003-04,2001,52,254,117,0.4606299212598425,train,13.582699,7.0002384,-3.4816124,15.008932,6.4501424,0.46657604,4.005107,-6.8411007,12.258213,-6.635907,-4.158256,3.9807868,12.738415,-15.5451145,-7.449109,-5.487121,-4.7094755,5.858466,-0.90325564,0.348154,-1.5300636,7.590563,2.3341384,-4.949796
2209,Vladimir Radmanovic,1,2001-02,2001,58,354,146,0.4124293785310734,train,11.97803,6.6017904,-9.8369055,8.888672,2.485938,6.4402394,8.460215,-4.5674,2.346547,7.6984024,-2.9948232,5.9481497,15.720865,-21.05307,-3.4435053,-9.947739,-5.251257,5.2714167,0.3990115,0.62977684,1.0124271,6.42879,3.9789062,-5.714829
2209,Vladimir Radmanovic,2,2002-03,2001,71,666,274,0.4114114114114114,train,13.964209,7.91455,2.7163436,7.980336,5.334542,-7.7993526,2.803356,-3.5964043,12.737183,-0.12330854,-5.3676233,10.75481,8.647278,-11.741817,-3.6766214,-5.911048,-9.8326,-8.012292,0.86864924,-5.6778345,3.5120564,8.732404,0.9962574,-6.9629846
2209,Vladimir Radmanovic,3,2003-04,2001,77,810,345,0.4259259259259259,train,13.057554,2.3085432,-5.4779873,6.72585,0.006591916,0.4089443,9.553847,-5.6456275,3.868475,6.9406447,-3.8565736,4.4201474,7.6463118,-19.356834,-4.984265,-6.494445,-3.6536796,-7.0736732,2.9010792,-4.762974,-1.3699418,5.864994,3.643282,-1.5935049
2209,Vladimir Radmanovic,4,2004-05,2001,63,647,267,0.4126738794435858,train,15.3066845,9.667824,-3.0496855,7.5475636,2.6242244,-2.7300835,4.6958895,-4.9790826,9.49473,3.400629,-6.904908,6.488643,9.374601,-13.914078,-0.9725368,-7.8486066,-7.2412853,1.581968,6.6827297,-5.0798435,0.6495162,8.362947,-0.09729838,-3.4183807
2210,Richard Jefferson,1,2001-02,2001,79,591,270,0.4568527918781725,train,7.083499,7.9989977,-8.149966,12.402746,10.281712,-2.096801,7.2307076,-4.1544347,7.5651383,-1.1691488,-11.086552,1.19926,9.385697,-12.026235,-0.8000158,-5.166707,-7.6172137,8.421499,3.0226443,-3.227962,-1.9941518,14.204275,-4.617332,4.6352296
2210,Richard Jefferson,2,2002-03,2001,80,911,456,0.5005488474204172,train,6.090457,7.9593678,9.122546,9.565786,2.6089036,-14.560636,-6.3952866,-4.8563514,15.786791,-1.3259025,-6.451456,7.7417507,4.5836353,-1.1658459,0.32845652,-8.4739275,-5.8993134,-0.24642599,-5.5562525,-1.5848534,5.861166,4.6109447,-5.2502966,-6.4026513
2210,Richard Jefferson,3,2003-04,2001,82,1115,555,0.4977578475336323,train,0.37353647,11.3155155,10.839384,8.351464,9.723037,-15.770215,-7.0513945,-7.202776,10.91081,0.19105804,-2.2504907,9.57666,-2.4395409,0.9781182,0.700541,-4.109833,-7.212083,3.3701034,-6.602439,2.154348,9.655727,8.352856,-2.762743,-5.253387
2210,Richard Jefferson,4,2004-05,2001,33,564,238,0.4219858156028369,train,4.1826606,10.460423,-9.312004,11.672855,2.3689625,3.7680697,7.108826,-10.726988,5.698762,0.5193105,-10.569773,0.6615635,0.5693157,-16.763649,1.8000524,-4.919107,-7.9966426,9.337557,4.931738,-3.6381302,-3.8478608,11.813625,1.600001,5.9365373
2211,Troy Murphy,1,2001-02,2001,78,422,178,0.4218009478672986,train,6.7354794,7.3115673,-3.2786317,12.607395,4.329751,2.9338841,8.515507,-4.336651,8.249396,1.7856152,-12.430184,0.7636797,6.6154146,-18.016487,2.9750698,-7.1604257,-8.810794,10.697434,5.7403107,-6.297453,0.64590406,12.337688,-3.2388804,5.403351
2211,Troy Murphy,2,2002-03,2001,79,749,338,0.4512683578104139,train,15.239634,7.7282166,-11.521845,14.412304,0.088599116,2.4737427,4.127425,-9.551046,6.5804996,-0.14990321,3.3242326,-1.5462251,9.612841,-24.326267,-5.4686184,-5.3982477,-2.4976928,-2.9128358,-2.50408,-0.7367742,-3.8837533,12.059048,11.893707,-0.700078
2211,Troy Murphy,3,2003-04,2001,28,243,107,0.4403292181069959,train,10.040773,8.299947,-3.0126362,8.067993,3.127122,-0.8685033,9.226991,-9.24234,6.768875,2.4608605,-10.952089,2.691637,1.9479486,-12.085411,-1.6256907,-9.052288,-9.1058655,2.4446557,9.022335,-4.6118298,-6.554517,10.940277,-4.543078,-2.4426472
2211,Troy Murphy,4,2004-05,2001,70,947,392,0.4139387539598733,train,12.18441,8.532974,-5.6869717,8.789221,6.066099,-2.7399697,-0.9030514,-7.4855967,9.307648,0.30276325,-2.2926898,4.010263,3.5459385,-12.929511,-4.0475836,-7.0745106,-5.305445,-1.5622246,1.1457351,-1.4655879,-0.7068207,11.561252,0.6632024,-3.2176054
2212,Steven Hunter,1,2001-02,2001,41,147,67,0.4557823129251701,train,11.38457,13.706711,-10.896018,8.96549,5.5096035,-6.4805994,1.9565456,-12.706114,5.8970704,-6.337943,-15.391438,4.9082866,6.6592293,-15.232662,-0.40903127,-7.172528,-6.1969743,13.182247,13.875439,-3.37639,-17.22663,1.2351657,3.4244466,18.614609
2212,Steven Hunter,2,2002-03,2001,30,103,56,0.5436893203883495,train,8.904988,15.15901,-15.475166,9.582167,5.895322,-9.273709,15.70433,-4.246606,-0.2796871,1.4981076,-22.811676,-2.438395,-4.069423,-6.5367365,4.5913973,8.317836,-13.611377,13.005739,12.249339,3.9633853,-23.984371,18.118114,-6.5136423,1.6931381
2212,Steven Hunter,3,2003-04,2001,47,155,82,0.5290322580645161,train,5.33065,9.463173,-15.363884,7.6142693,4.2200828,-10.877729,2.0468297,-4.7826614,1.9657302,-8.485333,-22.474453,7.237931,8.220473,-13.223227,-10.892054,-3.5051198,-10.66537,7.1714973,7.8104167,0.9132185,-9.577957,9.958113,-8.915657,17.416647
2212,Steven Hunter,4,2004-05,2001,66,219,135,0.6164383561643836,train,4.002757,2.8103242,-6.887145,6.345783,8.583888,-4.1435347,7.663345,-12.529168,2.2281003,-9.8784485,-15.319036,5.8814163,7.598773,-15.50516,-6.488836,-7.9324574,-2.1795487,7.3962393,5.3833265,-1.4465106,-4.786239,14.520714,-13.150391,17.09549
2213,Kirk Haston,1,2001-02,2001,15,39,11,0.282051282051282,train,9.39062,14.843376,-8.352764,4.176889,8.849087,-1.1670233,0.99005556,-12.915007,1.7806914,-15.044401,-8.519848,0.21394551,-0.12124872,-18.895317,7.782745,-11.580302,-14.734531,5.997885,3.9397347,-0.8001151,-9.9238615,8.995216,-8.027609,15.010901
2214,Michael Bradley,2,2002-03,2001,63,312,151,0.483974358974359,validation,18.796844,9.4201,-9.443457,8.401968,10.740164,-3.270101,-1.4337988,-10.929527,-0.2450037,-6.0957003,-9.399642,4.2926903,7.4963017,-9.510899,-6.48217,-5.6996374,-3.3081331,2.6082644,11.827007,-6.993356,-9.428233,24.66285,-6.784447,3.338059
2215,Jason Collins,1,2001-02,2001,74,278,117,0.420863309352518,train,20.060204,2.6743522,-5.7006574,4.8860445,3.903192,-13.577179,2.4939616,-4.797984,9.087341,-3.2030773,5.9000764,7.486416,6.5979767,-20.510939,-5.828064,-9.084539,2.2569253,-14.142595,-0.30558974,-13.413284,-5.7113414,13.203484,1.2440506,-2.3422928
2215,Jason Collins,2,2002-03,2001,79,337,140,0.4154302670623145,train,3.1381228,9.872547,-12.022356,7.2572594,1.8736371,-2.907133,17.328264,-8.611553,4.8869314,2.0414298,-18.111904,6.559128,8.577802,-13.873538,-1.9132284,-1.3519702,-15.011369,17.518837,4.0025015,-1.1478388,-12.818287,10.816131,2.0567842,2.4975061
2215,Jason Collins,3,2003-04,2001,77,384,163,0.4244791666666667,train,9.704047,9.692329,-11.512266,9.01165,8.138899,-2.5242853,6.027244,-6.9441576,4.0363417,2.7564468,-10.176449,9.187331,3.7773633,-12.677801,1.0887697,-3.102219,-10.00885,2.2786348,4.5188837,-7.866707,-14.393974,14.623806,-2.87041,5.7128015
2215,Jason Collins,4,2004-05,2001,80,450,186,0.4133333333333333,train,7.0974092,10.3042145,-8.03466,14.85379,5.8873425,3.2074206,10.17492,-7.5605297,8.230284,-1.0576345,-7.6670403,-0.7797712,12.173141,-16.090935,1.0218129,-3.2231574,-12.914754,12.868172,4.6879997,-1.2731729,-2.8514183,11.838418,4.806218,2.9092546
2216,Zach Randolph,1,2001-02,2001,35,107,48,0.4485981308411215,train,3.082983,6.844514,-13.012865,9.225881,11.4509735,-0.8303722,-0.392241,-13.42329,-0.08989835,-7.940737,-19.670933,11.697661,1.8876795,-7.0686293,-7.0534754,-1.49249,-10.684162,4.4973836,2.8953872,-1.2066619,-13.967958,13.136376,-0.3400154,13.751747
2216,Zach Randolph,2,2002-03,2001,75,514,264,0.5136186770428015,train,9.979202,12.396669,-12.389803,12.213516,6.4757314,-3.1139114,2.0295036,-9.99371,1.5177908,-2.761322,-19.95352,2.165746,-0.4389119,-11.469971,1.5181811,-4.762451,-4.906622,7.9816427,9.905083,-2.0426738,-13.008793,11.561171,2.4727874,13.06378
2216,Zach Randolph,3,2003-04,2001,81,1367,663,0.4850036576444769,train,14.303873,5.9471884,-8.113214,6.167834,1.002199,0.505587,7.28489,-8.224867,4.8345833,-0.2666644,-11.918276,5.5394897,5.812784,-15.175362,-4.176349,-8.321823,-7.140785,10.065594,4.199628,-5.0887184,-4.0574565,15.169756,-2.9618387,-1.3929176
2216,Zach Randolph,4,2004-05,2001,46,741,332,0.4480431848852901,train,5.9818945,8.756541,-10.980343,9.655605,5.7345715,-1.6332841,12.255217,-9.373728,4.5447474,1.7146966,-10.70429,0.054765463,4.3639445,-12.348647,-0.012445748,-4.5232472,-6.721773,5.570572,6.3113813,-5.643236,-9.794474,13.462282,-4.7825103,4.7386413
2217,Brendan Haywood,1,2001-02,2001,54,221,109,0.4932126696832579,train,12.444996,11.555178,-6.8697796,6.7479916,10.529852,-4.9349966,0.36514378,-14.31682,3.9958096,-8.877896,-16.64699,4.3987093,4.847403,-15.044442,-4.3102164,-10.485833,-6.2101727,12.627251,9.452932,-3.1084611,-18.2426,2.774764,-0.6845107,15.245323
2217,Brendan Haywood,2,2002-03,2001,78,339,173,0.5103244837758112,train,7.2662873,13.2594385,-12.188979,10.805382,7.1129217,-0.5291842,7.7682414,-13.64709,4.1758723,-2.7537653,-14.71386,-1.1794679,-1.2831197,-10.824274,3.9876652,-5.8123612,-7.2527122,8.897558,8.739514,-2.2273226,-13.074716,9.479322,1.4186109,12.904064
2217,Brendan Haywood,3,2003-04,2001,76,388,200,0.5154639175257731,train,2.79672,5.395842,-5.1672473,3.020523,14.269275,-0.18221962,12.029869,-15.352749,-2.3491435,-2.385364,-15.175043,9.530033,4.9799013,-10.394784,-0.3547601,-0.15309095,-8.649827,3.3390617,3.4510918,-1.9412255,-9.281553,16.426327,-11.42542,11.54259
2217,Brendan Haywood,4,2004-05,2001,68,427,239,0.5597189695550351,train,6.6563373,7.9920707,-12.903061,9.182166,10.08466,-7.503682,0.730113,-7.4193735,-0.064584255,-10.089893,-17.836765,8.974209,6.5172377,-13.936674,-6.387794,-6.825678,-3.250343,7.4264355,7.7975364,-1.1332366,-6.3199034,14.08176,-7.8604445,17.444674
2218,Joseph Forte,2,2002-03,2001,12,35,10,0.2857142857142857,train,-3.2161098,7.0148053,-5.6408362,5.860099,6.503227,-3.0269566,2.4302762,-10.00792,-2.0280366,-18.452599,-16.616806,-0.5889404,4.8956704,-20.469671,-4.9755106,-13.035114,-8.132067,3.3244781,5.542841,-3.3239925,-6.046946,15.802982,-11.145293,11.582363
2219,Jeryl Sasser,2,2002-03,2001,66,206,64,0.3106796116504854,train,4.653691,10.842206,-9.598825,9.491075,3.279081,-0.40187055,5.6079655,-10.594639,5.2118535,-3.8408425,-11.726224,-2.5868385,9.64445,-12.80979,-0.8372016,-10.0741,-15.921854,11.826769,11.008721,-3.9161592,0.2866588,12.668396,-2.109621,5.0110865
2220,Brandon Armstrong,1,2001-02,2001,28,85,27,0.3176470588235294,train,0.40474367,7.4729414,-4.6140594,8.949217,6.795411,6.9070272,4.367873,-9.099954,3.7266297,-0.8612077,-14.573794,2.9484515,21.496353,-7.02977,-1.5200901,-9.3613405,-18.076763,15.688018,5.243554,-2.6071289,8.734438,10.486127,-5.5076284,-0.7425175
2220,Brandon Armstrong,2,2002-03,2001,13,27,9,0.3333333333333333,train,11.709162,8.8803215,-11.760589,4.691346,8.000315,-11.094328,11.411204,-0.7510399,2.956681,-1.8755624,-20.28078,10.289438,4.8028755,-16.127598,-3.3735535,-3.7445786,-17.8863,26.209991,2.874445,4.403719,-19.68776,10.318012,2.814694,5.0942397
2220,Brandon Armstrong,3,2003-04,2001,48,175,65,0.3714285714285714,train,14.560787,6.2172914,-11.433739,8.90321,-5.410863,6.76114,0.5762656,-10.321239,4.4918203,3.7576861,-4.8559027,6.3089223,9.782481,-21.052795,-5.3329573,-6.895937,-10.160474,9.295987,0.20714962,-1.9111121,-2.9146764,6.359007,3.2157073,-1.222539
2221,Raul Lopez,3,2003-04,2001,79,516,223,0.4321705426356589,train,7.556369,4.39741,-11.27061,9.667688,3.7310355,1.4584355,9.136803,-7.3789024,5.1945114,-1.6833913,-7.4820414,3.7676039,6.280837,-12.308042,0.088246465,-6.1568437,-5.876279,6.6776667,1.847462,-4.3456583,-5.0450916,15.431248,-2.6128378,1.483599
2221,Raul Lopez,4,2004-05,2001,29,135,57,0.4222222222222222,train,15.247049,14.753632,-2.3932297,6.634822,7.6957703,5.800763,0.34352422,-12.109585,8.052387,6.987441,-5.4547834,9.288977,8.579964,-14.684088,-3.04575,-6.0849504,-9.073113,12.6221485,-4.9013834,2.7763271,1.4340181,5.9871793,4.087021,-11.112175
2222,Gerald Wallace,1,2001-02,2001,43,175,75,0.4285714285714285,train,-0.6935861,3.3769426,-8.8542595,16.982004,5.357465,-3.0401442,5.2325125,-9.058567,4.8756194,-2.5864975,-14.837054,-1.1992545,6.3235245,-13.444368,-4.2764463,-11.1960125,-7.967989,11.392942,14.430529,-2.483944,-7.106697,14.7522,4.4469705,9.702913
2222,Gerald Wallace,2,2002-03,2001,41,183,90,0.4918032786885246,train,8.058827,8.457375,-12.442995,10.838337,0.4609818,-4.6558037,6.3920116,-8.569806,1.1310501,-2.439248,-18.17955,3.9655795,20.655296,-12.3375435,-11.142347,1.9158721,-14.329464,19.000172,14.393875,-4.9846697,-5.990838,17.574944,5.635448,0.6258483
2222,Gerald Wallace,3,2003-04,2001,31,89,32,0.3595505617977528,train,-1.1070876,10.82877,-9.812108,13.059275,1.2986277,2.8922234,11.100691,-14.286906,7.260741,-4.7612014,-10.354824,-0.89736164,8.004265,-14.379445,7.8166924,-1.0126126,-9.459603,8.590911,11.215231,-4.231099,-1.8892454,9.247735,-1.3851409,16.425846
2222,Gerald Wallace,4,2004-05,2001,70,637,286,0.4489795918367347,train,10.776141,11.570946,-7.143174,17.283098,11.766511,0.98997784,2.4869382,-6.186526,9.387441,-0.63201463,-5.974329,2.195528,15.749758,-12.007967,-0.7299919,-3.561649,-8.4737,9.497908,0.38001812,-0.7867748,-2.5984693,8.8113785,3.046083,1.4296122
2223,Samuel Dalembert,1,2001-02,2001,20,50,22,0.44,validation,4.1541624,4.521474,-14.734697,8.722717,9.610152,-10.231674,2.4468637,-5.3881326,2.9858315,-3.9635203,-19.237062,7.742358,9.29597,-6.510731,-14.444466,-10.345448,-8.674522,8.089027,8.061542,2.8434787,-10.810179,12.414263,-3.8798118,17.570606
2223,Samuel Dalembert,3,2003-04,2001,78,499,270,0.5410821643286573,validation,3.8480506,6.6104403,-7.5286555,7.070617,8.006073,1.1021299,8.459429,-9.245387,-1.3134369,-3.6010194,-15.081039,-2.392668,2.7569606,-14.993217,-0.45661902,-2.549903,-10.2331505,8.601047,4.886904,-3.6797473,-4.4137144,21.744143,-6.698777,8.49574
2223,Samuel Dalembert,4,2004-05,2001,71,477,250,0.5241090146750524,validation,7.802446,5.0435224,-9.427708,10.73631,0.37495124,-2.125463,2.6709397,-9.922331,2.226521,-3.4123635,-20.843174,3.8093927,18.231884,-11.862978,-3.3075593,-2.3825831,-11.836434,15.882774,13.081034,-8.631105,-2.6258242,13.531836,-8.05386,3.3877902
2224,Jamaal Tinsley,1,2001-02,2001,80,759,289,0.380764163372859,train,5.0456576,5.85473,-9.0194645,9.539876,5.422554,-0.36518875,5.5216746,-7.374386,7.1269445,2.55722,-12.705846,2.827909,5.2484217,-12.198839,-3.8042457,-8.098629,-7.0730767,7.270155,3.8749812,-2.4638638,-3.972676,12.866091,0.2220763,0.82442355
2224,Jamaal Tinsley,2,2002-03,2001,72,556,220,0.39568345323741,train,13.139168,9.464005,-8.305917,10.828662,3.8088963,-3.1150022,2.7319183,-8.890283,8.128054,-0.23219901,-7.057585,4.964758,6.2588515,-12.796757,-5.0637317,-8.232878,-4.664678,6.115626,4.212683,-3.358902,-2.1808732,9.907133,-0.6061286,0.19038844
2224,Jamaal Tinsley,3,2003-04,2001,50,370,153,0.4135135135135135,train,14.702782,9.89917,0.5780053,10.040789,5.398949,-2.3234534,1.552665,-5.374605,13.799387,3.5841482,-4.9333067,6.069392,18.187023,-14.22656,-3.6558518,-6.688009,-4.548384,-5.9147944,-6.417221,-5.8690424,9.670626,5.4245987,3.7343547,-9.751285
2224,Jamaal Tinsley,4,2004-05,2001,39,522,218,0.4176245210727969,train,11.3582535,8.869797,-4.396347,9.361438,5.002037,2.5101597,8.247788,-6.8854523,5.821078,4.6574407,-9.821463,4.0951743,8.988432,-9.385227,-0.4098011,-8.123808,-5.343557,-0.602346,2.9725506,-5.4923487,0.40254545,6.9071407,0.40145862,-2.4241142
