PLAYER_ID,PLAYER_NAME,expected_score,realized_score,delta_score,PTS_5to7_avg,MIN_5to7_avg,REB_5to7_avg,AST_5to7_avg,PCA1,PCA2,PCA3,pca_cluster,pca_label,TSNE1,TSNE2,TSNE3,tsne_cluster,tsne_label
1747,Rafer Alston,134.95,726.3666666666668,591.4166666666667,911.6666666666666,2579.6133333333332,253.33333333333334,437.0,1.417384434141279,1.8218601827979863,-2.1420943201699054,2,Neutral,7.2592416,0.06459207,3.902187,0,Sleeper
1749,Cuttino Mobley,925.5000000000002,800.4666666666668,-125.03333333333342,1188.0,2869.698889,310.6666666666667,228.0,1.5986199139357211,-1.424082742462375,0.10424286311804765,2,Neutral,4.974518,0.79363674,-3.5479636,0,Sleeper
1761,Greg Buckner,244.175,308.8666666666667,64.69166666666666,362.3333333333333,1324.8661113333335,173.33333333333334,101.66666666666667,-1.7990114494016751,0.6283500565232673,-0.36825956855497294,1,Bust,-7.905256,-2.54,0.2769526,1,Bust
1763,Ryan Bowen,232.72500000000002,70.26666666666667,-162.45833333333337,81.66666666666667,540.4961111,83.66666666666667,20.0,-3.4481655341396173,0.07976821900777648,-0.13698202063448284,1,Bust,-11.874364,2.659649,-4.1812525,1,Bust
1800,Damon Jones,237.225,580.1666666666666,342.9416666666666,693.3333333333334,2225.1622223333334,178.0,332.6666666666667,0.27207807032159503,1.041121928987253,-1.6563184783817906,2,Neutral,3.5224135,1.2895206,4.7890325,0,Sleeper
1802,Brad Miller,656.025,984.5333333333334,328.50833333333344,1024.0,2547.4705556666668,626.3333333333334,302.0,2.380959508912267,0.49961717795867755,0.4062820651283555,0,Sleeper,8.034735,-3.5046184,-1.1978712,0,Sleeper
1853,Anthony Carter,278.525,286.33333333333337,7.808333333333394,292.0,1088.1966665666666,110.33333333333333,216.66666666666666,-1.884302002359235,0.1509229246781987,-1.058026067902255,1,Bust,-9.939913,-1.0921341,1.0428531,1,Bust
1863,Earl Boykins,352.375,677.3333333333334,324.95833333333337,910.6666666666666,1913.5683333333334,121.0,297.6666666666667,0.3336878718568627,0.6620399827080442,-1.6250332772780205,2,Neutral,3.694752,0.8972999,3.8375542,0,Sleeper
1882,Elton Brand,1197.9750000000001,1395.1666666666667,197.1916666666666,1651.3333333333333,2926.236666666666,758.0,214.33333333333334,4.158517683800631,-0.8698684588462171,1.7270004247517514,0,Sleeper,9.655279,-1.5790229,-3.426111,0,Sleeper
1883,Steve Francis,1135.475,954.0666666666666,-181.4083333333333,1326.0,2854.8744446666665,391.0,461.6666666666667,2.7808989604309122,-2.3546014223815352,-0.5070250247292118,0,Sleeper,8.73361,3.5978138,-1.611533,0,Sleeper
1884,Baron Davis,818.4499999999999,839.7666666666665,21.316666666666606,1128.0,2080.007222333333,232.66666666666666,447.6666666666667,1.5645647733752652,-1.3089183853119926,-1.3765495989113472,2,Neutral,6.3793755,3.77527,0.60885644,0,Sleeper
1885,Lamar Odom,672.45,977.1666666666666,304.7166666666666,1177.3333333333333,2846.365,722.3333333333334,336.0,2.930992063339025,0.464293893227811,0.6055300417490905,0,Sleeper,8.2693,-3.4781141,-1.3356603,0,Sleeper
1886,Jonathan Bender,172.17500000000004,104.60000000000002,-67.57500000000002,194.0,384.0,58.0,15.0,-3.4107185128355066,0.4076536898183225,-0.3320318917691817,1,Bust,-12.67553,1.9587698,-4.179822,1,Bust
1887,Wally Szczerbiak,828.45,680.4666666666666,-147.98333333333346,968.0,1973.0955555666667,234.66666666666666,145.66666666666666,0.23804773132989485,-1.277164055547956,0.17653702488347148,2,Neutral,2.2817283,3.1202428,-1.2714885,0,Sleeper
1888,Richard Hamilton,706.825,960.6333333333333,253.80833333333328,1469.3333333333333,2848.7427776666664,276.6666666666667,319.0,2.396915748015966,-0.18596955688758207,-0.902378976023738,0,Sleeper,8.069513,0.58878505,0.3339681,0,Sleeper
1889,Andre Miller,1040.6,1034.8,-5.7999999999999545,1151.0,2877.931111,351.6666666666667,581.3333333333334,3.0494314961991273,-1.9030061953312032,-1.3758250505016498,0,Sleeper,9.265234,3.609036,-1.3841962,0,Sleeper
1890,Shawn Marion,1071.1499999999999,1418.4333333333334,347.28333333333353,1612.0,3205.548889,870.3333333333334,170.33333333333334,4.424340383555823,0.011109805689560189,2.1436658284634604,0,Sleeper,9.88818,-2.0090024,-3.4906607,0,Sleeper
1891,Jason Terry,958.5250000000001,938.1333333333333,-20.391666666666765,1241.0,2736.3705553333334,227.33333333333334,390.6666666666667,2.15157755473921,-1.6000431371190118,-1.004771595739559,0,Sleeper,7.8027344,3.5333626,-0.8914985,0,Sleeper
1894,Corey Maggette,507.70000000000005,811.2666666666668,303.5666666666667,1180.6666666666667,2006.4922222333335,331.0,171.66666666666666,0.9915676142162324,0.6223710600545286,-0.1764892452450305,2,Neutral,4.1318626,-1.1491185,1.0989681,0,Sleeper
1897,Metta World Peace,643.3999999999999,886.1333333333333,242.73333333333346,1211.0,2521.1183333333333,375.0,236.66666666666666,1.7390285042632714,0.1504872739761122,-0.17476353549776494,2,Neutral,6.088241,-0.7003918,-0.43357036,0,Sleeper
1899,James Posey,586.775,521.1333333333333,-65.64166666666665,671.3333333333334,1913.54,313.6666666666667,99.66666666666667,-0.43117835826255746,-0.3285883869107432,0.4680527888931257,2,Neutral,-1.0063739,2.4990983,0.65178096,2,Neutral
1902,Jeff Foster,372.97499999999997,441.0333333333333,68.05833333333334,373.3333333333333,1641.3116666666665,577.6666666666666,50.0,-0.7521859640685948,0.8427874566361286,1.432800342059985,1,Bust,-0.054789905,-5.9364805,0.515099,2,Neutral
1903,Kenny Thomas,540.1750000000001,727.7666666666668,187.5916666666667,887.3333333333334,2389.307222,634.3333333333334,143.66666666666666,1.1806505894551111,0.6796010443013462,1.1913754053384606,2,Neutral,4.42541,-4.810359,-1.6584055,0,Sleeper
1904,Devean George,241.09999999999997,342.1666666666667,101.06666666666672,477.6666666666667,1592.722222333333,273.0,71.0,-1.3607022938321889,0.8880795474666608,0.09438472262083374,1,Bust,-4.230109,-3.5139534,1.15724,2,Neutral
1905,Andrei Kirilenko,900.8249999999999,813.0999999999999,-87.72500000000002,810.0,2289.9877776666667,406.6666666666667,262.0,1.1590304572764658,-1.258910523177132,0.29468996794662156,2,Neutral,4.52336,-0.014215374,-3.8899117,0,Sleeper
1908,Jumaine Jones,344.35,346.56666666666666,2.21666666666664,489.6666666666667,1431.5633334333331,280.6666666666667,47.333333333333336,-1.4843753177032262,0.42584334457633527,0.37750498539492716,1,Bust,-4.70087,-1.5392289,1.3887323,2,Neutral
1909,Scott Padgett,210.62500000000003,184.46666666666667,-26.15833333333336,228.66666666666666,735.4933333333333,163.0,39.666666666666664,-2.7445516809460826,0.5190278323094465,-0.0678559714175053,1,Bust,-10.994002,-0.19017805,-4.0449347,1,Bust
1913,Michael Ruffin,147.825,102.36666666666666,-45.45833333333333,71.0,637.4072221,173.0,19.0,-3.178785543208408,0.6684301372079755,0.047398568547125874,1,Bust,-12.090097,0.44840014,-4.6770477,1,Bust
1916,Calvin Booth,200.5,45.36666666666665,-155.13333333333335,46.333333333333336,277.7688889,57.0,12.666666666666666,-3.7613156116609865,0.133051579142118,-0.22584713227580946,1,Bust,-12.49957,2.8950417,-4.28995,1,Bust
1922,Francisco Elson,248.35000000000002,142.7,-105.65000000000003,181.33333333333334,800.2199999999999,181.33333333333334,29.666666666666668,-2.8425763809525244,0.28161137069459374,0.13380536671778187,1,Bust,-10.486423,0.5165379,-4.062725,1,Bust
1938,Manu Ginobili,740.7750000000001,893.5333333333334,152.75833333333333,1121.6666666666667,1846.7472223333334,293.0,250.66666666666666,1.1592505281147893,-0.47034353915867977,-0.3903749987657849,2,Neutral,4.9396677,1.7327704,-0.3600438,0,Sleeper
1952,Raja Bell,315.15,727.2999999999998,412.14999999999986,1064.6666666666667,2840.836111,259.3333333333333,190.33333333333334,1.1257503345992195,1.3526354164837906,-0.7295978494758096,2,Neutral,5.281003,-1.6381118,3.0375228,0,Sleeper
1956,Ira Newble,229.57500000000002,158.00000000000003,-71.57499999999999,224.66666666666666,959.0944445666668,133.66666666666666,39.333333333333336,-2.7230303697720726,0.36082009577144125,-0.1260206178404805,1,Bust,-10.806281,-0.04739414,-3.1138084,1,Bust
1960,Milt Palacio,210.675,283.4666666666667,72.79166666666669,388.3333333333333,1370.3838886666665,123.33333333333333,217.66666666666666,-1.6032758436950867,0.5042291468833158,-1.123760311092962,1,Bust,-9.848478,-1.9268278,1.1462476,1,Bust
2030,Kenyon Martin,767.7,692.0333333333333,-75.66666666666674,894.6666666666666,1994.4638889999999,441.6666666666667,113.0,0.4688791143185657,-0.6920296764668808,0.9901789101148886,2,Neutral,3.3447447,-2.2067995,-3.8009882,0,Sleeper
2031,Stromile Swift,516.55,362.8333333333333,-153.71666666666664,536.3333333333334,1217.7938889999998,271.3333333333333,28.333333333333332,-1.5970668660178946,-0.3729750095181671,0.6653109420706804,1,Bust,-4.7976537,2.10209,2.0111198,2,Neutral
2032,Darius Miles,560.175,310.7333333333333,-249.44166666666666,496.0,1092.4194445666667,179.33333333333334,73.0,-1.8754821169712448,-0.8787080327539283,0.22772222351701013,1,Bust,-6.4787436,3.5300562,-0.40406632,1,Bust
2034,Mike Miller,613.5,807.1,193.60000000000002,1109.6666666666667,2429.3772219999996,358.3333333333333,239.33333333333334,1.38201110193089,0.08198746177787931,-0.2257597825702861,2,Neutral,5.571338,-0.5251273,-0.21683356,0,Sleeper
2036,Chris Mihm,302.175,361.5,59.32499999999999,473.6666666666667,1230.9233334333333,317.3333333333333,41.333333333333336,-1.5409424845053727,0.6894277854105848,0.4681429466913821,1,Bust,-4.714642,-2.3671346,2.417308,2,Neutral
2037,Jamal Crawford,465.45000000000005,757.6,292.15,1136.0,2479.3177776666666,213.33333333333334,287.3333333333333,1.203668212707887,0.46092768098200565,-1.158879071285846,2,Neutral,5.3905063,0.34140253,2.3073683,0,Sleeper
2038,Joel Przybilla,215.14999999999998,295.90000000000003,80.75000000000006,266.3333333333333,1305.1411110000001,402.6666666666667,27.333333333333332,-1.7381304199999708,1.0844881547152005,0.7852475864274662,1,Bust,-4.383636,-3.695327,3.4265027,2,Neutral
2039,Keyon Dooling,237.9,333.3,95.4,524.0,1302.1177776666666,88.33333333333333,118.0,-1.7023046076726474,0.5898325073285215,-0.797388333283453,1,Bust,-8.291417,-3.1213977,-0.27843377,1,Bust
2041,Etan Thomas,294.825,241.89999999999998,-52.92500000000001,270.6666666666667,890.8494446666667,240.66666666666666,16.333333333333332,-2.4068101941512094,0.37883068960047067,0.4008714564181723,1,Bust,-9.601241,-0.39112404,-4.3134727,1,Bust
2045,Hedo Turkoglu,432.525,685.6,253.07500000000005,1024.0,2216.603889,286.3333333333333,200.66666666666666,0.6766580965142419,0.630687076717466,-0.47821223724354,2,Neutral,3.9346676,-0.65738374,1.9800115,0,Sleeper
2046,Desmond Mason,643.475,611.4666666666667,-32.008333333333326,1054.0,2520.9177776666666,318.3333333333333,132.66666666666666,0.5995925894981717,-0.39792542492846517,0.3072323637986715,2,Neutral,3.041087,0.021922104,-2.052763,0,Sleeper
2047,Quentin Richardson,546.9,513.9333333333333,-32.9666666666667,754.3333333333334,1969.28,353.6666666666667,118.0,-0.2247446304566486,-0.14449572305808558,0.4638898058994841,2,Neutral,-0.66210884,2.264983,0.6821607,2,Neutral
2048,Jamaal Magloire,615.0,362.53333333333336,-252.46666666666664,517.0,1624.972778,491.6666666666667,38.333333333333336,-0.9835895519379698,-0.5966015782976496,1.5623775148098447,1,Bust,-2.914237,5.2911105,1.3354081,2,Neutral
2050,Morris Peterson,573.6750000000001,698.6,124.92499999999995,1012.3333333333334,2391.6155556666668,319.3333333333333,135.33333333333334,0.694746087621309,0.13596917296815977,0.14371216851342825,2,Neutral,2.8613787,-0.417357,-1.1249276,0,Sleeper
2052,DeShawn Stevenson,226.70000000000005,470.3666666666666,243.66666666666657,749.6666666666666,2049.397222333333,186.33333333333334,149.0,-0.47575316647072885,1.0879821620659553,-0.7212218136595727,2,Neutral,1.8387403,-1.0831686,4.2633,2,Neutral
2054,Jake Tsakalidis,194.575,117.83333333333333,-76.74166666666666,139.66666666666666,467.605,124.0,9.333333333333334,-3.2860465008931268,0.4208865899633703,-0.03621001848739494,1,Bust,-12.184303,1.4885052,-4.52359,1,Bust
2056,Primoz Brezec,367.075,74.66666666666667,-292.4083333333333,139.66666666666666,469.4350000233333,96.66666666666667,11.666666666666666,-3.427619564680238,-0.5447186641739107,0.13377478584492572,1,Bust,-10.934842,4.1668715,-3.5633254,1,Bust
2058,Mark Madsen,156.625,57.96666666666667,-98.65833333333333,74.33333333333333,583.9633333333334,118.66666666666667,13.0,-3.4161053701743733,0.4672984287411483,-0.07930271880023648,1,Bust,-12.271345,1.3187517,-4.5771637,1,Bust
2059,Eduardo Najera,245.9,349.53333333333336,103.63333333333335,399.3333333333333,1429.993889,292.6666666666667,60.333333333333336,-1.5106006268885381,0.9080421225570614,0.2265839047595109,1,Bust,-4.4159026,-3.6153219,1.7451175,2,Neutral
2060,Marko Jaric,441.05000000000007,311.26666666666665,-129.78333333333342,376.0,1449.3850000000002,157.0,176.66666666666666,-1.5502780077385296,-0.4313949784393242,-0.4929393688730541,1,Bust,-8.852356,0.81658846,1.4370522,1,Bust
2063,Jake Voskuhl,215.32500000000002,157.33333333333334,-57.991666666666674,229.0,748.9372222333333,178.66666666666666,32.0,-2.792808973489751,0.45926666507851144,0.04938126983395453,1,Bust,-10.844412,0.026276032,-4.1310186,1,Bust
2067,Eddie House,229.12500000000006,354.76666666666665,125.6416666666666,553.6666666666666,1083.5977778,102.33333333333333,103.66666666666667,-1.769455720200859,0.6920756248015115,-0.7114935062145434,1,Bust,-8.214844,-3.3124735,-0.21329015,1,Bust
2072,Michael Redd,944.95,1134.0666666666666,189.11666666666656,1692.0,2622.6716666666666,282.3333333333333,200.0,2.5893607856477447,-0.7728326801635004,-0.12604132007846883,0,Sleeper,7.5753975,0.400323,-1.8749076,0,Sleeper
2073,Brian Cardinal,296.325,86.0,-210.325,120.66666666666667,538.5566666999999,89.0,40.666666666666664,-3.317241705150034,-0.2186406349614092,-0.13676257916157933,1,Bust,-11.453338,3.187829,-3.8775663,1,Bust
2078,Jason Hart,208.3,168.10000000000008,-40.19999999999993,245.0,976.0,103.0,140.0,-2.4730228021428564,0.3038066955271343,-0.7455200724757872,1,Bust,-10.365301,-0.08044223,-1.0785924,1,Bust
2124,Malik Allen,213.87499999999997,150.96666666666667,-62.9083333333333,245.33333333333334,770.8988887666668,139.33333333333334,31.666666666666668,-2.844142798082953,0.4132012412066542,-0.09113546351878081,1,Bust,-11.113484,0.20589164,-3.7694614,1,Bust
2198,Kwame Brown,376.6,303.5,-73.10000000000002,355.0,1274.4127779,301.6666666666667,64.0,-1.7333559959546407,0.15729760461715286,0.46797161762781436,1,Bust,-5.4442925,-0.14731203,2.5041902,2,Neutral
2199,Tyson Chandler,464.5,742.0333333333333,277.5333333333333,678.6666666666666,2476.1994446666667,848.6666666666666,76.0,1.2566193612904568,1.424874000371126,2.188092425685764,2,Neutral,5.172635,-5.966141,-1.1569774,0,Sleeper
2200,Pau Gasol,1070.675,1158.1000000000001,87.42500000000018,1366.6666666666667,2539.466111,615.6666666666666,261.0,2.9818145214754628,-1.0592397682660861,1.002789952849707,0,Sleeper,8.122091,-1.8917941,-3.139558,0,Sleeper
2201,Eddy Curry,535.325,680.3666666666668,145.04166666666674,1112.0,2081.5627776666665,426.0,39.666666666666664,0.49754841196421223,0.48254557270121473,0.9175086174670948,2,Neutral,2.7419388,-2.568663,-0.6838013,0,Sleeper
2202,Jason Richardson,898.0,981.6,83.60000000000002,1447.6666666666667,2567.022222,379.3333333333333,220.66666666666666,2.1780290263096647,-0.833711058121298,0.19239868720586306,0,Sleeper,6.5728946,0.035613544,-2.2985175,0,Sleeper
2203,Shane Battier,716.325,712.2666666666668,-4.05833333333328,797.0,2911.460000333333,391.3333333333333,155.33333333333334,1.0058221835389123,-0.39607574400419415,0.5378766139819415,2,Neutral,3.3463154,0.034097284,-2.8330796,0,Sleeper
2205,DeSagana Diop,147.5,256.8666666666666,109.36666666666662,195.33333333333334,1270.531111,367.6666666666667,34.0,-1.957642976848612,1.27392684305214,0.5641344750467852,1,Bust,-4.5888987,-3.7426999,3.4548168,2,Neutral
2207,Joe Johnson,728.6750000000001,1123.3666666666668,394.6916666666667,1619.3333333333333,3013.9594443333335,313.6666666666667,419.6666666666667,3.3274881346668206,-0.009620001724782588,-1.3321232734296073,0,Sleeper,9.169045,1.0863504,0.45617366,0,Sleeper
2209,Vladimir Radmanovic,483.32500000000005,388.6333333333334,-94.69166666666666,553.0,1481.0877779,251.0,108.33333333333333,-1.1969542624985678,-0.26431998876206875,0.15265652255684087,1,Bust,-3.711608,1.3554118,0.5984828,2,Neutral
2210,Richard Jefferson,776.8000000000001,1006.3000000000002,229.5000000000001,1425.0,2738.361111,372.0,232.33333333333334,2.3374260897755565,-0.1936089243972119,-0.07780977833918949,0,Sleeper,7.178961,-0.32673472,-1.2497557,0,Sleeper
2211,Troy Murphy,530.9250000000001,706.8666666666667,175.9416666666666,883.0,2157.9255556666667,566.6666666666666,130.66666666666666,0.843850913903876,0.6004365630385254,1.0075829011536026,2,Neutral,3.617426,-4.650233,-1.425287,0,Sleeper
2212,Steven Hunter,179.14999999999998,255.16666666666666,76.01666666666668,308.0,1024.962778,216.0,14.333333333333334,-2.3023164528941558,0.9579704759563126,0.1395972451950266,1,Bust,-10.5411215,-2.1412125,-3.423499,1,Bust
2215,Jason Collins,383.25,126.93333333333335,-256.31666666666666,188.0,1636.9072223333333,278.6666666666667,47.0,-2.162749002977076,-0.2419018780505846,0.6133083608827483,1,Bust,-6.521336,0.90052456,2.2158804,1,Bust
2216,Zach Randolph,576.4000000000001,914.5666666666667,338.16666666666663,1386.0,2404.631111,663.3333333333334,143.66666666666666,2.144799968635079,0.9383567986050094,1.1617511439167758,2,Neutral,6.599897,-3.9561777,-1.5300783,0,Sleeper
2217,Brendan Haywood,472.2,584.9666666666667,112.76666666666671,644.6666666666666,1948.7616666666665,506.6666666666667,54.666666666666664,-0.07781859773333713,0.6442569199592411,1.1695175598581098,2,Neutral,0.87401307,-4.794281,-0.6060392,2,Neutral
2222,Gerald Wallace,238.525,916.9,678.375,1113.3333333333333,2303.6444443333335,434.3333333333333,165.66666666666666,1.5153370239077744,2.3265109262839405,-0.22756103984965315,2,Neutral,6.0816,-2.614553,2.9276674,0,Sleeper
2223,Samuel Dalembert,419.625,708.8000000000001,289.17500000000007,755.3333333333334,2431.683333,761.0,42.333333333333336,0.9984147478881096,1.5119955888416976,1.9749119970482094,2,Neutral,4.9476013,-5.961478,-1.0553247,0,Sleeper
2224,Jamaal Tinsley,544.75,458.4000000000001,-86.34999999999991,593.0,1552.6527776666665,171.33333333333334,343.6666666666667,-0.5065879801388933,-0.8242978518544314,-1.192465159952527,2,Neutral,2.6547422,4.746019,2.003951,0,Sleeper
2225,Tony Parker,795.9250000000001,1049.6666666666667,253.74166666666667,1411.3333333333333,2508.6544446666667,244.0,430.3333333333333,2.5614407565749073,-0.6336834430602549,-1.4619904033501308,0,Sleeper,8.510102,1.8832169,0.36803848,0,Sleeper
2229,Mike James,694.975,352.2666666666666,-342.7083333333334,543.6666666666666,1479.0727775666667,121.66666666666667,186.0,-1.316696343062872,-1.61722282939848,-0.3431272102647998,1,Bust,-6.8079915,4.61316,1.5535977,1,Bust
2230,Maurice Evans,385.125,340.4666666666667,-44.6583333333333,496.0,1568.7633333333333,184.33333333333334,49.0,-1.5632630751524168,0.13173367209671366,0.08441522863986317,1,Bust,-5.184654,-1.005204,-0.22025011,2,Neutral
2239,Trenton Hassell,361.825,324.7,-37.125,448.3333333333333,1836.7183334333333,180.66666666666666,149.0,-1.242169842432377,0.08482720119442641,-0.41080450418838665,1,Bust,-4.424277,-1.2133187,-1.4313301,2,Neutral
2240,Gilbert Arenas,897.95,1195.6333333333334,297.6833333333334,1724.3333333333333,2498.1566666666668,250.33333333333334,385.6666666666667,3.0915327691674555,-0.729274327617743,-1.2195282554441595,0,Sleeper,9.150099,1.3593843,-0.3937909,0,Sleeper
2243,Brian Scalabrine,146.775,99.5,-47.275000000000006,169.66666666666666,825.4905554333333,99.33333333333333,50.0,-3.0223537622655465,0.5576868937140964,-0.37468838953541783,1,Bust,-12.054996,0.08937948,-3.4212341,1,Bust
2246,Mehmet Okur,724.1999999999999,905.0333333333334,180.83333333333348,1225.6666666666667,2487.7461113333334,564.0,140.33333333333334,1.8490004065297334,0.13604521261532102,1.059830935063177,2,Neutral,5.9927793,-3.1901171,-1.972563,0,Sleeper
2248,Earl Watson,378.69999999999993,601.2,222.5000000000001,729.0,1999.5394446666667,189.33333333333334,419.0,0.44546029967725104,0.26147289982481425,-1.8304613869355926,2,Neutral,4.291728,2.3904748,4.291962,0,Sleeper
2250,Bobby Simmons,356.62500000000006,483.2333333333334,126.60833333333335,696.3333333333334,1929.3094443333332,278.6666666666667,114.66666666666667,-0.503993271901818,0.6292270567967256,-0.040865448566244085,2,Neutral,0.4548636,-1.3938118,1.8555458,2,Neutral
2260,Jarron Collins,228.575,199.5,-29.07499999999999,245.66666666666666,1115.0250001000002,206.66666666666666,64.66666666666667,-2.3291730995503697,0.5155434344265472,-0.011285110566007278,1,Bust,-9.8788805,-0.8782818,-2.7085388,1,Bust
2306,Carlos Arroyo,288.825,363.93333333333334,75.10833333333335,477.0,1255.6666666666667,125.66666666666667,217.66666666666666,-1.3984600167975545,0.30352094981282257,-1.0667682574029815,1,Bust,-9.841967,-1.6225051,1.2669915,1,Bust
2365,Chris Andersen,278.125,407.6000000000001,129.47500000000008,353.6666666666667,1241.4677779,360.0,23.333333333333332,-1.5135353898518409,1.0000699936846171,0.6555763279136657,1,Bust,-4.074239,-4.0355544,2.9218488,2,Neutral
2397,Yao Ming,1023.7750000000001,1005.7000000000002,-18.074999999999932,1308.3333333333333,2085.4983333333334,602.3333333333334,120.0,1.9259408711826598,-1.047041114097925,1.650122945023939,0,Sleeper,6.305818,-1.5415447,-4.1487985,0,Sleeper
2399,Mike Dunleavy,609.95,792.1666666666666,182.21666666666658,1093.3333333333333,2339.9294446666668,363.6666666666667,206.33333333333334,1.2049338151549158,0.10993712766016174,-0.0463254448701378,2,Neutral,5.224518,-0.57348996,-0.3027871,0,Sleeper
2400,Drew Gooden,729.0999999999999,586.9,-142.19999999999993,772.0,1874.5461109999999,544.3333333333334,72.33333333333333,0.10275081724910158,-0.5987880545095697,1.5796294247362714,2,Neutral,2.843492,-3.3456433,-4.178535,0,Sleeper
2403,Nene,623.3,1021.2666666666668,397.9666666666668,1116.3333333333333,2518.604444666667,598.6666666666666,153.33333333333334,2.1271852172581225,0.9328604896567372,0.9142814775861227,2,Neutral,6.49898,-3.8867383,-1.3296362,0,Sleeper
2404,Chris Wilcox,324.7,586.2333333333333,261.53333333333336,793.6666666666666,1791.3805556666666,446.3333333333333,67.66666666666667,-0.09520411414007376,1.2449587051849695,0.6563335525073153,2,Neutral,1.41563,-4.5874696,1.5789359,2,Neutral
2405,Amar'e Stoudemire,1131.9750000000001,1294.9999999999998,163.02499999999964,1673.0,2487.4122223333334,627.0,101.33333333333333,3.185889935774582,-0.804569225328636,1.7459990833437748,0,Sleeper,8.860777,-1.4219153,-3.6101172,0,Sleeper
2406,Caron Butler,756.675,974.8666666666668,218.19166666666683,1258.3333333333333,2457.665555666667,423.0,269.0,2.1090690629708426,-0.19333574760002853,-0.05220168291597987,0,Sleeper,6.7853317,-1.0238103,-1.1134723,0,Sleeper
2407,Jared Jeffries,352.34999999999997,273.1666666666667,-79.18333333333328,312.3333333333333,1475.9333333333332,254.0,82.33333333333333,-1.7544640069101172,0.15249207848607121,0.20120353618284975,1,Bust,-5.818298,-0.016423196,1.714248,2,Neutral
2408,Melvin Ely,255.92499999999995,65.86666666666666,-190.05833333333328,129.33333333333334,434.13388886666667,87.33333333333333,19.333333333333332,-3.474398603173639,-0.05483949372357385,-0.09024167161523003,1,Bust,-11.84575,2.9821372,-4.1425242,1,Bust
2410,Fred Jones,335.55000000000007,996.0,660.4499999999999,1322.0,4571.0,411.0,462.0,3.967720093941648,1.8125875272038598,-1.6222803498471179,0,Sleeper,8.670893,-1.7846614,2.7059717,0,Sleeper
2413,Juan Dixon,351.25,260.93333333333334,-90.31666666666666,434.0,1136.6677776666666,100.0,112.66666666666667,-2.0532791345380526,-0.12140615285751234,-0.5064473977447985,1,Bust,-8.680001,0.07746878,-0.2467749,1,Bust
2419,Tayshaun Prince,646.2,900.6999999999999,254.4999999999999,1138.0,2917.327777666667,434.3333333333333,249.33333333333334,2.074279482683256,0.26411815146671036,-0.01451884051775098,2,Neutral,6.4932947,-0.9753384,-0.33742046,0,Sleeper
2420,Nenad Krstic,425.875,410.90000000000003,-14.974999999999966,553.0,1484.2866666666669,323.6666666666667,36.0,-1.20030100989607,0.2488463952149284,0.6535899340072856,1,Bust,-3.929229,-0.9424032,2.051827,2,Neutral
2422,John Salmons,267.125,777.8666666666668,510.7416666666668,1044.0,2536.8377776666666,315.3333333333333,237.0,1.2460596418713168,1.6584460025659904,-0.8461032046051599,2,Neutral,5.5453377,-1.6005826,3.1834896,0,Sleeper
2427,Roger Mason Jr.,302.99999999999994,180.26666666666668,-122.73333333333326,287.3333333333333,843.3738887666667,91.33333333333333,68.0,-2.6825143901750104,-0.0437336163283424,-0.32873246610364903,1,Bust,-10.1457405,1.6275483,-2.2608433,1,Bust
2429,Dan Gadzuric,368.0,179.96666666666667,-188.03333333333333,230.0,771.8266666666667,215.0,26.333333333333332,-2.6814712069256705,-0.17374561909206104,0.4140236009382453,1,Bust,-8.45753,3.0966687,-3.4945886,1,Bust
2430,Carlos Boozer,721.825,1018.8333333333331,297.0083333333331,1285.3333333333333,2193.2911113333334,698.6666666666666,177.66666666666666,2.3043272914091784,0.46055480975354,1.2853539337294686,0,Sleeper,7.027919,-3.76551,-2.1157808,0,Sleeper
2436,Flip Murray,401.125,433.4333333333334,32.308333333333394,705.3333333333334,1507.0716664333333,144.66666666666666,145.66666666666666,-1.0139519870906009,0.0654387445968356,-0.5740161744360126,1,Bust,-2.5947225,-0.3455965,-1.193091,2,Neutral
2440,Matt Barnes,245.67499999999998,520.7333333333333,275.0583333333334,663.3333333333334,1864.398889,396.6666666666667,161.66666666666666,-0.17676230585985092,1.2955318414250963,-0.015339592240068084,2,Neutral,1.0150948,-3.6338468,2.890663,2,Neutral
2443,Darius Songaila,339.95000000000005,378.4333333333334,38.48333333333335,534.6666666666666,1495.0427776666668,243.33333333333334,99.66666666666667,-1.261342799745921,0.4102465823058258,-0.034119373435275394,1,Bust,-4.256222,-1.6578355,0.10096133,2,Neutral
2446,Rasual Butler,272.25,414.06666666666666,141.81666666666666,664.0,1903.9305554333332,209.0,58.0,-0.9638083668908383,0.8854235016279804,-0.10167918151083996,1,Bust,-3.8445284,-3.8971605,-0.62798476,2,Neutral
2449,Luis Scola,869.0749999999999,606.9666666666667,-262.10833333333323,899.6666666666666,1883.5250000000003,453.3333333333333,134.33333333333334,0.2765262575576857,-1.4205009286327073,1.136289475065357,2,Neutral,3.2898479,-1.9216,-4.5609202,0,Sleeper
2457,Jannero Pargo,102.625,337.93333333333334,235.30833333333334,579.6666666666666,1345.3411111,129.33333333333334,161.33333333333334,-1.4372461929626272,1.2261509821557752,-1.0575094675611012,1,Bust,-7.5381026,-4.778918,-0.22733974,2,Neutral
2484,Devin Brown,336.34999999999997,276.2999999999999,-60.05000000000007,437.6666666666667,1230.5172223333334,168.66666666666666,98.0,-1.8798261856540956,0.0882276243491072,-0.2220388726328981,1,Bust,-7.972823,-0.45014793,-0.3127691,1,Bust
