AST_1to4_avg,AST_5to7_avg,AST_improve_y1_to_y4,AST_slope_1to4,AST_year4,BLK_1to4_avg,BLK_5to7_avg,BLK_improve_y1_to_y4,BLK_slope_1to4,BLK_year4,FG3_PCT_1to4_avg,FG3_PCT_5to7_avg,FG3_PCT_improve_y1_to_y4,FG3_PCT_slope_1to4,FG3_PCT_year4,FG_PCT_1to4_avg,FG_PCT_5to7_avg,FG_PCT_improve_y1_to_y4,FG_PCT_slope_1to4,FG_PCT_year4,FT_PCT_1to4_avg,FT_PCT_5to7_avg,FT_PCT_improve_y1_to_y4,FT_PCT_slope_1to4,FT_PCT_year4,GP_1to4_avg,GP_5to7_avg,GP_improve_y1_to_y4,GP_slope_1to4,GP_year4,MIN_1to4_avg,MIN_5to7_avg,MIN_improve_y1_to_y4,MIN_slope_1to4,MIN_year4,PLAYER_ID,PLAYER_NAME,PTS_1to4_avg,PTS_5to7_avg,PTS_improve_y1_to_y4,PTS_slope_1to4,PTS_year4,REB_1to4_avg,REB_5to7_avg,REB_improve_y1_to_y4,REB_slope_1to4,REB_year4,STL_1to4_avg,STL_5to7_avg,STL_improve_y1_to_y4,STL_slope_1to4,STL_year4,TOV_1to4_avg,TOV_5to7_avg,TOV_improve_y1_to_y4,TOV_slope_1to4,TOV_year4,data_source,has_full_1to4_and_5to7,performance_score_1to4_avg,performance_score_5to7_avg,performance_score_5to7_total,performance_score_improve_y1_to_y4,performance_score_slope_1to4,performance_score_year4,expected_score,realized_score,delta_score,pca_label,tsne_label
147.75,74.0,-152.0,-56.9,87.0,26.75,12.333333333333334,-12.0,-6.1,20.0,0.3175,0.23866666666666667,0.020000000000000018,0.006599999999999996,0.371,0.445,0.4343333333333333,-0.010999999999999954,-0.008000000000000004,0.462,0.73125,0.7679999999999999,-0.03500000000000003,-0.014700000000000097,0.732,82.0,64.66666666666667,0.0,4.999426699899443e-16,82.0,2106.7891664999997,1259.0722224333333,-975.03,-372.733,1729.463333,1000,Shandon Anderson,704.25,338.6666666666667,-322.0,-126.50000000000007,687.0,305.0,164.66666666666666,-130.0,-47.400000000000034,254.0,74.75,41.666666666666664,-23.0,-10.300000000000004,73.0,134.0,64.0,-80.0,-27.40000000000002,114.0,,0.0,502.30000000000007,221.4666666666667,664.4000000000001,-303.30000000000007,-119.64000000000001,454.80000000000007,502.30000000000007,221.4666666666667,-280.83333333333337,Bust,Bust
268.5,259.6666666666667,-131.0,-46.00000000000002,175.0,5.75,2.0,1.0,0.9000000000000009,4.0,0.36824999999999997,0.359,0.0050000000000000044,0.006899999999999973,0.355,0.4125,0.4056666666666667,-0.063,-0.012199999999999985,0.361,0.73225,0.7823333333333333,0.08699999999999997,0.02609999999999992,0.816,76.75,72.33333333333333,-17.0,-5.299999999999996,65.0,1917.55625,2054.603889,-229.8483329999999,-77.3028331999998,1397.901667,1088,Chucky Atkins,793.0,777.0,-320.0,-97.39999999999993,462.0,138.25,136.66666666666666,-30.0,-10.499999999999984,96.0,54.5,53.666666666666664,-25.0,-6.999999999999995,27.0,124.0,110.0,-65.0,-21.599999999999998,77.0,,0.0,501.2500000000001,530.6666666666666,1592.0,-222.4000000000001,-58.85999999999992,269.4000000000001,501.2500000000001,530.6666666666666,29.416666666666515,Neutral,Sleeper
106.25,139.66666666666666,53.0,15.099999999999998,120.0,206.0,201.0,100.0,39.19999999999998,230.0,0.10425000000000001,0.07866666666666666,0.167,0.02510000000000002,0.167,0.5015000000000001,0.4613333333333333,-0.02200000000000002,-0.0025999999999999756,0.481,0.42075,0.4446666666666667,-0.023999999999999966,0.0014999999999999918,0.45,78.5,79.0,-8.0,-2.4000000000000012,73.0,2627.7508334999998,2874.2511113333335,911.7883340000001,289.2940002,2871.251667,1112,Ben Wallace,504.5,697.0,116.0,44.40000000000003,506.0,970.5,943.6666666666666,461.0,137.00000000000003,1126.0,105.25,131.66666666666666,32.0,12.700000000000005,104.0,85.5,97.66666666666667,21.0,1.5999999999999954,88.0,,0.0,818.65,922.1666666666666,2766.5,325.5,121.38000000000001,886.9,818.65,922.1666666666666,103.51666666666665,Sleeper,Sleeper
77.75,35.333333333333336,30.0,7.899999999999993,88.0,84.5,25.0,-35.0,-14.200000000000001,57.0,0.0,0.111,0.0,0.0,0.0,0.48950000000000005,0.49333333333333335,-0.069,-0.013800000000000054,0.453,0.74925,0.7496666666666667,0.05900000000000005,0.008899999999999984,0.785,81.5,54.0,0.0,-5.0748183514619125e-15,81.0,1758.3712500000001,812.7333334333334,53.19166600000017,-62.45083359999976,1601.378333,1425,Aaron Williams,636.5,248.33333333333334,-116.0,-59.399999999999906,500.0,417.25,178.33333333333334,-78.0,-48.49999999999994,331.0,39.0,18.666666666666668,-14.0,-7.199999999999995,27.0,94.0,45.333333333333336,5.0,-3.799999999999995,85.0,,0.0,514.9000000000001,183.0333333333333,549.0999999999999,-155.39999999999986,-66.84000000000003,376.30000000000007,514.9000000000001,183.0333333333333,-331.8666666666668,Bust,Bust
91.75,121.66666666666667,79.0,19.300000000000015,113.0,33.75,34.0,27.0,5.300000000000003,42.0,0.40525,0.39666666666666667,-0.025000000000000022,-0.003300000000000016,0.441,0.39725,0.4243333333333333,0.09500000000000003,0.031099999999999985,0.466,0.51825,0.6066666666666666,-0.17699999999999994,-0.06609999999999999,0.404,73.0,82.0,13.0,1.5999999999999965,82.0,1956.450833425,2668.298889,1697.2700002999998,410.34300009000003,2568.326667,1477,Bruce Bowen,453.5,619.6666666666666,387.0,94.99999999999997,583.0,185.5,286.0,143.0,34.59999999999998,239.0,58.5,72.66666666666667,43.0,10.8,66.0,57.75,71.33333333333333,53.0,15.099999999999998,72.0,,0.0,303.8500000000001,456.7,1370.1,323.00000000000006,84.06000000000004,435.5000000000001,303.8500000000001,456.7,152.8499999999999,Neutral,Neutral
275.5,215.0,82.0,30.79999999999999,316.0,199.25,173.66666666666666,72.0,22.7,237.0,0.18075,0.30000000000000004,0.18200000000000002,0.03870000000000002,0.273,0.5025,0.49366666666666664,0.02300000000000002,0.00779999999999997,0.513,0.722,0.6326666666666667,-0.051000000000000045,0.0027999999999999635,0.71,79.75,71.66666666666667,7.0,2.0999999999999988,81.0,3141.65375,2504.671111,303.88833300000033,106.93716659999973,3182.445,1495,Tim Duncan,1877.25,1455.0,168.0,77.30000000000015,1884.0,1000.0,824.0,125.0,42.0,1043.0,63.0,59.0,-11.0,-4.1999999999999975,55.0,248.75,169.33333333333334,6.0,3.899999999999983,248.0,,0.0,1569.7,1233.0,3699.0,227.39999999999986,100.23999999999984,1639.7999999999997,1569.7,1233.0,-336.70000000000005,Sleeper,Sleeper
124.25,77.33333333333333,-65.0,-11.300000000000018,93.0,38.0,21.666666666666668,-30.0,-6.800000000000004,30.0,0.366,0.38233333333333336,0.0010000000000000009,-0.003400000000000008,0.369,0.44875,0.4446666666666667,0.03699999999999998,0.01089999999999997,0.482,0.81425,0.8353333333333333,-0.04299999999999993,-0.013500000000000068,0.804,71.0,62.333333333333336,-6.0,1.3999999999999957,74.0,2330.45833325,1644.8427776666667,-447.61833300000035,-61.225999900000396,2340.72,1496,Keith Van Horn,1185.25,776.6666666666666,-359.0,-70.89999999999999,1176.0,539.0,329.0,-152.0,-19.400000000000038,524.0,57.5,45.0,-1.0,1.999999999999995,63.0,161.0,107.0,-95.0,-24.200000000000014,150.0,,0.0,786.875,520.4666666666667,1561.4,-211.9999999999999,-34.41000000000007,793.9,786.875,520.4666666666667,-266.4083333333333,Neutral,Neutral
360.75,555.0,186.0,39.49999999999997,446.0,12.75,11.333333333333334,-3.0,-1.1000000000000005,8.0,0.3875,0.4013333333333333,0.01200000000000001,0.003399999999999991,0.388,0.415,0.429,-0.02799999999999997,-0.008599999999999981,0.394,0.87075,0.8916666666666666,0.03600000000000003,0.010100000000000036,0.878,77.75,77.0,1.0,-0.5000000000000047,78.0,2312.9370835,2777.295,978.9850000000001,291.12249999999995,2772.296667,1497,Chauncey Billups,1064.25,1334.0,605.0,198.7,1318.0,233.25,253.33333333333334,118.0,40.1,276.0,66.0,78.66666666666667,33.0,9.599999999999994,84.0,143.0,163.33333333333334,78.0,22.99999999999999,189.0,,0.0,813.3750000000001,1166.0333333333333,3498.1,484.79999999999995,150.79000000000002,994.0,813.3750000000001,1166.0333333333333,352.6583333333332,Sleeper,Sleeper
198.5,297.0,-92.0,-35.19999999999994,85.0,10.0,5.666666666666667,4.0,1.0000000000000009,9.0,0.33325,0.2956666666666667,-0.028000000000000025,-0.01970000000000002,0.305,0.4585,0.442,-0.021999999999999964,-0.009399999999999992,0.452,0.774,0.8343333333333334,0.14200000000000002,0.04020000000000002,0.855,74.0,75.33333333333333,-1.0,-3.814122861162977e-15,67.0,1573.259999925,1941.6477776666668,-319.46333329999993,-85.11833329000001,870.5766667,1498,Antonio Daniels,542.25,727.0,-169.0,-49.89999999999988,251.0,124.25,161.0,-14.0,-2.8999999999999853,72.0,49.25,49.333333333333336,-22.0,-7.899999999999994,33.0,67.25,76.0,-26.0,-11.7,32.0,,0.0,444.725,644.2,1932.6000000000001,-134.59999999999997,-44.12999999999995,225.60000000000002,444.725,644.2,199.47500000000002,Neutral,Sleeper
40.75,49.666666666666664,-14.0,-2.3000000000000105,49.0,69.5,72.33333333333333,11.0,3.9999999999999947,81.0,0.08125,0.074,0.07500000000000001,0.02249999999999997,0.2,0.5235000000000001,0.47000000000000003,0.062000000000000055,0.019000000000000055,0.539,0.684,0.7096666666666667,0.07099999999999995,0.02519999999999994,0.746,65.75,78.66666666666667,-15.0,-1.1000000000000087,67.0,1463.198333325,1866.4155556666667,183.04666599999996,152.43266646999987,1685.018333,1499,Tony Battie,449.5,483.6666666666667,-54.0,8.799999999999976,487.0,389.25,422.6666666666667,23.0,31.699999999999996,433.0,41.75,34.0,-14.0,-0.9000000000000042,33.0,50.75,77.33333333333333,-19.0,-4.300000000000008,48.0,,0.0,421.82499999999993,383.2666666666666,1149.7999999999997,37.59999999999991,38.36999999999994,482.5999999999999,421.82499999999993,383.2666666666666,-38.55833333333334,Bust,Neutral
114.5,84.66666666666667,-11.0,-6.600000000000005,102.0,39.25,14.666666666666666,18.0,4.099999999999999,49.0,0.3625,0.3996666666666666,0.020000000000000018,-0.002599999999999997,0.366,0.4385,0.4386666666666667,-0.018000000000000016,-0.0064000000000000185,0.443,0.7795000000000001,0.7456666666666667,0.006000000000000005,0.0039999999999999125,0.78,77.5,55.333333333333336,0.0,-0.2000000000000022,80.0,2132.15125,1565.0027777666667,266.35833300000013,70.63583320000002,2359.56,1501,Tim Thomas,958.5,707.0,121.0,27.799999999999958,1066.0,333.5,229.33333333333334,57.0,15.799999999999997,389.0,68.0,40.333333333333336,11.0,2.0000000000000036,70.0,125.75,87.33333333333333,4.0,2.499999999999993,133.0,,0.0,616.675,423.7,1271.1,44.5,-1.4100000000000419,658.8,616.675,423.7,-192.97499999999997,Bust,Neutral
42.0,35.333333333333336,-5.0,-2.2000000000000006,37.0,166.25,110.0,69.0,21.900000000000006,205.0,0.0,0.0,0.0,0.0,0.0,0.476,0.4876666666666667,0.028000000000000025,0.011199999999999986,0.536,0.47250000000000003,0.5703333333333334,0.29500000000000004,0.08419999999999997,0.673,73.75,66.33333333333333,6.0,3.9000000000000004,82.0,1596.1795835,1366.3855557666666,133.29499999999985,42.48649999999995,1786.206667,1502,Adonal Foyle,395.25,278.0,20.0,9.699999999999987,440.0,425.75,340.0,66.0,17.699999999999957,490.0,33.25,25.333333333333332,14.0,4.6999999999999975,40.0,74.75,53.0,2.0,0.30000000000000154,73.0,,0.0,410.37499999999994,303.9666666666667,911.9000000000001,129.09999999999997,40.16999999999994,527.0999999999999,410.37499999999994,303.9666666666667,-106.40833333333325,Bust,Neutral
356.5,347.6666666666667,148.0,49.20000000000001,411.0,100.25,45.0,-92.0,-32.099999999999994,59.0,0.34550000000000003,0.3256666666666667,0.10899999999999999,0.0336,0.386,0.454,0.418,0.006000000000000005,0.0012000000000000192,0.457,0.74525,0.7723333333333334,0.08600000000000008,0.02729999999999998,0.793,76.75,64.0,-4.0,-1.3000000000000007,75.0,2852.7925,2541.077777666667,490.9016670000001,128.79033340000004,2949.775,1503,Tracy McGrady,1908.25,1676.0,1194.0,346.49999999999994,2407.0,541.25,397.6666666666667,-13.0,-2.299999999999996,488.0,112.25,95.66666666666667,34.0,10.499999999999995,124.0,185.5,166.66666666666666,35.0,9.59999999999998,195.0,,0.0,1464.825,1182.8000000000002,3548.4000000000005,797.0000000000002,235.8700000000001,1799.9,1464.825,1182.8000000000002,-282.02499999999986,Sleeper,Sleeper
78.5,70.66666666666667,-33.0,-11.400000000000002,56.0,38.0,12.666666666666666,-47.0,-16.2,13.0,0.35725,0.3446666666666667,0.029000000000000026,0.008699999999999977,0.391,0.41475,0.4096666666666667,-0.030000000000000027,-0.007100000000000056,0.411,0.845,0.8863333333333333,-0.03300000000000003,-0.011399999999999952,0.815,71.75,66.66666666666667,-32.0,-10.099999999999989,49.0,1418.4979165749999,1339.261111,-1255.6733337,-435.81350011,630.8783333,1506,Austin Croshere,606.25,480.6666666666667,-583.0,-205.49999999999994,252.0,338.0,294.3333333333333,-361.0,-117.59999999999997,155.0,28.0,31.333333333333332,-38.0,-12.399999999999999,6.0,88.0,69.0,-93.0,-34.800000000000004,28.0,,0.0,434.775,369.0,1107.0,-429.1,-143.11000000000004,204.89999999999998,434.775,369.0,-65.77499999999998,Bust,Neutral
265.5,157.33333333333334,105.0,22.999999999999982,325.0,12.25,4.333333333333333,5.0,0.8999999999999985,16.0,0.35775,0.3293333333333333,0.04099999999999998,0.009699999999999995,0.35,0.421,0.37366666666666665,-0.01100000000000001,-0.00459999999999999,0.427,0.86075,0.8223333333333334,-0.018000000000000016,-0.004900000000000014,0.859,73.0,47.0,12.0,2.4000000000000035,76.0,2367.25125,1365.5955556666668,352.6399999999999,5.433833400000128,2553.095,1507,Derek Anderson,1040.75,491.6666666666667,-23.0,-58.099999999999994,1057.0,268.5,151.0,6.0,-15.600000000000009,264.0,92.0,41.666666666666664,0.0,-5.2,90.0,136.75,71.33333333333333,-39.0,-19.500000000000007,128.0,,0.0,782.825,346.13333333333327,1038.3999999999999,98.00000000000011,-7.749999999999909,846.1,782.825,346.13333333333327,-436.6916666666668,Bust,Bust
21.5,38.666666666666664,-6.0,-2.254608274462696e-15,20.0,83.75,63.333333333333336,-39.0,-5.300000000000014,85.0,0.0,0.0,0.0,0.0,0.0,0.55425,0.4716666666666667,-0.017000000000000015,-0.004499999999999962,0.52,0.603,0.734,-0.11699999999999999,-0.0418,0.532,62.0,52.666666666666664,8.0,6.399999999999997,73.0,1344.05333325,1200.5455554333332,-329.115,30.703666699999903,1252.098333,1509,Kelvin Cato,389.25,316.0,-235.0,-37.70000000000002,332.0,370.75,319.3333333333333,39.0,50.09999999999993,428.0,31.0,37.666666666666664,5.0,4.1999999999999975,38.0,51.25,55.333333333333336,-15.0,-1.700000000000007,56.0,,0.0,380.275,308.7666666666667,926.3000000000001,-148.19999999999993,-6.549999999999992,349.1,380.275,308.7666666666667,-71.50833333333327,Bust,Neutral
326.0,468.3333333333333,-225.0,-68.4,233.0,8.5,3.3333333333333335,-19.0,-5.4,2.0,0.2,0.21033333333333334,0.04999999999999999,0.02999999999999998,0.25,0.4085,0.416,0.013000000000000012,0.00859999999999999,0.425,0.71925,0.8029999999999999,-0.21999999999999997,-0.07210000000000001,0.541,56.5,63.666666666666664,-10.0,-2.999999999999998,55.0,1325.376250175,1776.945,-834.1400003,-281.45583338999995,928.2966667,1510,Brevin Knight,380.5,599.3333333333334,-386.0,-112.00000000000006,216.0,137.75,168.33333333333334,-112.0,-39.5,81.0,89.0,124.0,-38.0,-13.59999999999999,69.0,113.25,127.66666666666667,-63.0,-16.9,94.0,,0.0,370.3,618.2333333333333,1854.7,-361.20000000000005,-108.60000000000005,209.0,370.3,618.2333333333333,247.93333333333334,Neutral,Sleeper
37.25,17.333333333333332,-37.0,-10.499999999999995,6.0,61.75,23.333333333333332,-44.0,-15.299999999999995,15.0,0.0,0.0,0.0,0.0,0.0,0.5012500000000001,0.4466666666666666,-0.067,-0.011899999999999992,0.46,0.691,0.669,-0.11199999999999999,-0.039200000000000054,0.605,64.0,51.666666666666664,-53.0,-15.600000000000005,23.0,1299.4920835,772.5183333333334,-1007.701667,-280.1848333999996,323.925,1513,Scot Pollard,380.5,155.33333333333334,-309.0,-91.59999999999991,103.0,385.0,195.66666666666666,-298.0,-79.39999999999993,106.0,46.5,30.0,-42.0,-10.39999999999999,13.0,49.75,26.333333333333332,-35.0,-10.299999999999988,15.0,,0.0,397.625,149.86666666666665,449.59999999999997,-340.09999999999997,-93.4699999999999,95.0,397.625,149.86666666666665,-247.75833333333335,Bust,Bust
169.75,119.66666666666667,10.0,3.2999999999999914,182.0,7.0,3.6666666666666665,-4.0,-0.7999999999999995,3.0,0.3495,0.36766666666666664,0.09600000000000003,0.0274,0.379,0.43775000000000003,0.4176666666666667,0.059,0.018099999999999995,0.464,0.7927500000000001,0.7823333333333333,0.06999999999999995,0.028099999999999948,0.846,73.0,48.666666666666664,-14.0,-3.9999999999999902,59.0,1526.70000025,1168.2783334333333,639.435,202.3466667,1672.906667,1517,Bobby Jackson,681.5,599.3333333333334,526.0,190.79999999999993,895.0,217.25,160.66666666666666,66.0,20.300000000000008,219.0,69.75,41.333333333333336,23.0,5.4999999999999964,71.0,90.0,64.0,48.0,13.400000000000004,106.0,,0.0,505.6,390.6333333333334,1171.9,332.4000000000002,120.72000000000001,642.0000000000001,505.6,390.6333333333334,-114.96666666666664,Bust,Bust
256.25,151.0,111.0,35.90000000000003,232.0,1.75,1.3333333333333333,2.0,0.5000000000000002,2.0,0.369,0.21666666666666667,-0.177,-0.04719999999999997,0.235,0.44175,0.424,0.03200000000000003,0.013299999999999989,0.448,0.7827500000000001,0.7806666666666667,0.026000000000000023,0.012299999999999945,0.776,80.5,74.0,2.0,0.6000000000000006,80.0,1512.9895832500001,1299.7961113333333,809.351667,265.73350009999996,1689.796667,1521,Jacque Vaughn,450.0,305.6666666666667,184.0,59.39999999999999,473.0,125.25,104.66666666666667,53.0,17.700000000000006,118.0,52.0,42.333333333333336,32.0,11.199999999999996,64.0,103.5,66.0,20.0,4.200000000000004,97.0,,0.0,358.27500000000003,215.6,646.8,188.3,63.71,356.70000000000005,358.27500000000003,215.6,-142.67500000000004,Bust,Bust
32.0,61.0,-41.0,-9.999999999999998,18.0,17.25,11.0,-21.0,-3.9000000000000012,6.0,0.30425,0.16666666666666666,-0.217,0.03490000000000008,0.0,0.4215,0.449,-0.052000000000000046,-0.008400000000000076,0.415,0.7955,0.8356666666666667,-0.01200000000000001,-0.009599999999999996,0.79,46.5,67.0,-26.0,-3.9999999999999982,22.0,885.8066665,1340.5977776666666,-810.248333,-188.8156666000001,597.125,1531,Marc Jackson,361.5,597.3333333333334,-427.0,-104.60000000000005,206.0,210.0,271.6666666666667,-235.0,-60.80000000000003,126.0,20.25,22.0,-22.0,-5.300000000000001,12.0,51.5,87.0,-69.0,-17.800000000000008,24.0,,0.0,251.72499999999997,387.70000000000005,1163.1000000000001,-308.39999999999986,-75.69000000000001,150.5,251.72499999999997,387.70000000000005,135.97500000000008,Bust,Neutral
71.0,276.0,14.0,1.1999999999999953,86.0,4.0,15.0,1.0,-0.2,5.0,0.2715,0.34833333333333333,0.189,0.07000000000000002,0.371,0.396,0.43133333333333335,0.068,0.02659999999999996,0.446,0.6859999999999999,0.7673333333333333,-0.029000000000000026,-0.014400000000000062,0.689,52.25,70.33333333333333,10.0,1.099999999999996,66.0,589.629583325,1780.0788886666667,203.8783333,46.70349998999991,842.83,1533,Anthony Johnson,162.0,557.6666666666666,116.0,31.199999999999978,270.0,50.5,159.0,27.0,6.5999999999999925,78.0,31.0,62.0,4.0,1.9999999999999958,37.0,31.75,95.33333333333333,9.0,1.2999999999999974,41.0,,0.0,118.72500000000001,463.6666666666667,1391.0,77.10000000000002,23.849999999999987,191.40000000000003,118.72500000000001,463.6666666666667,344.94166666666666,Neutral,Neutral
144.5,210.33333333333334,104.0,48.39999999999998,244.0,16.75,30.333333333333332,6.0,4.499999999999998,20.0,0.31125,0.3423333333333333,0.0050000000000000044,0.00849999999999998,0.34,0.41475,0.41566666666666663,0.0,0.0060999999999999735,0.425,0.7424999999999999,0.8096666666666666,0.06600000000000006,0.02519999999999999,0.785,65.0,69.0,3.0,6.5999999999999925,80.0,1770.863750075,2394.3633333333332,1280.655,586.7784999699995,2943.226667,1536,Stephen Jackson,780.0,1147.6666666666667,815.0,330.1999999999999,1450.0,222.5,261.3333333333333,162.0,74.59999999999997,370.0,92.0,84.0,56.0,27.79999999999999,142.0,138.0,169.66666666666666,93.0,43.199999999999974,223.0,,0.0,494.9750000000001,715.9,2147.7,530.4999999999999,218.30999999999992,923.3,494.9750000000001,715.9,220.9249999999999,Neutral,Sleeper
43.25,98.33333333333333,43.0,17.49999999999999,75.0,67.25,66.0,30.0,13.89999999999999,106.0,0.0,0.09666666666666666,0.0,0.0,0.0,0.481,0.5153333333333333,0.06099999999999994,0.019399999999999935,0.566,0.7384999999999999,0.7413333333333334,0.02200000000000002,-0.0018000000000000674,0.719,67.75,81.66666666666667,18.0,9.099999999999996,82.0,1331.789166675,2309.253333666667,1305.9599999999998,490.9203333299998,2405.115,1548,Mark Blount,396.5,898.3333333333334,595.0,209.19999999999993,843.0,303.25,422.3333333333333,358.0,129.6999999999999,589.0,44.25,38.666666666666664,41.0,14.89999999999999,80.0,84.5,170.33333333333334,88.0,34.39999999999998,150.0,,0.0,335.54999999999995,581.3000000000001,1743.9,519.3000000000002,177.2199999999999,747.2,335.54999999999995,581.3000000000001,245.7500000000001,Neutral,Sleeper
103.75,67.0,-72.0,-13.700000000000022,105.0,9.5,5.666666666666667,-9.0,-2.0000000000000004,6.0,0.29325,0.074,-0.031000000000000028,-0.014300000000000021,0.25,0.424,0.43766666666666665,0.009000000000000008,0.018599999999999957,0.433,0.796,0.771,0.09099999999999997,0.035999999999999886,0.844,62.0,58.333333333333336,2.0,1.9999999999999871,74.0,1265.14125,829.4983334666667,-558.3366659999999,-66.42649980000029,1369.866667,1559,Adrian Griffin,329.5,175.0,-160.0,-15.800000000000036,325.0,238.0,160.66666666666666,-108.0,-18.200000000000028,264.0,71.5,42.0,-39.0,-6.000000000000007,77.0,50.0,35.666666666666664,-46.0,-11.40000000000001,47.0,,0.0,312.625,176.86666666666667,530.6,-176.9000000000001,-22.11000000000007,304.79999999999995,312.625,176.86666666666667,-135.75833333333333,Bust,Bust
193.5,118.0,245.0,88.0,291.0,2.0,3.6666666666666665,5.0,1.5999999999999996,5.0,0.2915,0.259,0.333,0.11660000000000002,0.333,0.42100000000000004,0.3853333333333333,0.0020000000000000018,-0.00020000000000002863,0.451,0.7605,0.7796666666666666,-0.0040000000000000036,0.010399999999999977,0.753,68.25,59.333333333333336,42.0,13.7,82.0,1209.4837499999999,873.2961112333332,1611.935,563.5314999999999,1900.33,1563,Kevin Ollie,321.0,187.0,462.0,163.2,534.0,123.0,95.66666666666667,151.0,54.199999999999996,182.0,42.75,29.666666666666668,59.0,20.9,69.0,59.25,38.666666666666664,62.0,24.3,72.0,,0.0,302.625,176.33333333333334,529.0,432.1000000000001,155.06999999999996,507.30000000000007,302.625,176.33333333333334,-126.29166666666666,Bust,Bust
277.75,153.0,210.0,72.29999999999995,452.0,4.0,3.3333333333333335,7.0,2.4,7.0,0.30774999999999997,0.38133333333333336,0.05399999999999999,0.03129999999999995,0.365,0.39375,0.38933333333333336,0.05099999999999999,0.02509999999999997,0.428,0.851,0.8396666666666667,0.08899999999999997,0.03259999999999986,0.9,74.25,48.0,17.0,5.699999999999994,79.0,1764.62083325,1016.5694445666668,1008.156667,387.7243334999998,2601.795,1607,Troy Hudson,743.75,417.0,578.0,232.69999999999985,1123.0,145.25,61.333333333333336,35.0,14.499999999999988,183.0,49.25,15.333333333333334,17.0,7.099999999999998,60.0,136.25,62.333333333333336,74.0,29.29999999999999,182.0,,0.0,499.74999999999994,252.3666666666667,757.1000000000001,440.4999999999998,170.37999999999988,815.1999999999998,499.74999999999994,252.3666666666667,-247.38333333333324,Bust,Bust
20.25,49.333333333333336,2.0,-1.4999999999999993,19.0,28.5,35.666666666666664,-18.0,-10.59999999999999,13.0,0.125,0.06666666666666667,0.0,0.050000000000000044,0.0,0.5235,0.5153333333333333,-0.11599999999999999,-0.03660000000000003,0.505,0.78775,0.7366666666666667,0.06299999999999994,0.02269999999999992,0.857,43.0,66.66666666666667,3.0,-4.199999999999996,32.0,562.2845833250001,1279.0838889,-94.6116667,-122.19450000999997,394.7433333,1630,Mikki Moore,199.0,442.0,-98.0,-57.4,130.0,141.0,259.6666666666667,-28.0,-34.799999999999955,84.0,11.75,24.0,-2.0,-2.2999999999999985,7.0,33.25,72.0,-1.0,-6.299999999999992,22.0,,0.0,159.325,336.9,1010.6999999999999,-91.5,-49.92999999999998,96.9,159.325,336.9,177.575,Bust,Neutral
55.25,25.333333333333332,9.0,7.100000000000001,47.0,118.0,52.333333333333336,-61.0,-14.599999999999984,79.0,0.0,0.0,0.0,0.0,0.0,0.433,0.4423333333333333,-0.010000000000000009,-0.003199999999999992,0.427,0.61875,0.5893333333333334,0.006000000000000005,0.009499999999999956,0.657,69.5,51.0,-44.0,-13.400000000000004,36.0,2140.02166675,1020.1444445333333,-1123.4833330000001,-292.87033330000014,1369.541667,1709,Michael Olowokandi,702.5,294.6666666666667,-342.0,-84.20000000000005,441.0,555.0,263.0,-328.0,-79.79999999999995,328.0,34.5,17.666666666666668,-17.0,-2.5999999999999974,18.0,154.75,59.0,-79.0,-23.099999999999998,98.0,,0.0,449.07500000000005,195.0666666666667,585.2,-213.60000000000008,-40.79000000000008,281.2,449.07500000000005,195.0666666666667,-254.00833333333335,Bust,Bust
509.5,476.3333333333333,-380.0,-142.19999999999996,285.0,12.5,19.333333333333332,-7.0,-1.7999999999999985,8.0,0.38025,0.3793333333333333,0.045999999999999985,0.012899999999999965,0.409,0.4555,0.44166666666666665,0.024999999999999967,0.007400000000000012,0.47,0.80125,0.8130000000000001,0.08099999999999996,0.02849999999999995,0.861,74.75,81.33333333333333,-27.0,-8.300000000000006,55.0,2709.14,3079.9522223333333,-1319.2016660000002,-449.0699998000002,1834.801667,1710,Mike Bibby,1116.0,1601.6666666666667,-315.0,-114.80000000000013,875.0,244.75,283.0,-159.0,-55.89999999999998,147.0,99.5,106.0,-60.0,-19.999999999999996,72.0,189.0,192.33333333333334,-120.0,-47.400000000000034,127.0,,0.0,911.65,1207.1999999999998,3621.5999999999995,-366.6999999999997,-133.53999999999985,676.8000000000001,911.65,1207.1999999999998,295.54999999999984,Sleeper,Sleeper
86.75,73.66666666666667,-43.0,-14.699999999999987,54.0,172.5,60.666666666666664,-89.0,-26.0,91.0,0.372,0.28099999999999997,0.07700000000000001,0.02519999999999999,0.405,0.47475,0.4363333333333333,0.07200000000000001,0.01969999999999999,0.518,0.69025,0.7533333333333334,-0.0040000000000000036,-0.0015000000000000482,0.682,76.5,63.0,-12.0,-3.599999999999991,69.0,2238.50916675,1528.5661111,-822.911666,-247.2086665,1610.041667,1711,Raef LaFrentz,926.0,541.0,-367.0,-105.8,639.0,539.25,343.0,-311.0,-96.1,330.0,42.25,26.0,-7.0,-0.3000000000000034,35.0,83.25,49.333333333333336,-50.0,-15.299999999999994,46.0,,0.0,756.9749999999999,431.7333333333333,1295.1999999999998,-292.9999999999999,-87.50999999999992,508.30000000000007,756.9749999999999,431.7333333333333,-325.2416666666666,Bust,Neutral
