PLAYER_ID,PLAYER_NAME,resid_realized_score_z,resid_TS_PCT_score,resid_VPS_score,resid_GmSc_Per48_score,label_realized_score_z,label_TS_PCT_score,label_VPS_score,label_GmSc_Per48_score,final_label,final_label_num,label_realized_score_z_num,label_TS_PCT_score_num,label_VPS_score_num,label_GmSc_Per48_score_num
201988,Patty Mills,0.7433820144584207,0.011288583519112994,-0.05653467852926175,-0.5874206017126529,Sleeper,Neutral,Bust,Bust,Bust,2,0,1,2,2
202322,John Wall,0.14527601462736173,-0.01773238578319647,-0.07293845216458972,0.8925254481157303,Neutral,Bust,Bust,Neutral,Neutral,1,1,2,2,1
202323,Evan Turner,0.05589388258466532,-0.039408760926213704,0.09826096095618775,-0.42466262798262555,Neutral,Bust,Neutral,Bust,Neutral,1,1,2,1,2
202324,Derrick Favors,0.4765904645332002,0.03712765454944944,0.30659314092560064,3.5580817917478686,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
202325,Wesley Johnson,0.09607651908581265,-0.030612727766877346,-0.05503925579165925,-1.2792776663692145,Neutral,Bust,Bust,Bust,Bust,2,1,2,2,2
202326,DeMarcus Cousins,-0.14703824675890753,0.0003859306201514645,-0.03673690937560736,0.3980332105703148,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
202327,Ekpe Udoh,-0.42895862260526585,0.08411447845908437,0.5674676000544376,5.88684019415148,Bust,Sleeper,Sleeper,Sleeper,Sleeper,0,2,0,0,0
202328,Greg Monroe,-0.6882155037792108,0.009461104021874944,0.08615043214685714,2.4302665121942937,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
202329,Al-Farouq Aminu,0.2673537394027017,-0.02448554746832371,0.15609799740191743,1.6411302153713798,Neutral,Bust,Neutral,Neutral,Neutral,1,1,2,1,1
202330,Gordon Hayward,0.27905190005151004,0.022465895146632442,0.12618759079365915,3.2162227044071052,Neutral,Neutral,Neutral,Sleeper,Neutral,1,1,1,1,0
202331,Paul George,0.2759065063002848,0.02090667894382714,-0.044085628019227885,2.872623213109449,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
202332,Cole Aldrich,0.30954532564575066,-0.03981023602044198,-0.011746513409788495,0.47686993591535654,Neutral,Bust,Bust,Neutral,Neutral,1,1,2,2,1
202333,Xavier Henry,-1.1008038424282724,-0.08754499901448726,-0.41268762051876684,-6.612053591528732,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202335,Patrick Patterson,0.05376246393072574,0.005353073505110828,-0.02694906882563064,-2.1905193717218943,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
202336,Larry Sanders,-0.8908097375438733,-0.06327570161030427,-0.5078601501255249,-3.9302360114425223,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202337,Luke Babbitt,0.48496078877966364,0.07490674217901283,-0.03662668720933482,-1.1451987018968897,Neutral,Sleeper,Bust,Bust,Bust,2,1,0,2,2
202338,Kevin Seraphin,-0.18493078511423472,-0.022650815712962902,0.0005290116583400728,0.702027072107013,Bust,Bust,Neutral,Neutral,Neutral,1,2,2,1,1
202339,Eric Bledsoe,1.4159639941170077,0.0301739815580101,0.1684645801897804,5.433799385798897,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
202340,Avery Bradley,0.796437495058801,-0.0011720125122672842,-0.07607930554466824,-0.5509368605780658,Sleeper,Bust,Bust,Bust,Bust,2,0,2,2,2
202341,James Anderson,-0.20051269769799807,-0.04986454008862584,-0.1590735252564338,-4.927702252270838,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202344,Trevor Booker,0.7438299013642016,-0.000259283784303177,-0.006110097264591996,1.4990243964248062,Sleeper,Bust,Bust,Neutral,Bust,2,0,2,2,1
202347,Quincy Pondexter,-0.0633757996654567,0.010187043659675266,-0.0386665309477765,-1.2278702394538659,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
202348,Jordan Crawford,-1.4616712763595163,0.06692831057122628,0.1732599577604239,6.076385276482439,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
202349,Greivis Vasquez,-1.0276458451484733,-0.07999146829567866,-0.2718846086834057,-4.799659938771454,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202355,Hassan Whiteside,1.657558766181844,0.08726627996565905,0.2927677148444823,7.2968206408061,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
202357,Nemanja Bjelica,0.27594432855853096,0.03730905511871896,0.03384972848047019,2.079142210010133,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
202361,Landry Fields,-1.0377293751057293,0.0051361178533754215,0.3492694921085304,-0.4814927987649664,Bust,Neutral,Sleeper,Bust,Bust,2,2,1,0,2
202362,Lance Stephenson,0.04994570116221192,-0.009485644551515349,-0.010767599701742014,2.0124968069208755,Neutral,Bust,Bust,Neutral,Neutral,1,1,2,2,1
202379,Jeremy Evans,-0.6249334771689458,0.18678303379402483,-0.08686338104761093,-1.7513298664504973,Bust,Sleeper,Bust,Bust,Bust,2,2,0,2,2
202681,Kyrie Irving,0.035406997151392616,0.0311085520447002,0.06339283838334375,2.651685196265717,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
202682,Derrick Williams,-0.7920642365275049,-0.07993085687320178,-0.12981910643068417,-3.167613442769353,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202683,Enes Freedom,0.33340703510818503,0.04436862059017166,0.383041582013278,6.023410181438294,Neutral,Sleeper,Sleeper,Sleeper,Sleeper,0,1,0,0,0
202684,Tristan Thompson,-0.32369824122812085,0.011493357298563822,0.27280960329373105,2.9645843348152017,Bust,Neutral,Sleeper,Sleeper,Sleeper,0,2,1,0,0
202685,Jonas Valančiūnas,0.7814841749623715,0.04465228205927496,0.2604494681841325,7.406202255585281,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
202687,Bismack Biyombo,-0.08745295770064188,0.04208635427179819,0.0698416529431427,3.3261891384094255,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
202688,Brandon Knight,-1.3483537928696936,-0.01984171444055094,-0.06562332498518053,-1.627903483609229,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202689,Kemba Walker,0.26843048696776084,0.03276495763542431,-0.013950202066016049,2.2566640424834254,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
202690,Jimmer Fredette,-1.2009330755628231,-0.04082953490231128,-0.23926408957006684,-3.534352280354671,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202691,Klay Thompson,0.27853028228307575,0.013335186698909096,0.03378884615738431,0.001877204692537049,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
202692,Alec Burks,0.17048351006499732,0.01933608697147582,0.04864631506242523,2.389346847512238,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
202693,Markieff Morris,-0.6840558060515556,-0.02584368879702592,-0.1970485744437862,-3.897876107664171,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202694,Marcus Morris Sr.,0.9850712831733622,0.039596373093458315,0.008527219473725367,1.8374247908656347,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
202695,Kawhi Leonard,0.6514528204212252,0.04390718587983411,0.10813210702246301,9.551198085852953,Sleeper,Sleeper,Neutral,Sleeper,Sleeper,0,0,0,1,0
202696,Nikola Vučević,1.4073536172471193,-0.005107182164987734,0.08815978807778668,4.087679354945703,Sleeper,Bust,Neutral,Sleeper,Sleeper,0,0,2,1,0
202697,Iman Shumpert,-0.7339439733425472,-0.07254645794155323,-0.1950463301727463,-3.2907566471376963,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202699,Tobias Harris,1.5824845369179237,0.02323164602484651,0.18112929636828845,2.429256587688016,Sleeper,Neutral,Sleeper,Neutral,Sleeper,0,0,1,0,1
202700,Donatas Motiejunas,-1.289938542563058,-0.07865955221504423,-0.4802634329143032,-9.094551763225706,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202702,Kenneth Faried,-0.6812522277895589,0.020475033068029114,0.04638292456489257,1.4935998257413914,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
202703,Nikola Mirotic,-0.13551446276150697,0.04418167254899941,0.03953110279553251,2.4882665953816137,Bust,Sleeper,Neutral,Neutral,Neutral,1,2,0,1,1
202704,Reggie Jackson,0.4950545470766382,0.0003923870622245529,-0.030648341090917297,1.2382692123368102,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
202705,MarShon Brooks,-0.8839551580489297,-0.030041299375006214,-0.2589157923670764,-1.241013386361164,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202706,Jordan Hamilton,-0.511850405307767,-0.009456939653449015,-0.16312391955368843,-0.7259586497605799,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202708,Norris Cole,-0.7588872296722393,-0.08424243540857534,-0.14478253472025115,1.0698787048770502,Bust,Bust,Bust,Neutral,Bust,2,2,2,2,1
202709,Cory Joseph,0.8365661094554804,-0.002412703070541866,0.1302758953204901,-0.8615767587670469,Sleeper,Bust,Neutral,Bust,Bust,2,0,2,1,2
202710,Jimmy Butler III,1.319141741729254,0.0691339399530948,0.5786924849597095,12.577760815076049,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
202711,Bojan Bogdanovic,0.6774293440410655,0.055077103732730226,0.2167140774255778,5.713481375849696,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
202713,Kyle Singler,-1.5529652186268146,-0.06036442986746238,-0.1663486378557586,-1.343894854795833,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202714,Shelvin Mack,0.4330625947740381,-0.00807614213474872,0.03521607973299856,0.20872890854855264,Neutral,Bust,Neutral,Neutral,Neutral,1,1,2,1,1
202718,Chandler Parsons,-1.527460155425949,-0.052944654756755416,-0.28188545505196627,-4.41513831525242,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
202720,Jon Leuer,0.33385174690022096,0.021371096311961657,-0.08296908367868205,-0.3467811466239681,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
202722,Davis Bertans,-0.45809613872526517,0.047334979118286546,-0.1899191291696356,-1.598890200021593,Bust,Sleeper,Bust,Bust,Bust,2,2,0,2,2
202730,Lavoy Allen,0.35703253495247655,-0.01189421424876469,0.17697580121920575,0.2928971030731624,Neutral,Bust,Sleeper,Neutral,Neutral,1,1,2,0,1
202732,DeAndre Liggins,0.11503864664771957,-0.08405080125997344,-0.4023605798278682,-8.21702459568289,Neutral,Bust,Bust,Bust,Bust,2,1,2,2,2
202734,E'Twaun Moore,0.5859956815800764,0.028087402232163328,0.05300448129264179,1.2913063384796697,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
202738,Isaiah Thomas,-1.009214500189349,-0.04605068398389639,-0.2499497347230344,-3.479548038026106,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203076,Anthony Davis,0.37812142281014904,-0.000995154673374521,-0.02032319902453139,0.8083059472183329,Neutral,Bust,Bust,Neutral,Neutral,1,1,2,2,1
203077,Michael Kidd-Gilchrist,0.3717579889377911,-0.034837503242471035,-0.11575060035974594,-1.6060269727284098,Neutral,Bust,Bust,Bust,Bust,2,1,2,2,2
203078,Bradley Beal,0.7154727211323023,0.03085792545231214,0.059760138789996864,5.323318515957318,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
203079,Dion Waiters,-0.8701742128374961,-0.010973215663740765,-0.028095195730763356,0.7454446781740938,Bust,Bust,Bust,Neutral,Bust,2,2,2,2,1
203080,Thomas Robinson,-0.26668189602178316,0.030013096210005363,0.11474833463819567,5.338612636897871,Bust,Neutral,Neutral,Sleeper,Neutral,1,2,1,1,0
203081,Damian Lillard,0.3554395146565299,0.048448001178810096,0.1539303618619734,3.489906445014398,Neutral,Sleeper,Neutral,Sleeper,Sleeper,0,1,0,1,0
203082,Terrence Ross,0.13163793126219858,0.009807258404863739,0.06425757497861118,2.6269594259531637,Neutral,Neutral,Neutral,Neutral,Neutral,1,1,1,1,1
203083,Andre Drummond,0.1318938101306768,-0.02521380972311804,-0.34895280472019086,-2.507025128659926,Neutral,Bust,Bust,Bust,Bust,2,1,2,2,2
203084,Harrison Barnes,1.0668309993809495,0.05998982824049648,0.24223710749860405,5.034087323276147,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
203085,Austin Rivers,0.461201754968486,0.03265939104768201,-0.03332994239712739,0.3489171609686661,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
203086,Meyers Leonard,-0.4168956919431532,0.0782476992347183,-0.06164480472390954,-0.2791184957180626,Bust,Sleeper,Bust,Bust,Bust,2,2,0,2,2
203087,Jeremy Lamb,0.7758676469325583,0.024251393171839553,0.15427755646323393,3.5225450726316936,Sleeper,Neutral,Neutral,Sleeper,Sleeper,0,0,1,1,0
203089,John Henson,-0.05563468559477963,0.01815706406039752,0.09775202417430995,0.7356163804609892,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
203090,Maurice Harkless,0.3567809299675614,0.042556768303756654,0.004821963432455778,-0.1300821778642529,Neutral,Sleeper,Neutral,Bust,Neutral,1,1,0,1,2
203092,Tyler Zeller,-1.0327971958136257,-0.04853782667069545,0.0036000556818622798,4.454248556009764,Bust,Bust,Neutral,Sleeper,Bust,2,2,2,1,0
203093,Terrence Jones,-1.0209527495352684,-0.1859077428634513,-0.48641082729576124,-12.902435981091397,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203094,Andrew Nicholson,-0.8148736235256969,-0.1091778479251761,-0.38315658221727267,-6.815609072893017,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203095,Evan Fournier,0.5527399856273197,0.0025462128096900294,-0.061049087047661654,1.1988127412220795,Neutral,Neutral,Bust,Neutral,Neutral,1,1,1,2,1
203096,Jared Sullinger,-2.130434504891183,-0.17415301993050314,-0.7082894380491702,-11.102935504049416,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203098,John Jenkins,-0.751955519127641,0.025250163116449564,0.2337054166130561,2.1162931122219177,Bust,Neutral,Sleeper,Neutral,Neutral,1,2,1,0,1
203101,Miles Plumlee,-0.564869626750401,0.06167627308744916,0.1654972860116506,1.2543762109409577,Bust,Sleeper,Neutral,Neutral,Neutral,1,2,0,1,1
203107,Tomas Satoransky,-0.3077856185764518,0.003751317463085546,0.2241275944397263,0.2818081324423307,Bust,Neutral,Sleeper,Neutral,Neutral,1,2,1,0,1
203109,Jae Crowder,0.23688315381950736,0.03381059680305121,0.06505680687613391,-0.13836292788871773,Neutral,Neutral,Neutral,Bust,Neutral,1,1,1,1,2
203110,Draymond Green,0.7634675557910541,0.02146927547231603,0.16051322224914166,-0.6414324920666097,Sleeper,Neutral,Neutral,Bust,Neutral,1,0,1,1,2
203112,Quincy Acy,-0.5144489756864048,-0.06492983632238158,-0.4115732179329683,-5.21885534376273,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203114,Khris Middleton,0.32399305923983146,0.0280096927283775,0.09255648501491276,4.672135937956764,Neutral,Neutral,Neutral,Sleeper,Neutral,1,1,1,1,0
203115,Will Barton,1.0274210577578813,0.012398107162007177,0.1696433444176324,1.630770834412269,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
203118,Mike Scott,-0.07887233524691017,-0.029481062923497947,-0.09461969822418648,-4.051098422717587,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203121,Darius Miller,0.3316878794615461,0.12358365401557292,0.3713637104395384,4.630905090814128,Neutral,Sleeper,Sleeper,Sleeper,Sleeper,0,1,0,0,0
203124,Kyle O'Quinn,0.1798408641462129,0.024968599163670002,0.2971746226689329,4.680408141049277,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
203457,Nerlens Noel,-0.4926951482975492,0.03634576411597479,0.0686704011457202,-1.82429428173306,Bust,Neutral,Neutral,Bust,Neutral,1,2,1,1,2
203458,Alex Len,-0.3271945353382517,0.05622894021652003,0.16454422461035323,3.005402235814941,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
203459,Allen Crabbe,0.2082950520320947,-0.01711891897907436,-0.20267838401970084,-1.626844472112774,Neutral,Bust,Bust,Bust,Bust,2,1,2,2,2
203460,Andre Roberson,-1.2537949872011305,-0.16274651911219995,-0.19586871182824828,-2.6620854981033064,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203463,Ben McLemore,-0.558573935539942,0.031717337643967,-0.02465406872983833,2.866816715487749,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
203468,CJ McCollum,1.0491171311280014,0.00672455329308419,0.051991099776840466,1.2420296287482167,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
203469,Cody Zeller,-0.8075685397179679,0.04292166685840815,0.009593390439034621,2.9943673837683953,Bust,Sleeper,Neutral,Sleeper,Sleeper,0,2,0,1,0
203471,Dennis Schröder,0.8435712259775966,0.01191759421251759,0.10333605843863691,0.6089087219539593,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
203476,Gorgui Dieng,-1.1186058078469983,0.005758150126292105,-0.18354998029552316,0.9788244624153819,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
203477,Isaiah Canaan,-0.5472388514042383,0.017572441748533674,0.16272965186879906,0.5655789722794822,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
203481,Jeff Withey,-1.1655254140952915,-0.09692092938635744,-0.30198610407431303,-3.9361923589645222,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203482,Kelly Olynyk,0.4072513700292498,0.06186153885810308,0.03411922207964424,1.0288963636979922,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
203484,Kentavious Caldwell-Pope,0.6102302204526695,0.05498241193626596,0.22058382554359524,2.244284351143042,Sleeper,Sleeper,Sleeper,Neutral,Sleeper,0,0,0,0,1
203485,Lorenzo Brown,-0.28933481717356924,-0.12124021255689005,-0.12846666046839217,-3.4121192236127325,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203486,Mason Plumlee,-0.13083231124308747,0.08142254037476415,0.2677047832736248,0.8560490078254936,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
203487,Michael Carter-Williams,-1.4805995913470076,-0.04189172042377953,-0.1106915517757674,-2.5019573143373783,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203488,Mike Muscala,-0.04402395061647757,0.02283870718815495,-0.04225838605418786,0.675951184820315,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
203490,Otto Porter Jr.,-0.37678677328581434,0.0464108941255188,0.19742324522987365,2.2170219346399165,Bust,Sleeper,Sleeper,Neutral,Sleeper,0,2,0,0,1
203493,Reggie Bullock Jr.,1.1279110420233955,0.05633827990465334,0.06119884846877377,-0.9641906844269155,Sleeper,Sleeper,Neutral,Bust,Sleeper,0,0,0,1,2
203498,Shabazz Muhammad,-0.691838550649037,-0.03501345365748321,-0.05176818997481614,1.2164126022380817,Bust,Bust,Bust,Neutral,Bust,2,2,2,2,1
203500,Steven Adams,0.49904451095413205,0.028003229271065244,0.49505892161909903,5.637614258251103,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
203501,Tim Hardaway Jr.,0.7238898368732798,0.02728457835905751,0.06557626728161248,2.1725746841579774,Sleeper,Neutral,Neutral,Neutral,Neutral,1,0,1,1,1
203503,Tony Snell,0.26556297250861216,0.08351722363858827,0.23044816732409457,1.3195721989438827,Neutral,Sleeper,Sleeper,Neutral,Sleeper,0,1,0,0,1
203504,Trey Burke,-0.6875838328862226,0.009005440576792978,0.0855585173099902,3.7421082791215454,Bust,Neutral,Neutral,Sleeper,Neutral,1,2,1,1,0
203506,Victor Oladipo,-1.0538994302141445,-0.004059014554319562,-0.014774128836037681,1.111195482205023,Bust,Bust,Bust,Neutral,Bust,2,2,2,2,1
203507,Giannis Antetokounmpo,1.0674411154234589,0.06665980330119081,0.21879588645934533,14.843197775507178,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
203516,James Ennis III,-0.14218767491988155,0.04115304452922475,0.0007393937172825993,2.537399826889118,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
203524,Solomon Hill,-0.7672975278459235,-0.1090794120885073,-0.042731135367614526,-2.0954124329453085,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203526,Raul Neto,0.32387889130378233,0.042840796775630574,0.20403130496948885,1.7093451135086521,Neutral,Sleeper,Sleeper,Neutral,Sleeper,0,1,0,0,1
203648,Thanasis Antetokounmpo,-0.6493667611317346,-0.027003776167143667,-0.26131508741688947,-2.9058196696909153,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203894,Shabazz Napier,0.5791081098754227,0.03336714514075623,0.20028028659745334,5.361161926959628,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
203897,Zach LaVine,0.9964451259884347,0.062297362569590176,0.16697587887985477,7.190561049388219,Sleeper,Sleeper,Neutral,Sleeper,Sleeper,0,0,0,1,0
203901,Elfrid Payton,-1.0632397730299117,-0.0866598675856809,-0.15474916439342845,-2.829341564992367,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203903,Jordan Clarkson,-0.0892164904406495,0.0030817752887958294,-0.039554631267163964,1.5241796428053433,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
203914,Gary Harris,-0.4283827541532874,0.02050471907645801,0.00033871132198637355,-3.2359056647410966,Bust,Neutral,Neutral,Bust,Neutral,1,2,1,1,2
203915,Spencer Dinwiddie,1.1824750195392522,0.047909459473346905,0.11592409399410641,4.089120269404788,Sleeper,Sleeper,Neutral,Sleeper,Sleeper,0,0,0,1,0
203917,Nik Stauskas,-0.7537252667550719,0.03178322199399575,0.08559945573695948,3.2965173105287313,Bust,Neutral,Neutral,Sleeper,Neutral,1,2,1,1,0
203918,Rodney Hood,-0.5631519726158747,-0.006738809099988807,-0.006870595658729606,-4.191291135593392,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203922,Glenn Robinson III,0.2807978819235108,0.02211687256997641,-0.01945914901155632,-0.40188318195981765,Neutral,Neutral,Bust,Bust,Neutral,1,1,1,2,2
203924,Jerami Grant,0.881467685695205,0.04743871403861866,-0.0354044361711241,5.52799935326993,Sleeper,Sleeper,Bust,Sleeper,Sleeper,0,0,0,2,0
203925,Joe Harris,0.8786072853882764,0.10269697322493931,0.017706573584229224,1.0870777333447617,Sleeper,Sleeper,Neutral,Neutral,Sleeper,0,0,0,1,1
203926,Doug McDermott,-0.054596365727687834,0.0717486752150609,-0.008259324225827092,2.5503071480607,Bust,Sleeper,Bust,Neutral,Bust,2,2,0,2,1
203932,Aaron Gordon,0.7511859623887581,0.04726675262669022,0.19398788200281092,3.0601024902361083,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
203933,T.J. Warren,-0.6069217794192555,-0.005734156141064206,-0.18003989955326039,-1.2887083229140508,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203935,Marcus Smart,0.4851847516350637,0.043182551134210545,0.05522220816226486,3.675291256512887,Neutral,Sleeper,Neutral,Sleeper,Sleeper,0,1,0,1,0
203937,Kyle Anderson,0.6993684036596456,0.02736255129752785,0.35512131565891436,3.2162816026589756,Sleeper,Neutral,Sleeper,Sleeper,Sleeper,0,0,1,0,0
203939,Dwight Powell,0.3563899855354849,0.152835435216798,0.23558788543190978,0.7212941542935134,Neutral,Sleeper,Sleeper,Neutral,Sleeper,0,1,0,0,1
203943,Noah Vonleh,-0.3386769614326307,-0.1010026572774112,-0.16131249724580599,-6.895910821542602,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203944,Julius Randle,1.606032350668879,0.036671844718550894,-0.009714255590721033,5.104034484756969,Sleeper,Neutral,Bust,Sleeper,Sleeper,0,0,1,2,0
203952,Andrew Wiggins,-0.1155980095390936,-0.004221379143893422,0.15920938785154237,-0.6215292500837819,Bust,Bust,Neutral,Bust,Bust,2,2,2,1,2
203953,Jabari Parker,-0.7481109650760942,0.030221230718357806,-0.05105033011882676,0.9410853492337914,Bust,Neutral,Bust,Neutral,Neutral,1,2,1,2,1
203954,Joel Embiid,0.13397273642944918,0.035235785418105126,0.09289368210327797,5.385757241328612,Neutral,Neutral,Neutral,Sleeper,Neutral,1,1,1,1,0
203957,Dante Exum,-0.5283096512499238,0.04078286865170144,0.2388671189760716,2.6654828997733198,Bust,Neutral,Sleeper,Neutral,Neutral,1,2,1,0,1
203967,Dario Saric,-1.3812487201582035,-0.03531197576474521,-0.08925427179279843,-3.6940787654254095,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
203991,Clint Capela,0.9382712082304276,0.0415858168130121,0.40915306430280074,2.9355805913547357,Sleeper,Neutral,Sleeper,Sleeper,Sleeper,0,0,1,0,0
203992,Bogdan Bogdanović,-0.18035414299414426,0.008815787006482667,-0.14242724377810112,-1.8479505880662082,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
203994,Jusuf Nurkić,0.5534239693206721,0.03461265932877755,0.2291127152343857,4.49876435215603,Neutral,Neutral,Sleeper,Sleeper,Sleeper,0,1,1,0,0
203998,Bruno Caboclo,0.3411285616900106,0.05871001068466852,-0.023113331203558962,2.6656423271972525,Neutral,Sleeper,Bust,Neutral,Neutral,1,1,0,2,1
203999,Nikola Jokić,1.578050108764662,0.07168955133576171,0.2627191487075502,6.405352589124213,Sleeper,Sleeper,Sleeper,Sleeper,Sleeper,0,0,0,0,0
204001,Kristaps Porziņģis,-0.1909570983688761,0.0391712866844347,0.040420002083694895,2.8097298587594217,Bust,Neutral,Neutral,Neutral,Neutral,1,2,1,1,1
1626143,Jahlil Okafor,-1.1446365987185434,-0.13731475986379704,-0.46775095832142655,-0.32919069966251513,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1626144,Emmanuel Mudiay,-1.4282178260334224,-0.04701031946572376,0.1849989576886344,1.0093629176629975,Bust,Bust,Sleeper,Neutral,Bust,2,2,2,0,1
1626145,Tyus Jones,0.9673224111689194,0.02205103858199009,0.6117386817698818,4.8879060907300875,Sleeper,Neutral,Sleeper,Sleeper,Sleeper,0,0,1,0,0
1626147,Justin Anderson,-1.027657144917621,-0.09866296697500798,-0.095970242695391,-4.762458333089086,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1626149,Montrezl Harrell,0.20037944976541866,0.0522359741195465,0.09832169745666275,2.3955904184470853,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
1626153,Delon Wright,0.4822511572321462,0.002200728028549759,0.5857852620296577,0.7221036484770789,Neutral,Neutral,Sleeper,Neutral,Neutral,1,1,1,0,1
1626155,Sam Dekker,-0.8417791834051943,-0.4789834898956763,-1.1483706359160344,-11.389998453984708,Bust,Bust,Bust,Bust,Bust,2,2,2,2,2
1626156,D'Angelo Russell,0.0006916314783167454,0.019692328696568673,0.09929470388161743,-0.11906803390272103,Neutral,Neutral,Neutral,Bust,Neutral,1,1,1,1,2
1626157,Karl-Anthony Towns,-0.6585594445950063,0.003686802908382636,-0.33937097101024616,-7.381067279177888,Bust,Neutral,Bust,Bust,Bust,2,2,1,2,2
1626158,Richaun Holmes,0.06003311654823962,0.09945306382875374,0.16834191969326895,1.6075180586717366,Neutral,Sleeper,Neutral,Neutral,Neutral,1,1,0,1,1
1626159,Justise Winslow,-0.9499208573786455,-0.06984194137346472,-0.1537381897338439,0.03129983219142041,Bust,Bust,Bust,Neutral,Bust,2,2,2,2,1
