SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON_STRING
22000,1713,0020000467,"Jan 05, 2001",TOR vs. DAL,L,43,10,26,0.385,1,3,0.333,12,16,0.75,3,5,8,2,3,2,1,5,33,-3,0,Vince Carter,2000-01
22000,1713,0020000448,"Jan 02, 2001",TOR @ LAC,L,42,8,17,0.471,0,1,0.0,9,14,0.643,5,2,7,3,2,0,3,2,25,-14,0,Vince Carter,2000-01
22000,1713,0020000433,"Dec 30, 2000",TOR @ PHX,L,44,11,26,0.423,2,7,0.286,22,27,0.815,4,2,6,6,1,1,3,5,46,3,0,Vince Carter,2000-01
22000,1713,0020000418,"Dec 28, 2000",TOR @ DEN,W,43,11,27,0.407,2,4,0.5,1,1,1.0,0,2,2,5,2,0,2,1,25,-1,0,Vince Carter,2000-01
22000,1713,0020000402,"Dec 26, 2000",TOR @ MIN,L,43,12,31,0.387,4,7,0.571,4,6,0.667,2,2,4,11,2,1,3,2,32,-4,0,Vince Carter,2000-01
22000,1713,0020000376,"Dec 22, 2000",TOR vs. ATL,L,44,9,19,0.474,1,2,0.5,1,1,1.0,3,4,7,10,2,0,1,3,20,-6,0,Vince Carter,2000-01
22000,1713,0020000363,"Dec 20, 2000",TOR @ IND,W,50,17,30,0.567,2,4,0.5,9,13,0.692,1,1,2,1,2,1,2,5,45,7,0,Vince Carter,2000-01
22000,1713,0020000354,"Dec 19, 2000",TOR vs. UTA,W,40,13,30,0.433,3,9,0.333,4,5,0.8,2,5,7,1,0,2,0,1,33,16,0,Vince Carter,2000-01
22000,1713,0020000347,"Dec 17, 2000",TOR vs. LAL,L,47,10,32,0.313,5,12,0.417,6,7,0.857,7,5,12,6,1,2,1,4,31,1,0,Vince Carter,2000-01
22000,1713,0020000332,"Dec 15, 2000",TOR @ MIL,L,30,6,17,0.353,2,5,0.4,1,2,0.5,1,2,3,0,0,0,1,2,15,3,0,Vince Carter,2000-01
22000,1713,0020000322,"Dec 14, 2000",TOR vs. NYK,W,44,8,22,0.364,2,4,0.5,6,8,0.75,3,5,8,2,4,0,3,0,24,-3,0,Vince Carter,2000-01
22000,1713,0020000306,"Dec 12, 2000",TOR vs. IND,W,45,12,21,0.571,5,7,0.714,4,6,0.667,2,4,6,3,2,1,3,2,33,15,0,Vince Carter,2000-01
22000,1713,0020000296,"Dec 10, 2000",TOR vs. PHX,L,45,12,34,0.353,1,6,0.167,10,14,0.714,4,8,12,5,0,3,5,5,35,-4,0,Vince Carter,2000-01
22000,1713,0020000281,"Dec 08, 2000",TOR @ GSW,W,40,12,23,0.522,2,6,0.333,3,4,0.75,6,3,9,5,2,1,4,5,29,16,0,Vince Carter,2000-01
22000,1713,0020000194,"Nov 26, 2000",TOR vs. CHI,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,0,Vince Carter,2000-01
22000,1713,0020000182,"Nov 25, 2000",TOR @ NYK,W,46,11,23,0.478,0,3,0.0,3,3,1.0,3,4,7,5,2,0,1,4,25,6,0,Vince Carter,2000-01
22000,1713,0020000170,"Nov 23, 2000",TOR @ IND,W,40,9,16,0.563,2,5,0.4,8,9,0.889,2,3,5,5,0,0,2,3,28,30,0,Vince Carter,2000-01
22000,1713,0020000149,"Nov 20, 2000",TOR vs. CHH,L,36,7,22,0.318,1,4,0.25,5,6,0.833,2,1,3,2,1,2,4,2,20,-24,0,Vince Carter,2000-01
22000,1713,0020000138,"Nov 18, 2000",TOR vs. MIL,W,45,14,31,0.452,3,7,0.429,17,18,0.944,5,5,10,4,3,2,2,3,48,8,0,Vince Carter,2000-01
22000,1713,0020000120,"Nov 16, 2000",TOR vs. POR,L,43,14,27,0.519,3,7,0.429,6,7,0.857,1,7,8,6,0,1,1,3,37,-6,0,Vince Carter,2000-01
22000,1713,0020000091,"Nov 11, 2000",TOR @ CHI,W,36,10,18,0.556,3,4,0.75,3,3,1.0,1,1,2,6,0,2,4,1,26,14,0,Vince Carter,2000-01
22000,1713,0020000081,"Nov 10, 2000",TOR vs. CLE,W,36,13,19,0.684,3,6,0.5,3,3,1.0,1,4,5,5,3,0,1,3,32,21,0,Vince Carter,2000-01
22000,1713,0020000055,"Nov 07, 2000",TOR vs. BOS,W,33,9,16,0.563,3,4,0.75,2,4,0.5,0,2,2,0,0,2,3,4,23,39,0,Vince Carter,2000-01
22000,1713,0020000037,"Nov 04, 2000",TOR vs. WAS,W,44,10,22,0.455,2,7,0.286,12,12,1.0,0,8,8,2,0,2,3,2,34,-4,0,Vince Carter,2000-01
22000,1713,0020000028,"Nov 03, 2000",TOR @ BOS,L,44,13,25,0.52,2,5,0.4,5,6,0.833,0,4,4,2,0,1,6,4,33,-3,0,Vince Carter,2000-01
22000,1713,0020000015,"Nov 01, 2000",TOR @ PHI,L,45,9,19,0.474,2,4,0.5,5,6,0.833,3,1,4,4,3,1,2,2,25,-6,0,Vince Carter,2000-01
22000,1713,0020000005,"Oct 31, 2000",TOR vs. DET,L,40,9,24,0.375,1,4,0.25,7,10,0.7,1,2,3,2,4,0,1,6,26,-7,0,Vince Carter,2000-01
22001,1713,0020100959,"Mar 19, 2002",TOR @ MIN,L,33,5,14,0.357,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,3,10,-24,0,Vince Carter,2001-02
22001,1713,0020100948,"Mar 17, 2002",TOR vs. SAC,L,34,8,19,0.421,1,3,0.333,5,6,0.833,2,1,3,2,2,1,0,6,22,-5,0,Vince Carter,2001-02
22001,1713,0020100909,"Mar 12, 2002",TOR @ NJN,L,39,6,23,0.261,1,3,0.333,8,8,1.0,3,2,5,4,0,0,3,4,21,6,0,Vince Carter,2001-02
22001,1713,0020100892,"Mar 10, 2002",TOR @ ORL,L,35,6,18,0.333,0,1,0.0,4,4,1.0,4,1,5,2,2,1,0,3,16,-4,0,Vince Carter,2001-02
22001,1713,0020100878,"Mar 08, 2002",TOR @ MIA,W,27,7,13,0.538,2,2,1.0,0,0,0.0,3,1,4,2,0,0,3,4,16,7,0,Vince Carter,2001-02
22001,1713,0020100872,"Mar 07, 2002",TOR @ DAL,L,37,6,15,0.4,2,4,0.5,5,6,0.833,4,0,4,6,1,0,3,4,19,-16,0,Vince Carter,2001-02
22001,1713,0020100858,"Mar 05, 2002",TOR @ HOU,L,44,18,31,0.581,2,4,0.5,5,6,0.833,3,4,7,1,1,0,1,3,43,-10,0,Vince Carter,2001-02
22001,1713,0020100843,"Mar 03, 2002",TOR vs. PHI,L,38,3,10,0.3,2,2,1.0,4,6,0.667,0,4,4,0,1,1,4,4,12,-17,0,Vince Carter,2001-02
22001,1713,0020100823,"Mar 01, 2002",TOR vs. POR,L,44,9,17,0.529,2,6,0.333,5,6,0.833,0,2,2,3,2,0,3,4,25,-10,0,Vince Carter,2001-02
22001,1713,0020100815,"Feb 27, 2002",TOR vs. ORL,L,33,9,18,0.5,2,4,0.5,2,2,1.0,1,3,4,2,3,0,4,6,22,4,0,Vince Carter,2001-02
22001,1713,0020100793,"Feb 24, 2002",TOR vs. SEA,L,39,11,27,0.407,5,11,0.455,1,2,0.5,1,1,2,3,1,0,2,2,28,-6,0,Vince Carter,2001-02
22001,1713,0020100696,"Feb 07, 2002",TOR vs. SAS,W,20,4,12,0.333,1,1,1.0,4,5,0.8,3,3,6,1,1,1,2,0,13,1,0,Vince Carter,2001-02
22001,1713,0020100676,"Feb 05, 2002",TOR @ WAS,L,42,10,23,0.435,3,7,0.429,6,6,1.0,0,1,1,2,0,1,1,4,29,-3,0,Vince Carter,2001-02
22001,1713,0020100670,"Feb 04, 2002",TOR @ PHI,W,48,8,23,0.348,0,3,0.0,12,13,0.923,0,4,4,6,3,0,2,0,28,7,0,Vince Carter,2001-02
22001,1713,0020100657,"Feb 02, 2002",TOR @ NJN,L,39,11,26,0.423,1,5,0.2,3,4,0.75,3,0,3,1,1,0,1,5,26,-16,0,Vince Carter,2001-02
22001,1713,0020100641,"Jan 31, 2002",TOR vs. BOS,W,45,10,27,0.37,1,3,0.333,6,6,1.0,5,5,10,4,5,1,3,6,27,6,0,Vince Carter,2001-02
22001,1713,0020100621,"Jan 27, 2002",TOR vs. ORL,W,39,13,23,0.565,2,3,0.667,4,5,0.8,5,2,7,4,1,0,3,3,32,12,0,Vince Carter,2001-02
22001,1713,0020100605,"Jan 25, 2002",TOR vs. MIN,W,32,8,22,0.364,2,5,0.4,1,1,1.0,1,4,5,3,2,0,1,1,19,25,0,Vince Carter,2001-02
22001,1713,0020100593,"Jan 23, 2002",TOR vs. NYK,L,48,6,23,0.261,1,7,0.143,5,6,0.833,4,3,7,6,1,1,5,5,18,-4,0,Vince Carter,2001-02
22001,1713,0020100579,"Jan 21, 2002",TOR @ BOS,L,43,10,26,0.385,1,7,0.143,5,5,1.0,3,3,6,4,2,0,4,2,26,-7,0,Vince Carter,2001-02
22001,1713,0020100560,"Jan 19, 2002",TOR @ CHH,W,37,12,28,0.429,4,10,0.4,6,7,0.857,2,1,3,3,1,1,3,6,34,-3,0,Vince Carter,2001-02
22001,1713,0020100549,"Jan 18, 2002",TOR vs. NJN,W,41,10,22,0.455,0,4,0.0,3,4,0.75,1,5,6,2,3,0,6,2,23,6,0,Vince Carter,2001-02
22001,1713,0020100536,"Jan 16, 2002",TOR vs. HOU,W,42,12,19,0.632,3,4,0.75,2,5,0.4,0,2,2,5,1,3,1,2,29,-5,0,Vince Carter,2001-02
22001,1713,0020100530,"Jan 15, 2002",TOR @ DET,W,38,10,21,0.476,1,5,0.2,3,5,0.6,4,5,9,2,2,0,4,5,24,3,0,Vince Carter,2001-02
22001,1713,0020100519,"Jan 13, 2002",TOR vs. LAC,L,40,14,30,0.467,3,6,0.5,0,0,0.0,3,3,6,2,0,0,1,4,31,-6,0,Vince Carter,2001-02
22001,1713,0020100501,"Jan 11, 2002",TOR vs. ATL,W,46,6,25,0.24,2,7,0.286,2,3,0.667,1,8,9,8,1,1,1,2,16,2,0,Vince Carter,2001-02
22001,1713,0020100493,"Jan 09, 2002",TOR @ CHI,W,38,7,21,0.333,1,2,0.5,4,4,1.0,1,6,7,1,1,1,2,2,19,18,0,Vince Carter,2001-02
22001,1713,0020100483,"Jan 08, 2002",TOR @ MEM,L,42,14,28,0.5,1,4,0.25,2,4,0.5,2,2,4,3,1,1,3,5,31,-10,0,Vince Carter,2001-02
22001,1713,0020100468,"Jan 06, 2002",TOR vs. LAL,L,36,10,22,0.455,1,3,0.333,3,3,1.0,3,0,3,5,1,0,8,5,24,-9,0,Vince Carter,2001-02
22001,1713,0020100448,"Jan 04, 2002",TOR vs. CLE,W,42,15,24,0.625,3,4,0.75,1,1,1.0,2,2,4,8,2,1,1,2,34,17,0,Vince Carter,2001-02
22001,1713,0020100443,"Jan 02, 2002",TOR @ POR,W,40,11,22,0.5,1,6,0.167,5,6,0.833,3,2,5,2,1,1,2,2,28,16,0,Vince Carter,2001-02
22001,1713,0020100413,"Dec 28, 2001",TOR @ LAL,W,33,6,17,0.353,1,3,0.333,2,4,0.5,1,1,2,3,1,0,1,3,15,4,0,Vince Carter,2001-02
22001,1713,0020100386,"Dec 25, 2001",TOR @ NYK,L,46,6,20,0.3,1,3,0.333,2,4,0.5,1,2,3,2,3,0,3,5,15,-7,0,Vince Carter,2001-02
22001,1713,0020100382,"Dec 23, 2001",TOR vs. MIA,W,43,11,25,0.44,1,6,0.167,4,5,0.8,7,3,10,6,0,1,2,0,27,17,0,Vince Carter,2001-02
22001,1713,0020100357,"Dec 20, 2001",TOR vs. CHI,W,44,12,24,0.5,2,7,0.286,7,10,0.7,3,3,6,7,2,1,4,5,33,7,0,Vince Carter,2001-02
22001,1713,0020100353,"Dec 19, 2001",TOR @ IND,W,45,10,24,0.417,2,6,0.333,1,2,0.5,0,3,3,6,0,0,4,3,23,13,0,Vince Carter,2001-02
22001,1713,0020100331,"Dec 16, 2001",TOR vs. WAS,L,44,8,17,0.471,4,8,0.5,3,4,0.75,2,3,5,1,2,2,1,5,23,-4,0,Vince Carter,2001-02
22001,1713,0020100307,"Dec 13, 2001",TOR @ CHH,L,43,12,26,0.462,2,4,0.5,5,8,0.625,4,0,4,4,2,0,1,1,31,-11,0,Vince Carter,2001-02
22001,1713,0020100303,"Dec 12, 2001",TOR @ SAS,L,21,3,10,0.3,0,2,0.0,0,0,0.0,1,1,2,1,0,0,1,1,6,-2,0,Vince Carter,2001-02
22001,1713,0020100285,"Dec 09, 2001",TOR vs. PHX,L,47,16,31,0.516,4,9,0.444,6,9,0.667,2,5,7,5,1,1,2,4,42,-1,0,Vince Carter,2001-02
22001,1713,0020100265,"Dec 07, 2001",TOR vs. DEN,W,51,13,30,0.433,3,6,0.5,13,15,0.867,6,9,15,6,5,2,4,4,42,3,0,Vince Carter,2001-02
22001,1713,0020100263,"Dec 06, 2001",TOR @ MIL,L,44,11,23,0.478,4,5,0.8,0,1,0.0,1,2,3,7,4,1,2,2,26,-4,0,Vince Carter,2001-02
22001,1713,0020100237,"Dec 02, 2001",TOR vs. BOS,L,41,6,21,0.286,1,8,0.125,4,6,0.667,3,2,5,6,2,0,3,4,17,-16,0,Vince Carter,2001-02
22001,1713,0020100227,"Dec 01, 2001",TOR @ ATL,W,44,8,18,0.444,0,1,0.0,3,3,1.0,5,5,10,8,1,0,4,5,19,-2,0,Vince Carter,2001-02
22001,1713,0020100213,"Nov 29, 2001",TOR vs. MEM,W,45,9,21,0.429,1,3,0.333,4,4,1.0,2,6,8,7,0,1,2,2,23,7,0,Vince Carter,2001-02
22001,1713,0020100188,"Nov 25, 2001",TOR vs. PHI,W,39,12,23,0.522,4,7,0.571,2,2,1.0,1,2,3,3,2,0,1,3,30,13,0,Vince Carter,2001-02
22001,1713,0020100169,"Nov 23, 2001",TOR @ BOS,W,42,6,21,0.286,1,6,0.167,5,8,0.625,2,3,5,6,1,1,2,4,18,14,0,Vince Carter,2001-02
22001,1713,0020100166,"Nov 22, 2001",TOR vs. MIL,L,40,11,23,0.478,2,7,0.286,2,2,1.0,4,4,8,5,2,3,1,0,26,-2,0,Vince Carter,2001-02
22001,1713,0020100147,"Nov 20, 2001",TOR vs. DET,L,37,10,21,0.476,4,6,0.667,4,5,0.8,3,4,7,3,2,0,4,5,28,2,0,Vince Carter,2001-02
22001,1713,0020100142,"Nov 18, 2001",TOR @ PHX,W,48,12,21,0.571,4,10,0.4,3,6,0.5,2,6,8,3,1,1,5,4,31,6,0,Vince Carter,2001-02
22001,1713,0020100130,"Nov 16, 2001",TOR @ LAC,W,45,11,26,0.423,4,9,0.444,3,3,1.0,1,4,5,6,2,2,2,3,29,11,0,Vince Carter,2001-02
22001,1713,0020100115,"Nov 14, 2001",TOR @ GSW,W,43,9,23,0.391,2,7,0.286,4,7,0.571,1,2,3,5,6,2,3,2,24,1,0,Vince Carter,2001-02
22001,1713,0020100104,"Nov 13, 2001",TOR @ SAC,L,38,9,18,0.5,0,4,0.0,5,6,0.833,2,4,6,1,3,0,4,1,23,-9,0,Vince Carter,2001-02
22001,1713,0020100096,"Nov 11, 2001",TOR @ DEN,L,39,6,21,0.286,2,6,0.333,8,10,0.8,2,4,6,5,0,3,3,3,22,-9,0,Vince Carter,2001-02
22001,1713,0020100093,"Nov 10, 2001",TOR @ UTA,W,41,14,32,0.438,8,14,0.571,7,7,1.0,1,4,5,4,3,1,1,2,43,29,0,Vince Carter,2001-02
22001,1713,0020100064,"Nov 07, 2001",TOR vs. GSW,W,42,12,24,0.5,6,9,0.667,9,10,0.9,3,7,10,6,1,1,3,2,39,19,0,Vince Carter,2001-02
22001,1713,0020100046,"Nov 04, 2001",TOR vs. IND,W,42,8,20,0.4,3,7,0.429,9,11,0.818,1,3,4,8,3,2,4,4,28,10,0,Vince Carter,2001-02
22001,1713,0020100026,"Nov 02, 2001",TOR vs. DAL,W,36,11,23,0.478,2,5,0.4,1,1,1.0,4,1,5,7,0,2,1,1,25,24,0,Vince Carter,2001-02
22001,1713,0020100015,"Oct 31, 2001",TOR @ MIA,L,40,6,18,0.333,2,5,0.4,6,8,0.75,2,2,4,7,1,0,5,3,20,-4,0,Vince Carter,2001-02
22001,1713,0020100004,"Oct 30, 2001",TOR @ ORL,L,23,2,14,0.143,0,3,0.0,7,7,1.0,3,0,3,3,1,0,3,4,11,-17,0,Vince Carter,2001-02
21998,1717,0029800712,"May 04, 1999",DAL @ SEA,L,33,2,13,0.154,0,3,0.0,5,6,0.833,2,3,5,1,2,0,3,6,9,-14,0,Dirk Nowitzki,1998-99
21998,1717,0029800703,"May 03, 1999",DAL @ LAL,L,15,3,6,0.5,0,0,0.0,2,4,0.5,0,1,1,0,0,0,1,6,8,-12,0,Dirk Nowitzki,1998-99
21998,1717,0029800688,"May 01, 1999",DAL vs. GSW,W,31,6,13,0.462,0,0,0.0,3,4,0.75,0,3,3,2,0,0,3,3,15,7,0,Dirk Nowitzki,1998-99
21998,1717,0029800669,"Apr 29, 1999",DAL @ HOU,W,34,8,15,0.533,0,2,0.0,6,6,1.0,2,5,7,1,0,0,0,2,22,4,0,Dirk Nowitzki,1998-99
21998,1717,0029800656,"Apr 27, 1999",DAL vs. VAN,W,35,4,10,0.4,0,0,0.0,3,5,0.6,2,3,5,2,1,1,1,4,11,9,0,Dirk Nowitzki,1998-99
21998,1717,0029800645,"Apr 26, 1999",DAL vs. CHI,W,30,3,11,0.273,0,0,0.0,2,2,1.0,0,3,3,2,1,1,2,0,8,18,0,Dirk Nowitzki,1998-99
21998,1717,0029800632,"Apr 24, 1999",DAL @ SAC,L,27,5,7,0.714,0,1,0.0,2,3,0.667,0,5,5,1,2,0,1,6,12,-8,0,Dirk Nowitzki,1998-99
21998,1717,0029800616,"Apr 22, 1999",DAL @ SAS,L,40,3,8,0.375,0,0,0.0,2,3,0.667,0,5,5,0,2,0,2,5,8,-23,0,Dirk Nowitzki,1998-99
21998,1717,0029800607,"Apr 21, 1999",DAL @ HOU,W,41,10,13,0.769,2,2,1.0,0,0,0.0,0,3,3,3,1,3,1,3,22,13,0,Dirk Nowitzki,1998-99
21998,1717,0029800597,"Apr 20, 1999",DAL vs. PHX,W,40,3,11,0.273,0,2,0.0,7,10,0.7,1,8,9,4,1,1,4,6,13,8,0,Dirk Nowitzki,1998-99
21998,1717,0029800573,"Apr 17, 1999",DAL vs. POR,L,40,6,11,0.545,2,5,0.4,3,5,0.6,1,2,3,2,2,1,5,4,17,-5,0,Dirk Nowitzki,1998-99
21998,1717,0029800568,"Apr 16, 1999",DAL @ PHX,L,44,10,16,0.625,2,5,0.4,7,8,0.875,3,5,8,1,3,2,5,5,29,-5,0,Dirk Nowitzki,1998-99
21998,1717,0029800554,"Apr 15, 1999",DAL vs. MIN,W,17,2,5,0.4,0,1,0.0,0,0,0.0,0,3,3,1,1,0,2,1,4,8,0,Dirk Nowitzki,1998-99
21998,1717,0029800539,"Apr 13, 1999",DAL vs. SAS,W,32,4,14,0.286,0,4,0.0,4,6,0.667,4,9,13,4,1,0,2,1,12,17,0,Dirk Nowitzki,1998-99
21998,1717,0029800515,"Apr 10, 1999",DAL vs. GSW,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,0,Dirk Nowitzki,1998-99
21998,1717,0029800489,"Apr 07, 1999",DAL @ MIA,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-1,0,Dirk Nowitzki,1998-99
21998,1717,0029800474,"Apr 05, 1999",DAL @ MIN,L,25,4,6,0.667,0,1,0.0,4,4,1.0,2,4,6,1,0,1,0,6,12,-8,0,Dirk Nowitzki,1998-99
21998,1717,0029800426,"Mar 30, 1999",DAL @ MIN,L,10,1,3,0.333,0,1,0.0,2,2,1.0,1,0,1,0,1,0,1,1,4,3,0,Dirk Nowitzki,1998-99
21998,1717,0029800416,"Mar 29, 1999",DAL vs. SEA,L,17,3,7,0.429,0,3,0.0,5,5,1.0,3,1,4,3,0,0,0,2,11,5,0,Dirk Nowitzki,1998-99
21998,1717,0029800402,"Mar 27, 1999",DAL @ SAS,L,13,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,2,0,1,2,0,2,-15,0,Dirk Nowitzki,1998-99
21998,1717,0029800393,"Mar 26, 1999",DAL vs. DEN,W,16,3,4,0.75,1,1,1.0,1,1,1.0,0,2,2,0,1,0,2,3,8,3,0,Dirk Nowitzki,1998-99
21998,1717,0029800377,"Mar 24, 1999",DAL vs. HOU,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,2,0,-1,0,Dirk Nowitzki,1998-99
21998,1717,0029800346,"Mar 20, 1999",DAL vs. SAC,W,5,0,2,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-3,0,Dirk Nowitzki,1998-99
21998,1717,0029800337,"Mar 19, 1999",DAL @ DET,L,8,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,2,0,2,2,-10,0,Dirk Nowitzki,1998-99
21998,1717,0029800318,"Mar 17, 1999",DAL @ NJN,L,18,5,9,0.556,1,2,0.5,0,0,0.0,1,1,2,1,1,1,0,3,11,14,0,Dirk Nowitzki,1998-99
21998,1717,0029800304,"Mar 15, 1999",DAL vs. POR,L,14,3,6,0.5,1,3,0.333,1,2,0.5,0,1,1,1,1,1,2,3,8,1,0,Dirk Nowitzki,1998-99
21998,1717,0029800285,"Mar 13, 1999",DAL vs. VAN,W,12,1,4,0.25,0,3,0.0,2,2,1.0,0,2,2,0,0,0,3,0,4,4,0,Dirk Nowitzki,1998-99
21998,1717,0029800270,"Mar 11, 1999",DAL vs. ORL,W,9,2,4,0.5,0,0,0.0,3,5,0.6,1,1,2,0,1,0,1,2,7,0,0,Dirk Nowitzki,1998-99
21998,1717,0029800252,"Mar 09, 1999",DAL vs. PHX,L,10,2,4,0.5,0,1,0.0,0,0,0.0,2,0,2,0,0,0,0,1,4,-9,0,Dirk Nowitzki,1998-99
21998,1717,0029800240,"Mar 07, 1999",DAL @ SAC,L,12,0,3,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,2,2,-3,0,Dirk Nowitzki,1998-99
21998,1717,0029800226,"Mar 05, 1999",DAL @ UTA,L,24,4,9,0.444,0,2,0.0,2,3,0.667,3,1,4,1,2,0,1,4,10,9,0,Dirk Nowitzki,1998-99
21998,1717,0029800216,"Mar 04, 1999",DAL vs. SAS,L,26,4,11,0.364,1,3,0.333,2,3,0.667,1,5,6,1,1,2,3,4,11,2,0,Dirk Nowitzki,1998-99
21998,1717,0029800201,"Mar 02, 1999",DAL vs. LAC,W,5,2,3,0.667,0,1,0.0,2,2,1.0,0,2,2,1,0,0,0,3,6,3,0,Dirk Nowitzki,1998-99
21998,1717,0029800168,"Feb 26, 1999",DAL @ UTA,L,36,1,7,0.143,0,2,0.0,3,4,0.75,1,6,7,0,1,2,3,5,5,-4,0,Dirk Nowitzki,1998-99
21998,1717,0029800158,"Feb 25, 1999",DAL vs. DEN,W,5,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,Dirk Nowitzki,1998-99
21998,1717,0029800142,"Feb 23, 1999",DAL vs. ATL,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,4,0,Dirk Nowitzki,1998-99
21998,1717,0029800137,"Feb 22, 1999",DAL @ PHX,L,19,4,9,0.444,0,3,0.0,3,3,1.0,0,1,1,1,0,1,0,0,11,-3,0,Dirk Nowitzki,1998-99
21998,1717,0029800121,"Feb 20, 1999",DAL @ LAC,W,9,0,4,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,1,0,-3,0,Dirk Nowitzki,1998-99
21998,1717,0029800113,"Feb 19, 1999",DAL @ GSW,L,13,1,5,0.2,0,1,0.0,2,2,1.0,0,1,1,1,0,1,1,0,4,1,0,Dirk Nowitzki,1998-99
21998,1717,0029800096,"Feb 17, 1999",DAL @ LAL,L,24,2,10,0.2,0,0,0.0,3,4,0.75,2,2,4,3,0,1,1,2,7,-5,0,Dirk Nowitzki,1998-99
21998,1717,0029800079,"Feb 15, 1999",DAL @ POR,L,18,3,6,0.5,0,1,0.0,2,3,0.667,1,1,2,0,0,1,4,0,8,0,0,Dirk Nowitzki,1998-99
21998,1717,0029800073,"Feb 14, 1999",DAL @ VAN,L,12,2,7,0.286,0,0,0.0,2,2,1.0,0,1,1,0,1,0,1,0,6,-6,0,Dirk Nowitzki,1998-99
21998,1717,0029800063,"Feb 12, 1999",DAL @ DEN,L,19,4,8,0.5,0,1,0.0,0,0,0.0,1,4,5,0,1,1,2,1,8,-8,0,Dirk Nowitzki,1998-99
21998,1717,0029800059,"Feb 11, 1999",DAL vs. HOU,L,24,3,9,0.333,1,1,1.0,1,1,1.0,1,4,5,0,0,2,3,0,8,-3,0,Dirk Nowitzki,1998-99
21998,1717,0029800041,"Feb 09, 1999",DAL vs. UTA,L,32,4,14,0.286,1,2,0.5,6,8,0.75,3,6,9,0,0,1,3,3,15,-10,0,Dirk Nowitzki,1998-99
21998,1717,0029800026,"Feb 07, 1999",DAL @ GSW,W,33,6,10,0.6,2,4,0.5,2,4,0.5,3,9,12,3,1,0,4,0,16,9,0,Dirk Nowitzki,1998-99
21998,1717,0029800012,"Feb 05, 1999",DAL @ SEA,L,16,0,5,0.0,0,1,0.0,2,2,1.0,0,0,0,4,0,0,0,1,2,-4,0,Dirk Nowitzki,1998-99
21999,1717,0029901183,"Apr 19, 2000",DAL @ MIN,W,21,4,10,0.4,1,4,0.25,4,4,1.0,0,6,6,0,0,0,2,2,13,-3,0,Dirk Nowitzki,1999-00
21999,1717,0029901171,"Apr 18, 2000",DAL vs. LAL,W,28,5,14,0.357,0,0,0.0,0,0,0.0,3,3,6,1,3,0,0,1,10,2,0,Dirk Nowitzki,1999-00
21999,1717,0029901156,"Apr 16, 2000",DAL vs. VAN,W,35,7,17,0.412,2,8,0.25,0,0,0.0,2,6,8,2,0,2,0,2,16,7,0,Dirk Nowitzki,1999-00
21999,1717,0029901141,"Apr 14, 2000",DAL vs. SEA,W,24,4,11,0.364,1,6,0.167,1,1,1.0,1,9,10,2,0,1,1,3,10,17,0,Dirk Nowitzki,1999-00
21999,1717,0029901132,"Apr 13, 2000",DAL @ HOU,L,30,7,14,0.5,1,5,0.2,0,0,0.0,1,5,6,3,0,1,0,4,15,-5,0,Dirk Nowitzki,1999-00
21999,1717,0029901116,"Apr 11, 2000",DAL vs. POR,W,43,6,15,0.4,3,10,0.3,6,6,1.0,2,12,14,4,2,0,2,2,21,10,0,Dirk Nowitzki,1999-00
21999,1717,0029901095,"Apr 08, 2000",DAL vs. LAC,W,33,6,10,0.6,2,5,0.4,4,6,0.667,1,5,6,0,0,0,1,4,18,4,0,Dirk Nowitzki,1999-00
21999,1717,0029901078,"Apr 06, 2000",DAL @ DEN,W,45,11,16,0.688,3,7,0.429,7,9,0.778,3,6,9,6,0,0,2,2,32,11,0,Dirk Nowitzki,1999-00
21999,1717,0029901064,"Apr 04, 2000",DAL vs. SAC,W,38,6,11,0.545,1,3,0.333,0,1,0.0,1,4,5,3,0,1,1,3,13,6,0,Dirk Nowitzki,1999-00
21999,1717,0029901056,"Apr 02, 2000",DAL @ VAN,W,30,6,12,0.5,4,7,0.571,6,6,1.0,0,8,8,3,1,2,3,3,22,16,0,Dirk Nowitzki,1999-00
21999,1717,0029901032,"Mar 30, 2000",DAL @ POR,L,41,5,13,0.385,1,4,0.25,5,7,0.714,0,4,4,2,3,0,3,2,16,-9,0,Dirk Nowitzki,1999-00
